structure_cell_id,root_id,y_level,semantic_family,cell_index,cell_recipe,expected_samples,required_tokens,skeleton_reference,structure_signature,cell_contract
PG_BOOL_R028_C04,PG_BOOL_R028,Y3,any_all_array,4,is_true_wrapper,6,>|ALL|ARRAY|IS|TRUE,"(INT > ALL(ARRAY[INT, INT, INT])) IS TRUE",43afa33779d9f1806b4944f1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C05,PG_BOOL_R028,Y3,any_all_array,5,is_not_false_wrapper,6,>|ALL|ARRAY|FALSE|IS|NOT,"(INT > ALL(ARRAY[INT, INT, INT])) IS NOT FALSE",6c992f05ffa88f2b4a8c112c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C06,PG_BOOL_R028,Y3,any_all_array,6,case_boolean_wrapper,6,>|ALL|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT > ALL(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",673d14ef7c7746d9e6e9be63,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C07,PG_BOOL_R028,Y3,any_all_array,7,and_true_guard,6,=|>|ALL|AND|ARRAY,"(INT > ALL(ARRAY[INT, INT, INT])) AND (INT = INT)",cef97502dae9ce97cc69a405,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C08,PG_BOOL_R028,Y3,any_all_array,8,or_false_guard,6,<|<>|>|ALL|ARRAY|OR,"(INT > ALL(ARRAY[INT, INT, INT])) OR (INT <> INT)",2e2d91e109769e2a769c8ba1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C09,PG_BOOL_R028,Y3,any_all_array,9,equals_true_wrapper,6,=|>|ALL|ARRAY|TRUE,"((INT > ALL(ARRAY[INT, INT, INT])) = TRUE)",15dfc013550648ce859dbc71,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C10,PG_BOOL_R028,Y3,any_all_array,10,coalesce_false_wrapper,6,>|ALL|ARRAY|COALESCE|FALSE,"COALESCE((INT > ALL(ARRAY[INT, INT, INT])), FALSE)",7d2b649637e4e8d5621ef1dd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C01,PG_BOOL_R029,Y3,any_all_array,1,base_predicate,6,<|ALL|ARRAY,"INT < ALL(ARRAY[INT, INT, INT])",c8d47ba21b7e88e5fb8f8874,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C02,PG_BOOL_R029,Y3,any_all_array,2,parenthesized_predicate,6,<|ALL|ARRAY,"(INT < ALL(ARRAY[INT, INT, INT]))",d667ab48dd4593d81b5d8a03,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C03,PG_BOOL_R029,Y3,any_all_array,3,negated_inverse_predicate,6,<|ALL|ARRAY|NOT,"NOT (INT < ALL(ARRAY[INT, INT, INT]))",1a40899fa7b585f7616f4515,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C04,PG_BOOL_R029,Y3,any_all_array,4,is_true_wrapper,6,<|ALL|ARRAY|IS|TRUE,"(INT < ALL(ARRAY[INT, INT, INT])) IS TRUE",93b498ad67c4767df1aed012,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C05,PG_BOOL_R029,Y3,any_all_array,5,is_not_false_wrapper,6,<|ALL|ARRAY|FALSE|IS|NOT,"(INT < ALL(ARRAY[INT, INT, INT])) IS NOT FALSE",d8231053c565827684e38e11,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C06,PG_BOOL_R029,Y3,any_all_array,6,case_boolean_wrapper,6,<|ALL|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT < ALL(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",5bf7ebcc59d0ebe3fc5d4726,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C07,PG_BOOL_R029,Y3,any_all_array,7,and_true_guard,6,<|=|ALL|AND|ARRAY,"(INT < ALL(ARRAY[INT, INT, INT])) AND (INT = INT)",3165ce85d7671f0239d3198f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C08,PG_BOOL_R029,Y3,any_all_array,8,or_false_guard,6,<|<>|>|ALL|ARRAY|OR,"(INT < ALL(ARRAY[INT, INT, INT])) OR (INT <> INT)",a7a6034569ff2d2ba2f5b0b9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C09,PG_BOOL_R029,Y3,any_all_array,9,equals_true_wrapper,6,<|=|ALL|ARRAY|TRUE,"((INT < ALL(ARRAY[INT, INT, INT])) = TRUE)",1b99e3bbd0d7303c4956ef92,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C10,PG_BOOL_R029,Y3,any_all_array,10,coalesce_false_wrapper,6,<|ALL|ARRAY|COALESCE|FALSE,"COALESCE((INT < ALL(ARRAY[INT, INT, INT])), FALSE)",83bf48a60ad569f740d4472c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C01,PG_BOOL_R030,Y3,any_all_array,1,base_predicate,6,<|<=|=|ANY|ARRAY,"INT <= ANY(ARRAY[INT, INT, INT])",11276c384c106b64c1cc1b6f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C02,PG_BOOL_R030,Y3,any_all_array,2,parenthesized_predicate,6,<|<=|=|ANY|ARRAY,"(INT <= ANY(ARRAY[INT, INT, INT]))",6a7a235314708ff08c55b6f7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C03,PG_BOOL_R030,Y3,any_all_array,3,negated_inverse_predicate,6,<|<=|=|ANY|ARRAY|NOT,"NOT (INT <= ANY(ARRAY[INT, INT, INT]))",61b98310ce13e6362207f00c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C04,PG_BOOL_R030,Y3,any_all_array,4,is_true_wrapper,6,<|<=|=|ANY|ARRAY|IS|TRUE,"(INT <= ANY(ARRAY[INT, INT, INT])) IS TRUE",6421bbb0688886a92844d71a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C05,PG_BOOL_R030,Y3,any_all_array,5,is_not_false_wrapper,6,<|<=|=|ANY|ARRAY|FALSE|IS|NOT,"(INT <= ANY(ARRAY[INT, INT, INT])) IS NOT FALSE",ab64ac11749a8166f983e57b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C06,PG_BOOL_R030,Y3,any_all_array,6,case_boolean_wrapper,6,<|<=|=|ANY|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT <= ANY(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",c880645564dc53ea108b1c2f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C07,PG_BOOL_R030,Y3,any_all_array,7,and_true_guard,6,<|<=|=|AND|ANY|ARRAY,"(INT <= ANY(ARRAY[INT, INT, INT])) AND (INT = INT)",203ee44dbd7ad1fb14e01c9d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C08,PG_BOOL_R030,Y3,any_all_array,8,or_false_guard,6,<|<=|<>|=|>|ANY|ARRAY|OR,"(INT <= ANY(ARRAY[INT, INT, INT])) OR (INT <> INT)",c8df06ecd5d6fe8329efed94,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C09,PG_BOOL_R030,Y3,any_all_array,9,equals_true_wrapper,6,<|<=|=|ANY|ARRAY|TRUE,"((INT <= ANY(ARRAY[INT, INT, INT])) = TRUE)",1504619178f034b19a51d6e9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C10,PG_BOOL_R030,Y3,any_all_array,10,coalesce_false_wrapper,6,<|<=|=|ANY|ARRAY|COALESCE|FALSE,"COALESCE((INT <= ANY(ARRAY[INT, INT, INT])), FALSE)",2ecc116691618b4cd450e889,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C01,PG_BOOL_R031,Y3,like_ilike,1,base_predicate,6,LIKE,STR LIKE STR,5e308ade19cf134eb2d0171a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C02,PG_BOOL_R031,Y3,like_ilike,2,parenthesized_predicate,6,LIKE,(STR LIKE STR),c7dbc0d4144764e2272da35a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C03,PG_BOOL_R031,Y3,like_ilike,3,negated_inverse_predicate,6,LIKE|NOT,NOT (STR LIKE STR),e1a2c06ed9f5698538c1a069,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C04,PG_BOOL_R031,Y3,like_ilike,4,is_true_wrapper,6,IS|LIKE|TRUE,(STR LIKE STR) IS TRUE,19c13521504f74614f84b929,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C05,PG_BOOL_R031,Y3,like_ilike,5,is_not_false_wrapper,6,FALSE|IS|LIKE|NOT,(STR LIKE STR) IS NOT FALSE,457f05b518939e145e5eac13,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C06,PG_BOOL_R031,Y3,like_ilike,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|LIKE|THEN|TRUE|WHEN,CASE WHEN (STR LIKE STR) THEN TRUE ELSE FALSE END,6017761588ef0f0e49040537,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C07,PG_BOOL_R031,Y3,like_ilike,7,and_true_guard,6,=|AND|LIKE,(STR LIKE STR) AND (INT = INT),561019de223ce4a3b1303d0b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C08,PG_BOOL_R031,Y3,like_ilike,8,or_false_guard,6,<|<>|>|LIKE|OR,(STR LIKE STR) OR (INT <> INT),be71e531db6231d5cbbe90b3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C09,PG_BOOL_R031,Y3,like_ilike,9,equals_true_wrapper,6,=|LIKE|TRUE,((STR LIKE STR) = TRUE),7fa9abdbc4e8c4eac80de39c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C10,PG_BOOL_R031,Y3,like_ilike,10,coalesce_false_wrapper,6,COALESCE|FALSE|LIKE,"COALESCE((STR LIKE STR), FALSE)",4c1d792f036505ee7d86fea0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C01,PG_BOOL_R032,Y3,like_ilike,1,base_predicate,6,ILIKE,STR ILIKE STR,15753d76929735b5e199fa0d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C02,PG_BOOL_R032,Y3,like_ilike,2,parenthesized_predicate,6,ILIKE,(STR ILIKE STR),b960fd3d2f944951c81766c5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C03,PG_BOOL_R032,Y3,like_ilike,3,negated_inverse_predicate,6,ILIKE|NOT,NOT (STR ILIKE STR),123c22f3207494e1f40699d1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C04,PG_BOOL_R032,Y3,like_ilike,4,is_true_wrapper,6,ILIKE|IS|TRUE,(STR ILIKE STR) IS TRUE,c6f0569dd6b27506eca93c1d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C05,PG_BOOL_R032,Y3,like_ilike,5,is_not_false_wrapper,6,FALSE|ILIKE|IS|NOT,(STR ILIKE STR) IS NOT FALSE,7874aac109e4b5a4fe25cb06,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C06,PG_BOOL_R032,Y3,like_ilike,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|ILIKE|THEN|TRUE|WHEN,CASE WHEN (STR ILIKE STR) THEN TRUE ELSE FALSE END,99878270ef53ff4041067fa9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C07,PG_BOOL_R032,Y3,like_ilike,7,and_true_guard,6,=|AND|ILIKE,(STR ILIKE STR) AND (INT = INT),b80531f8191695a9c3fd329b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C08,PG_BOOL_R032,Y3,like_ilike,8,or_false_guard,6,<|<>|>|ILIKE|OR,(STR ILIKE STR) OR (INT <> INT),ff0a778e5d2094187818c63d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C09,PG_BOOL_R032,Y3,like_ilike,9,equals_true_wrapper,6,=|ILIKE|TRUE,((STR ILIKE STR) = TRUE),19d01638cd50d1f70bdaed96,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C10,PG_BOOL_R032,Y3,like_ilike,10,coalesce_false_wrapper,6,COALESCE|FALSE|ILIKE,"COALESCE((STR ILIKE STR), FALSE)",aa0a59695fc8bf65fab9ae8d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C01,PG_BOOL_R033,Y3,like_ilike,1,base_predicate,6,LIKE|NOT,STR NOT LIKE STR,2478c6e601694366cec17352,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C02,PG_BOOL_R033,Y3,like_ilike,2,parenthesized_predicate,6,LIKE|NOT,(STR NOT LIKE STR),981f235409937414df9b958f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C03,PG_BOOL_R033,Y3,like_ilike,3,negated_inverse_predicate,6,LIKE|NOT,NOT (STR NOT LIKE STR),e785a7630ed0cf7a29c44900,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C04,PG_BOOL_R033,Y3,like_ilike,4,is_true_wrapper,6,IS|LIKE|NOT|TRUE,(STR NOT LIKE STR) IS TRUE,538091ac7f8313783ba0cf1b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C05,PG_BOOL_R033,Y3,like_ilike,5,is_not_false_wrapper,6,FALSE|IS|LIKE|NOT,(STR NOT LIKE STR) IS NOT FALSE,1f8faf8457912453627bd137,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C06,PG_BOOL_R033,Y3,like_ilike,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|LIKE|NOT|THEN|TRUE|WHEN,CASE WHEN (STR NOT LIKE STR) THEN TRUE ELSE FALSE END,ef37fdcc9d194ede956ee1a8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C07,PG_BOOL_R033,Y3,like_ilike,7,and_true_guard,6,=|AND|LIKE|NOT,(STR NOT LIKE STR) AND (INT = INT),a0df3aa924559b0115af6031,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C08,PG_BOOL_R033,Y3,like_ilike,8,or_false_guard,6,<|<>|>|LIKE|NOT|OR,(STR NOT LIKE STR) OR (INT <> INT),fc906ab99a92ce91c8efb57c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C09,PG_BOOL_R033,Y3,like_ilike,9,equals_true_wrapper,6,=|LIKE|NOT|TRUE,((STR NOT LIKE STR) = TRUE),c90f39c8f2793303cd78fc6e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C10,PG_BOOL_R033,Y3,like_ilike,10,coalesce_false_wrapper,6,COALESCE|FALSE|LIKE|NOT,"COALESCE((STR NOT LIKE STR), FALSE)",8a08273f2f87605b02a4ea06,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R034_C01,PG_BOOL_R034,Y3,like_ilike,1,base_predicate,6,LIKE,STR LIKE STR,0102b7ac929dcb16bb3397e5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R034_C02,PG_BOOL_R034,Y3,like_ilike,2,parenthesized_predicate,6,LIKE,(STR LIKE STR),0cb592338ab9977684bfc6da,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R034_C03,PG_BOOL_R034,Y3,like_ilike,3,negated_inverse_predicate,6,LIKE|NOT,NOT (STR LIKE STR),fb493d84ac4692618d849213,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R034_C04,PG_BOOL_R034,Y3,like_ilike,4,is_true_wrapper,6,IS|LIKE|TRUE,(STR LIKE STR) IS TRUE,868ef48f2ec0724c4b7175a2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R034_C05,PG_BOOL_R034,Y3,like_ilike,5,is_not_false_wrapper,6,FALSE|IS|LIKE|NOT,(STR LIKE STR) IS NOT FALSE,dfc4b7e34c11142aa7373ceb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R034_C06,PG_BOOL_R034,Y3,like_ilike,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|LIKE|THEN|TRUE|WHEN,CASE WHEN (STR LIKE STR) THEN TRUE ELSE FALSE END,536d24918fe2d2e4a043f534,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R034_C07,PG_BOOL_R034,Y3,like_ilike,7,and_true_guard,6,=|AND|LIKE,(STR LIKE STR) AND (INT = INT),907a6d7c6fc7e7b5a6a73ab9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R034_C08,PG_BOOL_R034,Y3,like_ilike,8,or_false_guard,6,<|<>|>|LIKE|OR,(STR LIKE STR) OR (INT <> INT),e07ba664b2f0264e5919ba5e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R034_C09,PG_BOOL_R034,Y3,like_ilike,9,equals_true_wrapper,6,=|LIKE|TRUE,((STR LIKE STR) = TRUE),e0f12146f9ebb6ef64494aeb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R034_C10,PG_BOOL_R034,Y3,like_ilike,10,coalesce_false_wrapper,6,COALESCE|FALSE|LIKE,"COALESCE((STR LIKE STR), FALSE)",b7a3bebebdcf0e57974b6895,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R035_C01,PG_BOOL_R035,Y3,like_ilike,1,base_predicate,6,ILIKE,STR ILIKE STR,ae5d52d9e72919077de862f3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R035_C02,PG_BOOL_R035,Y3,like_ilike,2,parenthesized_predicate,6,ILIKE,(STR ILIKE STR),ed3374cba056d73327a5be22,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R035_C03,PG_BOOL_R035,Y3,like_ilike,3,negated_inverse_predicate,6,ILIKE|NOT,NOT (STR ILIKE STR),e1e6283b548a6af32db9ec4c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R035_C04,PG_BOOL_R035,Y3,like_ilike,4,is_true_wrapper,6,ILIKE|IS|TRUE,(STR ILIKE STR) IS TRUE,9cf2cca89bc0a46f072490ac,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R035_C05,PG_BOOL_R035,Y3,like_ilike,5,is_not_false_wrapper,6,FALSE|ILIKE|IS|NOT,(STR ILIKE STR) IS NOT FALSE,b35a2371c9f07c7bc4e9a4fc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R035_C06,PG_BOOL_R035,Y3,like_ilike,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|ILIKE|THEN|TRUE|WHEN,CASE WHEN (STR ILIKE STR) THEN TRUE ELSE FALSE END,89387cdcbd83913ff84c0b45,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R035_C07,PG_BOOL_R035,Y3,like_ilike,7,and_true_guard,6,=|AND|ILIKE,(STR ILIKE STR) AND (INT = INT),592ac4b773814d16ef66b6f0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R035_C08,PG_BOOL_R035,Y3,like_ilike,8,or_false_guard,6,<|<>|>|ILIKE|OR,(STR ILIKE STR) OR (INT <> INT),584f1414ba89ba6000ec0e5b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R035_C09,PG_BOOL_R035,Y3,like_ilike,9,equals_true_wrapper,6,=|ILIKE|TRUE,((STR ILIKE STR) = TRUE),bc4b03d043ed6232110daf47,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R035_C10,PG_BOOL_R035,Y3,like_ilike,10,coalesce_false_wrapper,6,COALESCE|FALSE|ILIKE,"COALESCE((STR ILIKE STR), FALSE)",fcc9dbad26d625b9e90e2317,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R036_C01,PG_BOOL_R036,Y3,regex_match,1,base_predicate,6,~,STR ~ STR,b503329e9406f732760c2a2e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R036_C02,PG_BOOL_R036,Y3,regex_match,2,parenthesized_predicate,6,~,(STR ~ STR),6e91b9844a0387212485f27a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R036_C03,PG_BOOL_R036,Y3,regex_match,3,negated_inverse_predicate,6,NOT|~,NOT (STR ~ STR),21ca9aac7860b1d037437d83,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R036_C04,PG_BOOL_R036,Y3,regex_match,4,is_true_wrapper,6,IS|TRUE|~,(STR ~ STR) IS TRUE,21751bdf184268ce43ce49be,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R036_C05,PG_BOOL_R036,Y3,regex_match,5,is_not_false_wrapper,6,FALSE|IS|NOT|~,(STR ~ STR) IS NOT FALSE,9cdb98ac67c99737ea3ca89a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R036_C06,PG_BOOL_R036,Y3,regex_match,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|THEN|TRUE|WHEN|~,CASE WHEN (STR ~ STR) THEN TRUE ELSE FALSE END,508ab823079816b55e39eb44,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R036_C07,PG_BOOL_R036,Y3,regex_match,7,and_true_guard,6,=|AND|~,(STR ~ STR) AND (INT = INT),011451550f1ebbb8ab8d3f57,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R036_C08,PG_BOOL_R036,Y3,regex_match,8,or_false_guard,6,<|<>|>|OR|~,(STR ~ STR) OR (INT <> INT),be9e08fb9d00f9701a049291,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R036_C09,PG_BOOL_R036,Y3,regex_match,9,equals_true_wrapper,6,=|TRUE|~,((STR ~ STR) = TRUE),f627afa318e45cb304b62e9a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R036_C10,PG_BOOL_R036,Y3,regex_match,10,coalesce_false_wrapper,6,COALESCE|FALSE|~,"COALESCE((STR ~ STR), FALSE)",8e90e8648cf5275e591adb1a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R037_C01,PG_BOOL_R037,Y3,regex_match,1,base_predicate,6,!~|~,STR !~ STR,aebd6787e8a97b1b21459ff5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R037_C02,PG_BOOL_R037,Y3,regex_match,2,parenthesized_predicate,6,!~|~,(STR !~ STR),adbe0d68caf63bff6eaef758,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R037_C03,PG_BOOL_R037,Y3,regex_match,3,negated_inverse_predicate,6,!~|NOT|~,NOT (STR !~ STR),aeb84739f5b6631e6c759e10,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R037_C04,PG_BOOL_R037,Y3,regex_match,4,is_true_wrapper,6,!~|IS|TRUE|~,(STR !~ STR) IS TRUE,12ed5d1e9c6a8184574d2102,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R037_C05,PG_BOOL_R037,Y3,regex_match,5,is_not_false_wrapper,6,!~|FALSE|IS|NOT|~,(STR !~ STR) IS NOT FALSE,71c7419c4db618299861d327,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R037_C06,PG_BOOL_R037,Y3,regex_match,6,case_boolean_wrapper,6,!~|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN|~,CASE WHEN (STR !~ STR) THEN TRUE ELSE FALSE END,6a5ed5cecc8fe617adf6ba51,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R037_C07,PG_BOOL_R037,Y3,regex_match,7,and_true_guard,6,!~|=|AND|~,(STR !~ STR) AND (INT = INT),40cc840d668f0a2338a60a4d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R037_C08,PG_BOOL_R037,Y3,regex_match,8,or_false_guard,6,!~|<|<>|>|OR|~,(STR !~ STR) OR (INT <> INT),f346efb2fdba3103beaa406e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R037_C09,PG_BOOL_R037,Y3,regex_match,9,equals_true_wrapper,6,!~|=|TRUE|~,((STR !~ STR) = TRUE),9aee31268f9be5898bfcf090,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R037_C10,PG_BOOL_R037,Y3,regex_match,10,coalesce_false_wrapper,6,!~|COALESCE|FALSE|~,"COALESCE((STR !~ STR), FALSE)",36d51c95160e73397aa08a22,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R038_C01,PG_BOOL_R038,Y3,regex_match,1,base_predicate,6,~,STR ~* STR,65e655e6a6eaf193be6e4f6b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R038_C02,PG_BOOL_R038,Y3,regex_match,2,parenthesized_predicate,6,~,(STR ~* STR),b9dc120a9ed8d5d09312a2ad,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R038_C03,PG_BOOL_R038,Y3,regex_match,3,negated_inverse_predicate,6,NOT|~,NOT (STR ~* STR),9f6410eb4f45c42dea2bd58c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R038_C04,PG_BOOL_R038,Y3,regex_match,4,is_true_wrapper,6,IS|TRUE|~,(STR ~* STR) IS TRUE,94e914f285c95cac5cbecb5d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R038_C05,PG_BOOL_R038,Y3,regex_match,5,is_not_false_wrapper,6,FALSE|IS|NOT|~,(STR ~* STR) IS NOT FALSE,32a6191e0dee13fc4aca1d84,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R038_C06,PG_BOOL_R038,Y3,regex_match,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|THEN|TRUE|WHEN|~,CASE WHEN (STR ~* STR) THEN TRUE ELSE FALSE END,3a5c1ba65c792836acd9a046,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R038_C07,PG_BOOL_R038,Y3,regex_match,7,and_true_guard,6,=|AND|~,(STR ~* STR) AND (INT = INT),3951003ddb8d358bd1eedb30,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R038_C08,PG_BOOL_R038,Y3,regex_match,8,or_false_guard,6,<|<>|>|OR|~,(STR ~* STR) OR (INT <> INT),8414b0f2f4a4b8a6f036846d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
