structure_cell_id,root_id,y_level,semantic_family,cell_index,cell_recipe,expected_samples,required_tokens,skeleton_reference,structure_signature,cell_contract
PG_BOOL_R022_C06,PG_BOOL_R022,Y4,membership_list,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|IN|THEN|TRUE|WHEN,"CASE WHEN (INT IN (INT, INT, INT)) THEN TRUE ELSE FALSE END",27016d644b107f3945b7d01b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R022_C07,PG_BOOL_R022,Y4,membership_list,7,and_true_guard,6,=|AND|IN,"(INT IN (INT, INT, INT)) AND (INT = INT)",a44d09debbd7090aed0293ce,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R022_C08,PG_BOOL_R022,Y4,membership_list,8,or_false_guard,6,<|<>|>|IN|OR,"(INT IN (INT, INT, INT)) OR (INT <> INT)",e59c098e05a1a1db2cc02c97,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R022_C09,PG_BOOL_R022,Y4,membership_list,9,equals_true_wrapper,6,=|IN|TRUE,"((INT IN (INT, INT, INT)) = TRUE)",a507126eabd529dd2df76dba,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R022_C10,PG_BOOL_R022,Y4,membership_list,10,coalesce_false_wrapper,6,COALESCE|FALSE|IN,"COALESCE((INT IN (INT, INT, INT)), FALSE)",873560ab1fbdaf7d64ad7554,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C01,PG_BOOL_R023,Y4,membership_list,1,base_predicate,6,IN|NOT,"INT NOT IN (INT, INT, INT)",2f5c0eda3ebc89fba0497d21,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C02,PG_BOOL_R023,Y4,membership_list,2,parenthesized_predicate,6,IN|NOT,"(INT NOT IN (INT, INT, INT))",d874d9d2d29df64b6127700e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C03,PG_BOOL_R023,Y4,membership_list,3,negated_inverse_predicate,6,IN|NOT,"NOT (INT NOT IN (INT, INT, INT))",47666e17930baa2397128250,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C04,PG_BOOL_R023,Y4,membership_list,4,is_true_wrapper,6,IN|IS|NOT|TRUE,"(INT NOT IN (INT, INT, INT)) IS TRUE",128a70f157a91af818c24e61,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C05,PG_BOOL_R023,Y4,membership_list,5,is_not_false_wrapper,6,FALSE|IN|IS|NOT,"(INT NOT IN (INT, INT, INT)) IS NOT FALSE",26665bb674e5004aeea5804a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C06,PG_BOOL_R023,Y4,membership_list,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|IN|NOT|THEN|TRUE|WHEN,"CASE WHEN (INT NOT IN (INT, INT, INT)) THEN TRUE ELSE FALSE END",05512b42f868e5020386178b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C07,PG_BOOL_R023,Y4,membership_list,7,and_true_guard,6,=|AND|IN|NOT,"(INT NOT IN (INT, INT, INT)) AND (INT = INT)",5da4caaa8c9676c310e24a5d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C08,PG_BOOL_R023,Y4,membership_list,8,or_false_guard,6,<|<>|>|IN|NOT|OR,"(INT NOT IN (INT, INT, INT)) OR (INT <> INT)",5cb247b2d2b629d0730d022c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C09,PG_BOOL_R023,Y4,membership_list,9,equals_true_wrapper,6,=|IN|NOT|TRUE,"((INT NOT IN (INT, INT, INT)) = TRUE)",baed9bd2fb2dafb7fa7b6990,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C10,PG_BOOL_R023,Y4,membership_list,10,coalesce_false_wrapper,6,COALESCE|FALSE|IN|NOT,"COALESCE((INT NOT IN (INT, INT, INT)), FALSE)",09fd926097d5e3f32d08a77d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C01,PG_BOOL_R024,Y4,membership_list,1,base_predicate,6,IN,"STR IN (STR, STR)",90836c767bb0760c95647108,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C02,PG_BOOL_R024,Y4,membership_list,2,parenthesized_predicate,6,IN,"(STR IN (STR, STR))",ed37ccd65bbd2b851ae20747,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C03,PG_BOOL_R024,Y4,membership_list,3,negated_inverse_predicate,6,IN|NOT,"NOT (STR IN (STR, STR))",5a554541073432d59f0de249,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C04,PG_BOOL_R024,Y4,membership_list,4,is_true_wrapper,6,IN|IS|TRUE,"(STR IN (STR, STR)) IS TRUE",38b3a3f650825f5adb9494ea,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C05,PG_BOOL_R024,Y4,membership_list,5,is_not_false_wrapper,6,FALSE|IN|IS|NOT,"(STR IN (STR, STR)) IS NOT FALSE",80f3aa70baba27f342b9f803,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C06,PG_BOOL_R024,Y4,membership_list,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|IN|THEN|TRUE|WHEN,"CASE WHEN (STR IN (STR, STR)) THEN TRUE ELSE FALSE END",93db88a16e2a160fe0acbdcb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C07,PG_BOOL_R024,Y4,membership_list,7,and_true_guard,6,=|AND|IN,"(STR IN (STR, STR)) AND (INT = INT)",de3f3eafdca22462990a6a5d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C08,PG_BOOL_R024,Y4,membership_list,8,or_false_guard,6,<|<>|>|IN|OR,"(STR IN (STR, STR)) OR (INT <> INT)",4b2f0799bd36d9847b662ee3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C09,PG_BOOL_R024,Y4,membership_list,9,equals_true_wrapper,6,=|IN|TRUE,"((STR IN (STR, STR)) = TRUE)",c5aa0c6e43f42fbc1a092651,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C10,PG_BOOL_R024,Y4,membership_list,10,coalesce_false_wrapper,6,COALESCE|FALSE|IN,"COALESCE((STR IN (STR, STR)), FALSE)",1036f64ab6e4e27aafc2ef92,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C01,PG_BOOL_R025,Y4,membership_list,1,base_predicate,6,IN|NOT,"STR NOT IN (STR, STR)",31d49b92a5e417001d594614,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C02,PG_BOOL_R025,Y4,membership_list,2,parenthesized_predicate,6,IN|NOT,"(STR NOT IN (STR, STR))",d8918000ce820343bf011632,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C03,PG_BOOL_R025,Y4,membership_list,3,negated_inverse_predicate,6,IN|NOT,"NOT (STR NOT IN (STR, STR))",f6baaf10415f50c095c0843d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C04,PG_BOOL_R025,Y4,membership_list,4,is_true_wrapper,6,IN|IS|NOT|TRUE,"(STR NOT IN (STR, STR)) IS TRUE",29eb581bb147d84b2f1acc4d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C05,PG_BOOL_R025,Y4,membership_list,5,is_not_false_wrapper,6,FALSE|IN|IS|NOT,"(STR NOT IN (STR, STR)) IS NOT FALSE",560d4c417d71f5ee9f08a54d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C06,PG_BOOL_R025,Y4,membership_list,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|IN|NOT|THEN|TRUE|WHEN,"CASE WHEN (STR NOT IN (STR, STR)) THEN TRUE ELSE FALSE END",d4903ba2cfc024b003f1531e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C07,PG_BOOL_R025,Y4,membership_list,7,and_true_guard,6,=|AND|IN|NOT,"(STR NOT IN (STR, STR)) AND (INT = INT)",de2d73acdedc89baedd2bc5c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C08,PG_BOOL_R025,Y4,membership_list,8,or_false_guard,6,<|<>|>|IN|NOT|OR,"(STR NOT IN (STR, STR)) OR (INT <> INT)",f428d96bdc1a2e46405f86f5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C09,PG_BOOL_R025,Y4,membership_list,9,equals_true_wrapper,6,=|IN|NOT|TRUE,"((STR NOT IN (STR, STR)) = TRUE)",aee3a6af5e1bc1bdf180b900,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C10,PG_BOOL_R025,Y4,membership_list,10,coalesce_false_wrapper,6,COALESCE|FALSE|IN|NOT,"COALESCE((STR NOT IN (STR, STR)), FALSE)",dc35226a37142d4589828630,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C01,PG_BOOL_R026,Y4,any_all_array,1,base_predicate,6,=|ANY|ARRAY,"INT = ANY(ARRAY[INT, INT, INT])",29b1b6d4ffc6f120bb16afcf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C02,PG_BOOL_R026,Y4,any_all_array,2,parenthesized_predicate,6,=|ANY|ARRAY,"(INT = ANY(ARRAY[INT, INT, INT]))",c68b9227372b9c944c6f2aa7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C03,PG_BOOL_R026,Y4,any_all_array,3,negated_inverse_predicate,6,=|ANY|ARRAY|NOT,"NOT (INT = ANY(ARRAY[INT, INT, INT]))",ee98c56270be6fd25d9585a5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C04,PG_BOOL_R026,Y4,any_all_array,4,is_true_wrapper,6,=|ANY|ARRAY|IS|TRUE,"(INT = ANY(ARRAY[INT, INT, INT])) IS TRUE",9f6d38b276eabe2114b8ca7d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C05,PG_BOOL_R026,Y4,any_all_array,5,is_not_false_wrapper,6,=|ANY|ARRAY|FALSE|IS|NOT,"(INT = ANY(ARRAY[INT, INT, INT])) IS NOT FALSE",451ff86e187bb21740cd065e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C06,PG_BOOL_R026,Y4,any_all_array,6,case_boolean_wrapper,6,=|ANY|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT = ANY(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",22d9a0d7a6328f4c6aa0f7d3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C07,PG_BOOL_R026,Y4,any_all_array,7,and_true_guard,6,=|AND|ANY|ARRAY,"(INT = ANY(ARRAY[INT, INT, INT])) AND (INT = INT)",52759991031445041fa03ad8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C08,PG_BOOL_R026,Y4,any_all_array,8,or_false_guard,6,<|<>|=|>|ANY|ARRAY|OR,"(INT = ANY(ARRAY[INT, INT, INT])) OR (INT <> INT)",dfc95231ea4c6973fe55303d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C09,PG_BOOL_R026,Y4,any_all_array,9,equals_true_wrapper,6,=|ANY|ARRAY|TRUE,"((INT = ANY(ARRAY[INT, INT, INT])) = TRUE)",60142c0d6bd634671d86e7bb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C10,PG_BOOL_R026,Y4,any_all_array,10,coalesce_false_wrapper,6,=|ANY|ARRAY|COALESCE|FALSE,"COALESCE((INT = ANY(ARRAY[INT, INT, INT])), FALSE)",3fbb845a0c1b7c4cd3807bcd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C01,PG_BOOL_R027,Y4,any_all_array,1,base_predicate,6,<|<>|>|ALL|ARRAY,"INT <> ALL(ARRAY[INT, INT, INT])",893d7b683b242c04d5156b19,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C02,PG_BOOL_R027,Y4,any_all_array,2,parenthesized_predicate,6,<|<>|>|ALL|ARRAY,"(INT <> ALL(ARRAY[INT, INT, INT]))",d6d5e6d50751cf3c414d69b9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C03,PG_BOOL_R027,Y4,any_all_array,3,negated_inverse_predicate,6,<|<>|>|ALL|ARRAY|NOT,"NOT (INT <> ALL(ARRAY[INT, INT, INT]))",b21fe2e79dd2ba1c4130c3ac,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C04,PG_BOOL_R027,Y4,any_all_array,4,is_true_wrapper,6,<|<>|>|ALL|ARRAY|IS|TRUE,"(INT <> ALL(ARRAY[INT, INT, INT])) IS TRUE",b93a4b37c7f0dbf92d53c816,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C05,PG_BOOL_R027,Y4,any_all_array,5,is_not_false_wrapper,6,<|<>|>|ALL|ARRAY|FALSE|IS|NOT,"(INT <> ALL(ARRAY[INT, INT, INT])) IS NOT FALSE",bfa7f5de7af9bde9678ab707,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C06,PG_BOOL_R027,Y4,any_all_array,6,case_boolean_wrapper,6,<|<>|>|ALL|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT <> ALL(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",7569e239597c07f6635cce10,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C07,PG_BOOL_R027,Y4,any_all_array,7,and_true_guard,6,<|<>|=|>|ALL|AND|ARRAY,"(INT <> ALL(ARRAY[INT, INT, INT])) AND (INT = INT)",f50fbfb7aaa6e197469a1630,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C08,PG_BOOL_R027,Y4,any_all_array,8,or_false_guard,6,<|<>|>|ALL|ARRAY|OR,"(INT <> ALL(ARRAY[INT, INT, INT])) OR (INT <> INT)",7aa76472dce4eddcf6479ede,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C09,PG_BOOL_R027,Y4,any_all_array,9,equals_true_wrapper,6,<|<>|=|>|ALL|ARRAY|TRUE,"((INT <> ALL(ARRAY[INT, INT, INT])) = TRUE)",529c895035b257694a005bec,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C10,PG_BOOL_R027,Y4,any_all_array,10,coalesce_false_wrapper,6,<|<>|>|ALL|ARRAY|COALESCE|FALSE,"COALESCE((INT <> ALL(ARRAY[INT, INT, INT])), FALSE)",54a185c037af2fa287c62a00,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C01,PG_BOOL_R028,Y4,any_all_array,1,base_predicate,6,>|ALL|ARRAY,"INT > ALL(ARRAY[INT, INT, INT])",c0a1c53e691a4a5dc05fe350,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C02,PG_BOOL_R028,Y4,any_all_array,2,parenthesized_predicate,6,>|ALL|ARRAY,"(INT > ALL(ARRAY[INT, INT, INT]))",86a845dfa509d660eb0feeba,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C03,PG_BOOL_R028,Y4,any_all_array,3,negated_inverse_predicate,6,>|ALL|ARRAY|NOT,"NOT (INT > ALL(ARRAY[INT, INT, INT]))",11d423969bb6a7e536197547,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C04,PG_BOOL_R028,Y4,any_all_array,4,is_true_wrapper,6,>|ALL|ARRAY|IS|TRUE,"(INT > ALL(ARRAY[INT, INT, INT])) IS TRUE",f164795071588de687318180,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C05,PG_BOOL_R028,Y4,any_all_array,5,is_not_false_wrapper,6,>|ALL|ARRAY|FALSE|IS|NOT,"(INT > ALL(ARRAY[INT, INT, INT])) IS NOT FALSE",765cc0a07c44191fe56ff076,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C06,PG_BOOL_R028,Y4,any_all_array,6,case_boolean_wrapper,6,>|ALL|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT > ALL(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",1e3c9a2d21d8b13e45a6c44d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C07,PG_BOOL_R028,Y4,any_all_array,7,and_true_guard,6,=|>|ALL|AND|ARRAY,"(INT > ALL(ARRAY[INT, INT, INT])) AND (INT = INT)",3c4ced12438adb15e7bca48d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C08,PG_BOOL_R028,Y4,any_all_array,8,or_false_guard,6,<|<>|>|ALL|ARRAY|OR,"(INT > ALL(ARRAY[INT, INT, INT])) OR (INT <> INT)",4711332cc0dea4fc9547f797,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C09,PG_BOOL_R028,Y4,any_all_array,9,equals_true_wrapper,6,=|>|ALL|ARRAY|TRUE,"((INT > ALL(ARRAY[INT, INT, INT])) = TRUE)",cae7fffb35964c9f8d30dda3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C10,PG_BOOL_R028,Y4,any_all_array,10,coalesce_false_wrapper,6,>|ALL|ARRAY|COALESCE|FALSE,"COALESCE((INT > ALL(ARRAY[INT, INT, INT])), FALSE)",272bf8e3953ecdc72c7b1227,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C01,PG_BOOL_R029,Y4,any_all_array,1,base_predicate,6,<|ALL|ARRAY,"INT < ALL(ARRAY[INT, INT, INT])",ed75504869d53a9c8864bee1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C02,PG_BOOL_R029,Y4,any_all_array,2,parenthesized_predicate,6,<|ALL|ARRAY,"(INT < ALL(ARRAY[INT, INT, INT]))",a4476735659d50dc01080b6f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C03,PG_BOOL_R029,Y4,any_all_array,3,negated_inverse_predicate,6,<|ALL|ARRAY|NOT,"NOT (INT < ALL(ARRAY[INT, INT, INT]))",575538446d119c29a420849e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C04,PG_BOOL_R029,Y4,any_all_array,4,is_true_wrapper,6,<|ALL|ARRAY|IS|TRUE,"(INT < ALL(ARRAY[INT, INT, INT])) IS TRUE",23ebdb346f8429d62212b4d6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C05,PG_BOOL_R029,Y4,any_all_array,5,is_not_false_wrapper,6,<|ALL|ARRAY|FALSE|IS|NOT,"(INT < ALL(ARRAY[INT, INT, INT])) IS NOT FALSE",28a1e71d084936542c69e225,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C06,PG_BOOL_R029,Y4,any_all_array,6,case_boolean_wrapper,6,<|ALL|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT < ALL(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",ef6fdd2c0a99a2e734d282b0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C07,PG_BOOL_R029,Y4,any_all_array,7,and_true_guard,6,<|=|ALL|AND|ARRAY,"(INT < ALL(ARRAY[INT, INT, INT])) AND (INT = INT)",5da55926559dc04b2d30b47e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C08,PG_BOOL_R029,Y4,any_all_array,8,or_false_guard,6,<|<>|>|ALL|ARRAY|OR,"(INT < ALL(ARRAY[INT, INT, INT])) OR (INT <> INT)",2b12b233b85aeb16b56bc800,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C09,PG_BOOL_R029,Y4,any_all_array,9,equals_true_wrapper,6,<|=|ALL|ARRAY|TRUE,"((INT < ALL(ARRAY[INT, INT, INT])) = TRUE)",81fad1cabcddf39528fb0ef3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C10,PG_BOOL_R029,Y4,any_all_array,10,coalesce_false_wrapper,6,<|ALL|ARRAY|COALESCE|FALSE,"COALESCE((INT < ALL(ARRAY[INT, INT, INT])), FALSE)",be5d61eff7ff07147c7aac4c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C01,PG_BOOL_R030,Y4,any_all_array,1,base_predicate,6,<|<=|=|ANY|ARRAY,"INT <= ANY(ARRAY[INT, INT, INT])",c2cb3a5a77ed604ae2cfa2c8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C02,PG_BOOL_R030,Y4,any_all_array,2,parenthesized_predicate,6,<|<=|=|ANY|ARRAY,"(INT <= ANY(ARRAY[INT, INT, INT]))",a9bcfcea317ca699874b77ef,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C03,PG_BOOL_R030,Y4,any_all_array,3,negated_inverse_predicate,6,<|<=|=|ANY|ARRAY|NOT,"NOT (INT <= ANY(ARRAY[INT, INT, INT]))",c5586cd40b0d72ef0580a5b1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C04,PG_BOOL_R030,Y4,any_all_array,4,is_true_wrapper,6,<|<=|=|ANY|ARRAY|IS|TRUE,"(INT <= ANY(ARRAY[INT, INT, INT])) IS TRUE",67e8dc9e1470005aa2c85bf0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C05,PG_BOOL_R030,Y4,any_all_array,5,is_not_false_wrapper,6,<|<=|=|ANY|ARRAY|FALSE|IS|NOT,"(INT <= ANY(ARRAY[INT, INT, INT])) IS NOT FALSE",71f912fc2ab90f8cf4764513,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C06,PG_BOOL_R030,Y4,any_all_array,6,case_boolean_wrapper,6,<|<=|=|ANY|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT <= ANY(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",ec98f84d44d080d13d982ff5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C07,PG_BOOL_R030,Y4,any_all_array,7,and_true_guard,6,<|<=|=|AND|ANY|ARRAY,"(INT <= ANY(ARRAY[INT, INT, INT])) AND (INT = INT)",9cc882b1beaeff8745dbf1cd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C08,PG_BOOL_R030,Y4,any_all_array,8,or_false_guard,6,<|<=|<>|=|>|ANY|ARRAY|OR,"(INT <= ANY(ARRAY[INT, INT, INT])) OR (INT <> INT)",948c812dd588fbc3fd120183,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C09,PG_BOOL_R030,Y4,any_all_array,9,equals_true_wrapper,6,<|<=|=|ANY|ARRAY|TRUE,"((INT <= ANY(ARRAY[INT, INT, INT])) = TRUE)",e3c0424eeed617ffdf00718f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C10,PG_BOOL_R030,Y4,any_all_array,10,coalesce_false_wrapper,6,<|<=|=|ANY|ARRAY|COALESCE|FALSE,"COALESCE((INT <= ANY(ARRAY[INT, INT, INT])), FALSE)",4ec54300cb7eeca3403d6c6e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C01,PG_BOOL_R031,Y4,like_ilike,1,base_predicate,6,LIKE,STR LIKE STR,e320743fe1a877cc848d4060,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C02,PG_BOOL_R031,Y4,like_ilike,2,parenthesized_predicate,6,LIKE,(STR LIKE STR),a36813145283c1b6e301a12b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C03,PG_BOOL_R031,Y4,like_ilike,3,negated_inverse_predicate,6,LIKE|NOT,NOT (STR LIKE STR),7e84635cabf868927b898a85,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C04,PG_BOOL_R031,Y4,like_ilike,4,is_true_wrapper,6,IS|LIKE|TRUE,(STR LIKE STR) IS TRUE,0c0faec6835967cf566a0981,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C05,PG_BOOL_R031,Y4,like_ilike,5,is_not_false_wrapper,6,FALSE|IS|LIKE|NOT,(STR LIKE STR) IS NOT FALSE,165cb364383c824d9b4e219c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C06,PG_BOOL_R031,Y4,like_ilike,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|LIKE|THEN|TRUE|WHEN,CASE WHEN (STR LIKE STR) THEN TRUE ELSE FALSE END,2d10a94c7fbd41d3c5b14152,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C07,PG_BOOL_R031,Y4,like_ilike,7,and_true_guard,6,=|AND|LIKE,(STR LIKE STR) AND (INT = INT),a3d030378dafd2258128734e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C08,PG_BOOL_R031,Y4,like_ilike,8,or_false_guard,6,<|<>|>|LIKE|OR,(STR LIKE STR) OR (INT <> INT),6c6f2971ddfdf869bd9bcd53,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C09,PG_BOOL_R031,Y4,like_ilike,9,equals_true_wrapper,6,=|LIKE|TRUE,((STR LIKE STR) = TRUE),a2e3d4dd43b64ee24ecae2b2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C10,PG_BOOL_R031,Y4,like_ilike,10,coalesce_false_wrapper,6,COALESCE|FALSE|LIKE,"COALESCE((STR LIKE STR), FALSE)",10776298e3d60a998970a53e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C01,PG_BOOL_R032,Y4,like_ilike,1,base_predicate,6,ILIKE,STR ILIKE STR,5cab194603e64e247bc467bd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C02,PG_BOOL_R032,Y4,like_ilike,2,parenthesized_predicate,6,ILIKE,(STR ILIKE STR),05c009fdce37eca26acd2075,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C03,PG_BOOL_R032,Y4,like_ilike,3,negated_inverse_predicate,6,ILIKE|NOT,NOT (STR ILIKE STR),16da1aba61fdd3c0008eed17,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C04,PG_BOOL_R032,Y4,like_ilike,4,is_true_wrapper,6,ILIKE|IS|TRUE,(STR ILIKE STR) IS TRUE,1be8b8f4ad3b94c457766751,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
