payload_raw,label,source,sqli_type_hint,is_obfuscated,payload_norm,payload_delex
 Matusov et al,0,sqli.csv,,False,Matusov et al,Matusov et al
 (2006) integrate segmentation features log-linear model statistical machine translation (SMT) framework improve translation performance translating transcribed speech texts,0,sqli.csv,,False,(2006) integrate segmentation features log-linear model statistical machine translation (SMT) framework improve translation performance translating transcribed speech texts,(<NUM>) integrate segmentation features log-linear model statistical machine translation (SMT) framework improve translation performance translating transcribed speech texts
 Lu Ng (2010) uses dynamic conditional random fields perform sentence boundary sentence type prediction,0,sqli.csv,,False,Lu Ng (2010) uses dynamic conditional random fields perform sentence boundary sentence type prediction,Lu Ng (<NUM>) uses dynamic conditional random fields perform sentence boundary sentence type prediction
 They achieved promising results English Chinese transcribed speech texts,0,sqli.csv,,False,They achieved promising results English Chinese transcribed speech texts,They achieved promising results English Chinese transcribed speech texts
" The work exploits local features, limited capturing long range dependencies punctuation prediction",0,sqli.csv,,False,"The work exploits local features, limited capturing long range dependencies punctuation prediction","The work exploits local features, limited capturing long range dependencies punctuation prediction"
" It natural incorporate global knowledge, syntactic information, improve punctuation prediction performance",0,sqli.csv,,False,"It natural incorporate global knowledge, syntactic information, improve punctuation prediction performance","It natural incorporate global knowledge, syntactic information, improve punctuation prediction performance"
 Roark et al,0,sqli.csv,,False,Roark et al,Roark et al
 (2006) use rich set non-local features including parser scores re-rank full segmentations,0,sqli.csv,,False,(2006) use rich set non-local features including parser scores re-rank full segmentations,(<NUM>) use rich set non-local features including parser scores re-rank full segmentations
 Favre et al,0,sqli.csv,,False,Favre et al,Favre et al
 (2008) integrate syntactic information PCFG parser log-linear combine local features sentence segmentation,0,sqli.csv,,False,(2008) integrate syntactic information PCFG parser log-linear combine local features sentence segmentation,(<NUM>) integrate syntactic information PCFG parser log-linear combine local features sentence segmentation
" The punctuation prediction works performed post-procedure step parsing, parse tree needs built advance",0,sqli.csv,,False,"The punctuation prediction works performed post-procedure step parsing, parse tree needs built advance","The punctuation prediction works performed post-procedure step parsing, parse tree needs built advance"
" As parsing stream words transcribed speech text exponentially complex, approaches feasible short input processing",0,sqli.csv,,False,"As parsing stream words transcribed speech text exponentially complex, approaches feasible short input processing","As parsing stream words transcribed speech text exponentially complex, approaches feasible short input processing"
" Unlike works, incorporate punctuation prediction parsing process left right input without length limitations",0,sqli.csv,,False,"Unlike works, incorporate punctuation prediction parsing process left right input without length limitations","Unlike works, incorporate punctuation prediction parsing process left right input without length limitations"
" Numerous dependency parsing algorithms proposed natural language processing community, including transition-based graph-based dependency parsing",0,sqli.csv,,False,"Numerous dependency parsing algorithms proposed natural language processing community, including transition-based graph-based dependency parsing","Numerous dependency parsing algorithms proposed natural language processing community, including transition-based graph-based dependency parsing"
" Compared graph-based parsing, transition-based parsing offer linear time complexity easily leverage non-local features models (Yamada Matsumoto, 2003; Nivre et al",0,sqli.csv,,False,"Compared graph-based parsing, transition-based parsing offer linear time complexity easily leverage non-local features models (Yamada Matsumoto, 2003; Nivre et al","Compared graph-based parsing, transition-based parsing offer linear time complexity easily leverage non-local features models (Yamada Matsumoto, <NUM>; Nivre et al"
", 2006b; Zhang Clark, 2008; Huang Sagae, 2010)",0,sqli.csv,,False,", 2006b; Zhang Clark, 2008; Huang Sagae, 2010)",", 2006b; Zhang Clark, <NUM>; Huang Sagae, <NUM>)"
" Starting work (Zhang Nivre, 2011), paper extend transition-based dependency parsing sentence-level stream words integrate parsing punctuation prediction",0,sqli.csv,,False,"Starting work (Zhang Nivre, 2011), paper extend transition-based dependency parsing sentence-level stream words integrate parsing punctuation prediction","Starting work (Zhang Nivre, <NUM>), paper extend transition-based dependency parsing sentence-level stream words integrate parsing punctuation prediction"
", 2011; Bohnet Nivre, 2012)",0,sqli.csv,,False,", 2011; Bohnet Nivre, 2012)",", <NUM>; Bohnet Nivre, <NUM>)"
 The former usually works well-formed single sentence latter needs process multiple sentences lengthy,0,sqli.csv,,False,The former usually works well-formed single sentence latter needs process multiple sentences lengthy,The former usually works well-formed single sentence latter needs process multiple sentences lengthy
 2),0,sqli.csv,,False,2),<NUM>)
 POS tags must-have features parsing punctuations not,0,sqli.csv,,False,POS tags must-have features parsing punctuations not,POS tags must-have features parsing punctuations not
 The parsing quality former sensitive performance entire task latter,0,sqli.csv,,False,The parsing quality former sensitive performance entire task latter,The parsing quality former sensitive performance entire task latter
 Orlando Bloom Miranda Kerr still love Actors Orlando Bloom Model Miranda Kerr want go separate ways ,0,sqli.csv,,False,Orlando Bloom Miranda Kerr still love Actors Orlando Bloom Model Miranda Kerr want go separate ways,Orlando Bloom Miranda Kerr still love Actors Orlando Bloom Model Miranda Kerr want go separate ways
" However , interview , Bloom said Kerr still love ",0,sqli.csv,,False,"However , interview , Bloom said Kerr still love","However , interview , Bloom said Kerr still love"
 Miranda Kerr Orlando Bloom parents two-year-old Flynn ,0,sqli.csv,,False,Miranda Kerr Orlando Bloom parents two-year-old Flynn,Miranda Kerr Orlando Bloom parents two-year-old Flynn
" Actor Orlando Bloom announced separation wife , supermodel Miranda Kerr ",0,sqli.csv,,False,"Actor Orlando Bloom announced separation wife , supermodel Miranda Kerr","Actor Orlando Bloom announced separation wife , supermodel Miranda Kerr"
" In interview US journalist Katie Couric , broadcast Friday (local time), Bloom said , &quot; sometimes life &apos;t go exactly plan hope &quot; ",0,sqli.csv,,False,"In interview US journalist Katie Couric , broadcast Friday (local time), Bloom said , "" sometimes life 't go exactly plan hope ""","In interview US journalist Katie Couric , broadcast Friday (local time), Bloom said , <STR>"
" He Kerr still love , emphasised 36-year-old ",0,sqli.csv,,False,"He Kerr still love , emphasised 36-year-old","He Kerr still love , emphasised <NUM>-year-old"
 &quot; We &apos;re going support one another love parents Flynn &quot; ,0,sqli.csv,,False,""" We 're going support one another love parents Flynn """,<STR>
 Kerr Bloom married since 2010 ,0,sqli.csv,,False,Kerr Bloom married since 2010,Kerr Bloom married since <NUM>
 Their son Flynn born 2011 ,0,sqli.csv,,False,Their son Flynn born 2011,Their son Flynn born <NUM>
" The dispute focuses width seats provided long-haul flights economy passengers - always ones courted airlines , whose allocated space holds key efficiency claims latest jets offered Airbus SAS Boeing Co ",0,sqli.csv,,False,"The dispute focuses width seats provided long-haul flights economy passengers - always ones courted airlines , whose allocated space holds key efficiency claims latest jets offered Airbus SAS Boeing Co","The dispute focuses width seats provided long-haul flights economy passengers - always ones courted airlines , whose allocated space holds key efficiency claims latest jets offered Airbus SAS Boeing Co"
" Airbus week called industry standard would provide seat least 18 inches (46 cm) wide economy cabins , U",0,sqli.csv,,False,"Airbus week called industry standard would provide seat least 18 inches (46 cm) wide economy cabins , U","Airbus week called industry standard would provide seat least <NUM> inches (<NUM> cm) wide economy cabins , U"
 arch-rival Boeing says airlines decide ,0,sqli.csv,,False,arch-rival Boeing says airlines decide,arch-rival Boeing says airlines decide
 How back plane laid - particularly whether seating 9 10 abreast - central economic performance claims made new &quot; mini-jumbo &quot; jet designs ,0,sqli.csv,,False,"How back plane laid - particularly whether seating 9 10 abreast - central economic performance claims made new "" mini-jumbo "" jet designs",How back plane laid - particularly whether seating <NUM> <NUM> abreast - central economic performance claims made new <STR> jet designs
 Boeing says revamped &quot; 777X &quot; hold 406 people based economy seats 17 inches wide set 10 row ,0,sqli.csv,,False,"Boeing says revamped "" 777X "" hold 406 people based economy seats 17 inches wide set 10 row",Boeing says revamped <STR> hold <NUM> people based economy seats <NUM> inches wide set <NUM> row
 Airbus says competing version A350 carry 350 people 18-inch-wide economy seat laid 9 abreast ,0,sqli.csv,,False,Airbus says competing version A350 carry 350 people 18-inch-wide economy seat laid 9 abreast,Airbus says competing version A350 carry <NUM> people <NUM>-inch-wide economy seat laid <NUM> abreast
 Plane giants often trade blows technical matters advertising trade press ,0,sqli.csv,,False,Plane giants often trade blows technical matters advertising trade press,Plane giants often trade blows technical matters advertising trade press
" It recently previewed may start new ad war showing financiers slide illustrating three people squashed together restaurant , titled &quot; Would You Accept This ? &quot; &quot; Boeing proposing long-distance flying seats narrower regional turbo-props , &quot; said Airbus sales chief John Leahy ",0,sqli.csv,,False,"It recently previewed may start new ad war showing financiers slide illustrating three people squashed together restaurant , titled "" Would You Accept This ? "" "" Boeing proposing long-distance flying seats narrower regional turbo-props , "" said Airbus sales chief John Leahy","It recently previewed may start new ad war showing financiers slide illustrating three people squashed together restaurant , titled <STR> <STR> said Airbus sales chief John Leahy"
" As diets change , people get bigger plane seating radically changed ",0,sqli.csv,,False,"As diets change , people get bigger plane seating radically changed","As diets change , people get bigger plane seating radically changed"
" Between early 1970s , Boeing 747 jumbo defined modern long-haul travel , turn century , weight average American 40- 49-year-old male increased 10 per cent , according U",0,sqli.csv,,False,"Between early 1970s , Boeing 747 jumbo defined modern long-haul travel , turn century , weight average American 40- 49-year-old male increased 10 per cent , according U","Between early 1970s , Boeing <NUM> jumbo defined modern long-haul travel , turn century , weight average American <NUM>- <NUM>-year-old male increased <NUM> per cent , according U"
 Health Department Data ,0,sqli.csv,,False,Health Department Data,Health Department Data
 The waist average 21st-century American male 39,0,sqli.csv,,False,The waist average 21st-century American male 39,The waist average 21st-century American male <NUM>
"7 inches , according U",0,sqli.csv,,False,"7 inches , according U","<NUM> inches , according U"
 health statistics ,0,sqli.csv,,False,health statistics,health statistics
" Airbus says rival sticking seat concept 1950s , average girth newly christened &quot; jet set &quot; narrower ",0,sqli.csv,,False,"Airbus says rival sticking seat concept 1950s , average girth newly christened "" jet set "" narrower","Airbus says rival sticking seat concept 1950s , average girth newly christened <STR> narrower"
 Airbus says commissioned research suggesting extra inch seat width improves sleep quality 53 per cent ,0,sqli.csv,,False,Airbus says commissioned research suggesting extra inch seat width improves sleep quality 53 per cent,Airbus says commissioned research suggesting extra inch seat width improves sleep quality <NUM> per cent
 Boeing disputes Airbus &apos;s figures seat measurements says manufacturers step decisions airlines balance fares facilities ,0,sqli.csv,,False,Boeing disputes Airbus 's figures seat measurements says manufacturers step decisions airlines balance fares facilities,Boeing disputes Airbus 's figures seat measurements says manufacturers step decisions airlines balance fares facilities
 It also says research shows cabin experience depends width seat ,0,sqli.csv,,False,It also says research shows cabin experience depends width seat,It also says research shows cabin experience depends width seat
" &quot; It really comes providing flexibility airlines allowing things believe need successful , &quot; said Boeing cabins expert Kent Craver ",0,sqli.csv,,False,""" It really comes providing flexibility airlines allowing things believe need successful , "" said Boeing cabins expert Kent Craver",<STR> said Boeing cabins expert Kent Craver
 They &apos;t want us dictate makes profitable ,0,sqli.csv,,False,They 't want us dictate makes profitable,They 't want us dictate makes profitable
 They know business better anyone else ,0,sqli.csv,,False,They know business better anyone else,They know business better anyone else
" For flyers elbow room , suppliers increasingly issue could affect earnings ",0,sqli.csv,,False,"For flyers elbow room , suppliers increasingly issue could affect earnings","For flyers elbow room , suppliers increasingly issue could affect earnings"
 European exports ,0,sqli.csv,,False,European exports,European exports
" As Reuters first reported July , seat layout exactly drives battle latest jets ",0,sqli.csv,,False,"As Reuters first reported July , seat layout exactly drives battle latest jets","As Reuters first reported July , seat layout exactly drives battle latest jets"
" Both Airbus Boeing claim 20 per cent better efficiency per seat latest twin-engined long-haul designs market leader segment , 365-seat Boeing 777-300ER ",0,sqli.csv,,False,"Both Airbus Boeing claim 20 per cent better efficiency per seat latest twin-engined long-haul designs market leader segment , 365-seat Boeing 777-300ER","Both Airbus Boeing claim <NUM> per cent better efficiency per seat latest twin-engined long-haul designs market leader segment , <NUM>-seat Boeing <NUM>-300ER"
 Boeing &apos;s performance claims depend part comparing 10-abreast 777X original 9-abreast 777 design ,0,sqli.csv,,False,Boeing 's performance claims depend part comparing 10-abreast 777X original 9-abreast 777 design,Boeing 's performance claims depend part comparing <NUM>-abreast 777X original <NUM>-abreast <NUM> design
 The gain unit costs blunted compared 10-abreast use ,0,sqli.csv,,False,The gain unit costs blunted compared 10-abreast use,The gain unit costs blunted compared <NUM>-abreast use
" &quot; The reason Boeing cram seats make plane competitive products , &quot; said Kevin Keniston , head passenger comfort Europe &apos;s Airbus ",0,sqli.csv,,False,""" The reason Boeing cram seats make plane competitive products , "" said Kevin Keniston , head passenger comfort Europe 's Airbus","<STR> said Kevin Keniston , head passenger comfort Europe 's Airbus"
" On hand , analysts say full 10-seat-per-row cabins existing 777s suggest many passengers voting denser layout , may go hand hand cheaper fares ",0,sqli.csv,,False,"On hand , analysts say full 10-seat-per-row cabins existing 777s suggest many passengers voting denser layout , may go hand hand cheaper fares","On hand , analysts say full <NUM>-seat-per-row cabins existing 777s suggest many passengers voting denser layout , may go hand hand cheaper fares"
" &quot; Eighteen inches seat width would great passengers , reality business point Airbus proposal driven threat 777 , &quot; said cabin interiors expert Mary Kirby , founder editor Runway Girl Network ",0,sqli.csv,,False,""" Eighteen inches seat width would great passengers , reality business point Airbus proposal driven threat 777 , "" said cabin interiors expert Mary Kirby , founder editor Runway Girl Network","<STR> said cabin interiors expert Mary Kirby , founder editor Runway Girl Network"
 Airbus Boeing supply seats offer catalogue suppliers airlines choose ,0,sqli.csv,,False,Airbus Boeing supply seats offer catalogue suppliers airlines choose,Airbus Boeing supply seats offer catalogue suppliers airlines choose
 Globe-trotting jet sellers even carry tape measures check competing layouts ,0,sqli.csv,,False,Globe-trotting jet sellers even carry tape measures check competing layouts,Globe-trotting jet sellers even carry tape measures check competing layouts
" While boasting comfort , builders also offer jets high-density layouts low-cost airlines regional travel ",0,sqli.csv,,False,"While boasting comfort , builders also offer jets high-density layouts low-cost airlines regional travel","While boasting comfort , builders also offer jets high-density layouts low-cost airlines regional travel"
 Airbus offers 10-abreast A350 says yet sold ,0,sqli.csv,,False,Airbus offers 10-abreast A350 says yet sold,Airbus offers <NUM>-abreast A350 says yet sold
" Until recently , Airbus stressing need cabin customization offering wider aisle seats jets ",0,sqli.csv,,False,"Until recently , Airbus stressing need cabin customization offering wider aisle seats jets","Until recently , Airbus stressing need cabin customization offering wider aisle seats jets"
" Without support maker large modern jets , experts say call new industry standard unlikely fly , could distract wave 777X sales ",0,sqli.csv,,False,"Without support maker large modern jets , experts say call new industry standard unlikely fly , could distract wave 777X sales","Without support maker large modern jets , experts say call new industry standard unlikely fly , could distract wave 777X sales"
 The FAA easing restrictions use electronic gadgets airplanes - though chatting cellphones still prohibited ,0,sqli.csv,,False,The FAA easing restrictions use electronic gadgets airplanes - though chatting cellphones still prohibited,The FAA easing restrictions use electronic gadgets airplanes - though chatting cellphones still prohibited
" Warplanes attack store Russian missiles port city Latakia , official says ",0,sqli.csv,,False,"Warplanes attack store Russian missiles port city Latakia , official says","Warplanes attack store Russian missiles port city Latakia , official says"
 It &apos;s apparent continuation Israel &apos;s campaign keep arms proliferating Mideast ,0,sqli.csv,,False,It 's apparent continuation Israel 's campaign keep arms proliferating Mideast,It <STR>s campaign keep arms proliferating Mideast
 A federal appeals court blocks judge &apos;s ruling NYPD &apos;s controversial tactic discriminates minorities ,0,sqli.csv,,False,A federal appeals court blocks judge 's ruling NYPD 's controversial tactic discriminates minorities,A federal appeals court blocks judge <STR>s controversial tactic discriminates minorities
 Nearly 100 African migrants hoping travel Algeria die thirst two trucks break middle Sahara ,0,sqli.csv,,False,Nearly 100 African migrants hoping travel Algeria die thirst two trucks break middle Sahara,Nearly <NUM> African migrants hoping travel Algeria die thirst two trucks break middle Sahara
" Experts say violence left 14 adults seven children dead nothing random chance , sign growing violence America ",0,sqli.csv,,False,"Experts say violence left 14 adults seven children dead nothing random chance , sign growing violence America","Experts say violence left <NUM> adults seven children dead nothing random chance , sign growing violence America"
 Rather rattled U,0,sqli.csv,,False,Rather rattled U,Rather rattled U
" government shutdown , investors kept focus probably matters more: Federal Reserve ",0,sqli.csv,,False,"government shutdown , investors kept focus probably matters more: Federal Reserve","government shutdown , investors kept focus probably matters more: Federal Reserve"
" The California woman plans challenge may first-of-its-kind citation , saying Internet-connected eyewear makes navigation easier ",0,sqli.csv,,False,"The California woman plans challenge may first-of-its-kind citation , saying Internet-connected eyewear makes navigation easier","The California woman plans challenge may first-of-its-kind citation , saying Internet-connected eyewear makes navigation easier"
 Police say video appears show Mayor Rob Ford smoking crack pipe ,0,sqli.csv,,False,Police say video appears show Mayor Rob Ford smoking crack pipe,Police say video appears show Mayor Rob Ford smoking crack pipe
 Even close allies keep things one another - work every angle find &apos;s held back ,0,sqli.csv,,False,Even close allies keep things one another - work every angle find 's held back,Even close allies keep things one another - work every angle find 's held back
" The Vatican wants know Catholic parishes around globe handle sensitive issues like contraception , divorce gay couples ",0,sqli.csv,,False,"The Vatican wants know Catholic parishes around globe handle sensitive issues like contraception , divorce gay couples","The Vatican wants know Catholic parishes around globe handle sensitive issues like contraception , divorce gay couples"
" Persons seriously injured following collision Early Friday afternoon , two car drivers seriously injured head-on collision Landesstraße 44 (a rural road)",0,sqli.csv,,False,"Persons seriously injured following collision Early Friday afternoon , two car drivers seriously injured head-on collision Landesstraße 44 (a rural road)","Persons seriously injured following collision Early Friday afternoon , two car drivers seriously injured head-on collision Landesstraße <NUM> (a rural road)"
" The police completely blocked road immediately , initially could make much comment cause accident ",0,sqli.csv,,False,"The police completely blocked road immediately , initially could make much comment cause accident","The police completely blocked road immediately , initially could make much comment cause accident"
" However , mention various witness statements first assessed ",0,sqli.csv,,False,"However , mention various witness statements first assessed","However , mention various witness statements first assessed"
 What certain 19-year-old female driver VW Golf driving direction Revensdorf 38-year-old man Gettorf came towards Hyundai ,0,sqli.csv,,False,What certain 19-year-old female driver VW Golf driving direction Revensdorf 38-year-old man Gettorf came towards Hyundai,What certain <NUM>-year-old female driver VW Golf driving direction Revensdorf <NUM>-year-old man Gettorf came towards Hyundai
 Initially actual cause accident remained unclear ,0,sqli.csv,,False,Initially actual cause accident remained unclear,Initially actual cause accident remained unclear
 Both unfortunate parties taken nearby hospitals ,0,sqli.csv,,False,Both unfortunate parties taken nearby hospitals,Both unfortunate parties taken nearby hospitals
 The road remained fully blocked around two hours ,0,sqli.csv,,False,The road remained fully blocked around two hours,The road remained fully blocked around two hours
 Fire crews called rescue lost puppy got stuck 50ft ground precarious ledge quarry Cocker spaniel Ruby run minor road crash She spotted three days later dog walker trapped quarry Firefighters abseil cliff face pluck dog certain death A puppy lucky escape fire crews called lift safety somehow got stuck 50ft precarious cliff ledge ,0,sqli.csv,,False,Fire crews called rescue lost puppy got stuck 50ft ground precarious ledge quarry Cocker spaniel Ruby run minor road crash She spotted three days later dog walker trapped quarry Firefighters abseil cliff face pluck dog certain death A puppy lucky escape fire crews called lift safety somehow got stuck 50ft precarious cliff ledge,Fire crews called rescue lost puppy got stuck 50ft ground precarious ledge quarry Cocker spaniel Ruby run minor road crash She spotted three days later dog walker trapped quarry Firefighters abseil cliff face pluck dog certain death A puppy lucky escape fire crews called lift safety somehow got stuck 50ft precarious cliff ledge
 Nine month-old cocker spaniel Ruby run involved road crash Sunday afternoon survived three days alone rescued quarry Wednesday ,0,sqli.csv,,False,Nine month-old cocker spaniel Ruby run involved road crash Sunday afternoon survived three days alone rescued quarry Wednesday,Nine month-old cocker spaniel Ruby run involved road crash Sunday afternoon survived three days alone rescued quarry Wednesday
" Her owners Scott Alderson , 25 , girlfriend Becky Hall , 20 , Flappit Quarry Denholme , West Yorkshire , reunited Ruby thanked West Yorkshire Fire Rescue Service ",0,sqli.csv,,False,"Her owners Scott Alderson , 25 , girlfriend Becky Hall , 20 , Flappit Quarry Denholme , West Yorkshire , reunited Ruby thanked West Yorkshire Fire Rescue Service","Her owners Scott Alderson , <NUM> , girlfriend Becky Hall , <NUM> , Flappit Quarry Denholme , West Yorkshire , reunited Ruby thanked West Yorkshire Fire Rescue Service"
 They searched frantically missing dog posted appeals social networking sites ran quarry following minor accident ,0,sqli.csv,,False,They searched frantically missing dog posted appeals social networking sites ran quarry following minor accident,They searched frantically missing dog posted appeals social networking sites ran quarry following minor accident
 At around 2,0,sqli.csv,,False,At around 2,At around <NUM>
"15pm Wednesday , eagle-eyed dog walker spotted Ruby ledge quarry , stranded 50ft ",0,sqli.csv,,False,"15pm Wednesday , eagle-eyed dog walker spotted Ruby ledge quarry , stranded 50ft","15pm Wednesday , eagle-eyed dog walker spotted Ruby ledge quarry , stranded 50ft"
 A Technical Rescue Team Cleckheaton Fire Station rushed scene abseiled rescue Ruby used pet tube transport cliff ,0,sqli.csv,,False,A Technical Rescue Team Cleckheaton Fire Station rushed scene abseiled rescue Ruby used pet tube transport cliff,A Technical Rescue Team Cleckheaton Fire Station rushed scene abseiled rescue Ruby used pet tube transport cliff
 Specialist Technical Rescue Officer Andy Clayton said: &apos; She precarious situation ,0,sqli.csv,,False,Specialist Technical Rescue Officer Andy Clayton said: ' She precarious situation,Specialist Technical Rescue Officer Andy Clayton said: ' She precarious situation
 She right middle cliff face - 50ft top bottom ,0,sqli.csv,,False,She right middle cliff face - 50ft top bottom,She right middle cliff face - 50ft top bottom
 She move muscle rescue - frozen solid ,0,sqli.csv,,False,She move muscle rescue - frozen solid,She move muscle rescue - frozen solid
 But fine ,0,sqli.csv,,False,But fine,But fine
 She eating biscuits afterwards ,0,sqli.csv,,False,She eating biscuits afterwards,She eating biscuits afterwards
 This unusual call-out ,0,sqli.csv,,False,This unusual call-out,This unusual call-out
 The fact dog spotted unbelievable ,0,sqli.csv,,False,The fact dog spotted unbelievable,The fact dog spotted unbelievable
 Specialist Technical Rescue Officer Peter Lau said: &quot; Ruby lucky escape ,0,sqli.csv,,False,"Specialist Technical Rescue Officer Peter Lau said: "" Ruby lucky escape","Specialist Technical Rescue Officer Peter Lau said: "" Ruby lucky escape"
 &quot; The potential could seriously injured worse ,0,sqli.csv,,False,""" The potential could seriously injured worse",""" The potential could seriously injured worse"
 Ruby taken vets check-up found fine exhaustion dehydration ,0,sqli.csv,,False,Ruby taken vets check-up found fine exhaustion dehydration,Ruby taken vets check-up found fine exhaustion dehydration
" Miss Hall , Halifax , West Yorkshire , said: &quot; Watching rescue terrifying ",0,sqli.csv,,False,"Miss Hall , Halifax , West Yorkshire , said: "" Watching rescue terrifying","Miss Hall , Halifax , West Yorkshire , said: "" Watching rescue terrifying"
 &quot; I could believe first place ,0,sqli.csv,,False,""" I could believe first place",""" I could believe first place"
 It amazing get back arms ,0,sqli.csv,,False,It amazing get back arms,It amazing get back arms
 The vet said became exhausted collapsed would probably fallen ,0,sqli.csv,,False,The vet said became exhausted collapsed would probably fallen,The vet said became exhausted collapsed would probably fallen
 The firefighters amazing ,0,sqli.csv,,False,The firefighters amazing,The firefighters amazing
 It really daring ,0,sqli.csv,,False,It really daring,It really daring
 We grateful every single one absolutely tremendous ,0,sqli.csv,,False,We grateful every single one absolutely tremendous,We grateful every single one absolutely tremendous
" Mr Alderson , Keighley , added: &quot; We scared might fall stayed ",0,sqli.csv,,False,"Mr Alderson , Keighley , added: "" We scared might fall stayed","Mr Alderson , Keighley , added: "" We scared might fall stayed"
 &quot; The firefighters brilliant ,0,sqli.csv,,False,""" The firefighters brilliant",""" The firefighters brilliant"
 I &apos;t believe ,0,sqli.csv,,False,I 't believe,I 't believe
" Report: Obama campaign considered dumping Biden Hillary Clinton President Barack Obama &apos;s closest advisers secretly considered replacing Vice President Joe Biden Hillary Clinton 2012 ticket , according New York Times ",0,sqli.csv,,False,"Report: Obama campaign considered dumping Biden Hillary Clinton President Barack Obama 's closest advisers secretly considered replacing Vice President Joe Biden Hillary Clinton 2012 ticket , according New York Times","Report: Obama campaign considered dumping Biden Hillary Clinton President Barack Obama 's closest advisers secretly considered replacing Vice President Joe Biden Hillary Clinton <NUM> ticket , according New York Times"
" The revelation notable bombshell Mark Halperin John Heilemann &apos;s heavily anticipated 2012 campaign tome , &quot; Double Down: Game Change 2012 ",0,sqli.csv,,False,"The revelation notable bombshell Mark Halperin John Heilemann 's heavily anticipated 2012 campaign tome , "" Double Down: Game Change 2012","The revelation notable bombshell Mark Halperin John Heilemann 's heavily anticipated <NUM> campaign tome , "" Double Down: Game Change <NUM>"
" According Times &apos; national political correspondent Jonathan Martin , book provides thorough account effort senior officials inside campaign White House , namely former White House Chief Staff Bill Daley , measure effect swapping former Secretary State Clinton Vice President would polls ",0,sqli.csv,,False,"According Times ' national political correspondent Jonathan Martin , book provides thorough account effort senior officials inside campaign White House , namely former White House Chief Staff Bill Daley , measure effect swapping former Secretary State Clinton Vice President would polls","According Times ' national political correspondent Jonathan Martin , book provides thorough account effort senior officials inside campaign White House , namely former White House Chief Staff Bill Daley , measure effect swapping former Secretary State Clinton Vice President would polls"
 The potential switch closely guarded secret within Chicago campaign infrastructure inside Oval Office ,0,sqli.csv,,False,The potential switch closely guarded secret within Chicago campaign infrastructure inside Oval Office,The potential switch closely guarded secret within Chicago campaign infrastructure inside Oval Office
" Only half dozen President &apos;s closest advisers -- including Daley , former Obama campaign chief Jim Messina , former White House senior advisers David Axelrod David Plouffe -- knew change consideration ",0,sqli.csv,,False,"Only half dozen President 's closest advisers -- including Daley , former Obama campaign chief Jim Messina , former White House senior advisers David Axelrod David Plouffe -- knew change consideration","Only half dozen President 's closest advisers -- including Daley , former Obama campaign chief Jim Messina , former White House senior advisers David Axelrod David Plouffe -- knew change consideration"
" &quot; Double Down &quot; claims Daley spearheaded effort replace Biden , despite &quot; close personal rapport , &quot; ultimately deciding move data showed adding Clinton ticket &apos;t &quot; materially improve Obama &apos;s odds ",0,sqli.csv,,False,""" Double Down "" claims Daley spearheaded effort replace Biden , despite "" close personal rapport , "" ultimately deciding move data showed adding Clinton ticket 't "" materially improve Obama 's odds","<STR> claims Daley spearheaded effort replace Biden , despite <STR> ultimately deciding move data showed adding Clinton ticket <STR>s odds"
" &quot; In interview Martin , Daley confirmed administration fact consider replacing Biden Clinton ",0,sqli.csv,,False,""" In interview Martin , Daley confirmed administration fact consider replacing Biden Clinton",""" In interview Martin , Daley confirmed administration fact consider replacing Biden Clinton"
" &quot; I vocal looking whole bunch things , one , &quot; Daley told paper ",0,sqli.csv,,False,""" I vocal looking whole bunch things , one , "" Daley told paper",<STR> Daley told paper
" You remember , point President awful shape , like , &quot; Holy Christ , ? &quot; While Daley characterized research &quot; due diligence , &quot; Martin told CNN &apos;s Anderson Cooper re-election campaign made significant investment finding whether move would pay dividends polls ",0,sqli.csv,,False,"You remember , point President awful shape , like , "" Holy Christ , ? "" While Daley characterized research "" due diligence , "" Martin told CNN 's Anderson Cooper re-election campaign made significant investment finding whether move would pay dividends polls","You remember , point President awful shape , like , <STR> While Daley characterized research <STR> Martin told CNN 's Anderson Cooper re-election campaign made significant investment finding whether move would pay dividends polls"
" It &apos;s unclear , however , whether Obama knew team exploring swap ",0,sqli.csv,,False,"It 's unclear , however , whether Obama knew team exploring swap","It 's unclear , however , whether Obama knew team exploring swap"
 Martin told CNN asked Daley whether then-boss knew potential shuffle ,0,sqli.csv,,False,Martin told CNN asked Daley whether then-boss knew potential shuffle,Martin told CNN asked Daley whether then-boss knew potential shuffle
" While Daley said &apos;t think President &quot; aware &quot; potential change , former chief staff admitted &apos;s &quot; possible &quot; Obama knew ",0,sqli.csv,,False,"While Daley said 't think President "" aware "" potential change , former chief staff admitted 's "" possible "" Obama knew",While Daley said <STR>s <STR> Obama knew
 Martin added &quot; Double Down &quot; definitively answer whether political probing reached Obama &apos;s desk ,0,sqli.csv,,False,"Martin added "" Double Down "" definitively answer whether political probing reached Obama 's desk",Martin added <STR> definitively answer whether political probing reached Obama 's desk
 Cooper asked Martin whether seriously thought Obama know research dumping Biden ticket ,0,sqli.csv,,False,Cooper asked Martin whether seriously thought Obama know research dumping Biden ticket,Cooper asked Martin whether seriously thought Obama know research dumping Biden ticket
" &quot; Possibly , &quot; Martin replied ",0,sqli.csv,,False,""" Possibly , "" Martin replied",<STR> Martin replied
