sample_id,module_id,y_level,label_attack,payload_raw,payload_canonical,length,token_count,quote_count,paren_count,parenthesis_depth,operator_count,boolean_keyword_count,has_comment,has_encoding,has_cast,has_postgres_function,literal_count,max_number_digits,avg_number_digits,string_literal_count,special_char_ratio,whitespace_ratio,keyword_density,static_valid_score,postgres_parse_valid,runtime_valid,slot_sanity_score,module_contract_valid_score,payload_family,accepted_for_rf_feature_v4,feature_dataset_version,postgres_runtime_valid,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,training_gate_v4_1
Y4_R013_C02_S05,Y4_obfuscated_boolean,Y4,1,(fAlSE/**/IS/**/trUE),(FALSE IS TRUE),15,5,0,2,1.0,0,1,1,0,0,0,0,0,0.0,0,0.1333,0.1333,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C02_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C02_S06,Y4_obfuscated_boolean,Y4,1,(fAlSE	 IS	 trUE),(FALSE IS TRUE),15,5,0,2,1.0,0,1,0,0,0,0,0,0,0.0,0,0.1333,0.1333,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C02_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C03_S01,Y4_obfuscated_boolean,Y4,1,NoT	 (FaLse	 is	 TRue),NOT (FALSE IS TRUE),19,6,0,2,1.0,1,1,0,0,0,0,0,0,0.0,0,0.1053,0.1579,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C03_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C03_S02,Y4_obfuscated_boolean,Y4,1,NoT/**/(FaLse/**/is/**/TRue),NOT (FALSE IS TRUE),19,6,0,2,1.0,1,1,1,0,0,0,0,0,0.0,0,0.1053,0.1579,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C03_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C03_S03,Y4_obfuscated_boolean,Y4,1,((NoT	 (FaLse	 is	 TRue))),NOT (FALSE IS TRUE),23,10,0,6,3.0,1,1,0,0,0,0,0,0,0.0,0,0.2609,0.1304,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y2_R013_C03_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R013_C03_S04,Y4_obfuscated_boolean,Y4,1,NoT/**/(FaLse/**/is/**/FaLse),NOT (FALSE IS FALSE),20,6,0,2,1.0,1,1,1,0,0,0,0,0,0.0,0,0.1,0.15,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C03_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C03_S05,Y4_obfuscated_boolean,Y4,1,NoT	 (FaLse	 is	 FaLse),NOT (FALSE IS FALSE),20,6,0,2,1.0,1,1,0,0,0,0,0,0,0.0,0,0.1,0.15,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C03_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C03_S06,Y4_obfuscated_boolean,Y4,1,NoT/**/(FaLse/**/is/**/FaLse),NOT (FALSE IS FALSE),20,6,0,2,1.0,1,1,1,0,0,0,0,0,0.0,0,0.1,0.15,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C03_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C04_S01,Y4_obfuscated_boolean,Y4,1,(fAlSE/**/IS/**/fAlSE)/**/IS/**/trUE,(FALSE IS FALSE) IS TRUE,24,7,0,2,1.0,0,2,1,0,0,0,0,0,0.0,0,0.0833,0.1667,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C04_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C04_S02,Y4_obfuscated_boolean,Y4,1,(fAlSE	 IS	 fAlSE)	 IS	 trUE,(FALSE IS FALSE) IS TRUE,24,7,0,2,1.0,0,2,0,0,0,0,0,0,0.0,0,0.0833,0.1667,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C04_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C04_S03,Y4_obfuscated_boolean,Y4,1,(((fAlSE/**/IS/**/fAlSE)/**/IS/**/trUE)),(FALSE IS FALSE) IS TRUE,28,11,0,6,3.0,0,2,1,0,0,0,0,0,0.0,0,0.2143,0.1429,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y2_R013_C04_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R013_C04_S04,Y4_obfuscated_boolean,Y4,1,(fAlSE	 IS	 trUE)	 IS	 trUE,(FALSE IS TRUE) IS TRUE,23,7,0,2,1.0,0,2,0,0,0,0,0,0,0.0,0,0.087,0.1739,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C04_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C04_S05,Y4_obfuscated_boolean,Y4,1,(fAlSE/**/IS/**/trUE)/**/IS/**/trUE,(FALSE IS TRUE) IS TRUE,23,7,0,2,1.0,0,2,1,0,0,0,0,0,0.0,0,0.087,0.1739,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C04_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C04_S06,Y4_obfuscated_boolean,Y4,1,(fAlSE	 IS	 trUE)	 IS	 trUE,(FALSE IS TRUE) IS TRUE,23,7,0,2,1.0,0,2,0,0,0,0,0,0,0.0,0,0.087,0.1739,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C04_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C05_S01,Y4_obfuscated_boolean,Y4,1,(FaLse	 is	 FaLse)	 is	 NoT	 FaLse,(FALSE IS FALSE) IS NOT FALSE,29,8,0,2,1.0,1,3,0,0,0,0,0,0,0.0,0,0.069,0.1724,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C05_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C05_S02,Y4_obfuscated_boolean,Y4,1,(FaLse/**/is/**/FaLse)/**/is/**/NoT/**/FaLse,(FALSE IS FALSE) IS NOT FALSE,29,8,0,2,1.0,1,3,1,0,0,0,0,0,0.0,0,0.069,0.1724,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C05_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C05_S03,Y4_obfuscated_boolean,Y4,1,(((FaLse	 is	 FaLse)	 is	 NoT	 FaLse)),(FALSE IS FALSE) IS NOT FALSE,33,12,0,6,3.0,1,3,0,0,0,0,0,0,0.0,0,0.1818,0.1515,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y2_R013_C05_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R013_C05_S04,Y4_obfuscated_boolean,Y4,1,(FaLse/**/is/**/TRue)/**/is/**/NoT/**/FaLse,(FALSE IS TRUE) IS NOT FALSE,28,8,0,2,1.0,1,3,1,0,0,0,0,0,0.0,0,0.0714,0.1786,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C05_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C05_S05,Y4_obfuscated_boolean,Y4,1,(FaLse	 is	 TRue)	 is	 NoT	 FaLse,(FALSE IS TRUE) IS NOT FALSE,28,8,0,2,1.0,1,3,0,0,0,0,0,0,0.0,0,0.0714,0.1786,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C05_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C05_S06,Y4_obfuscated_boolean,Y4,1,(FaLse/**/is/**/TRue)/**/is/**/NoT/**/FaLse,(FALSE IS TRUE) IS NOT FALSE,28,8,0,2,1.0,1,3,1,0,0,0,0,0,0.0,0,0.0714,0.1786,1.0,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C05_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C06_S01,Y4_obfuscated_boolean,Y4,1,CASE/**/WhEn/**/(fAlSE/**/IS/**/fAlSE)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End,CASE WHEN (FALSE IS FALSE) THEN TRUE ELSE FALSE END,51,12,0,2,1.0,0,1,1,0,0,0,0,0,0.0,0,0.0392,0.1765,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C06_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C06_S02,Y4_obfuscated_boolean,Y4,1,CASE	 WhEn	 (fAlSE	 IS	 fAlSE)	 thEn	 trUE	 ElSE	 fAlSE	 End,CASE WHEN (FALSE IS FALSE) THEN TRUE ELSE FALSE END,51,12,0,2,1.0,0,1,0,0,0,0,0,0,0.0,0,0.0392,0.1765,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C06_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C06_S03,Y4_obfuscated_boolean,Y4,1,((CASE/**/WhEn/**/(fAlSE/**/IS/**/fAlSE)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End)),CASE WHEN (FALSE IS FALSE) THEN TRUE ELSE FALSE END,55,16,0,6,3.0,0,1,1,0,0,0,0,0,0.0,0,0.1091,0.1636,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y2_R013_C06_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R013_C06_S04,Y4_obfuscated_boolean,Y4,1,CASE	 WhEn	 (fAlSE	 IS	 trUE)	 thEn	 trUE	 ElSE	 fAlSE	 End,CASE WHEN (FALSE IS TRUE) THEN TRUE ELSE FALSE END,50,12,0,2,1.0,0,1,0,0,0,0,0,0,0.0,0,0.04,0.18,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C06_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C06_S05,Y4_obfuscated_boolean,Y4,1,CASE/**/WhEn/**/(fAlSE/**/IS/**/trUE)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End,CASE WHEN (FALSE IS TRUE) THEN TRUE ELSE FALSE END,50,12,0,2,1.0,0,1,1,0,0,0,0,0,0.0,0,0.04,0.18,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C06_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C06_S06,Y4_obfuscated_boolean,Y4,1,CASE	 WhEn	 (fAlSE	 IS	 trUE)	 thEn	 trUE	 ElSE	 fAlSE	 End,CASE WHEN (FALSE IS TRUE) THEN TRUE ELSE FALSE END,50,12,0,2,1.0,0,1,0,0,0,0,0,0,0.0,0,0.04,0.18,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C06_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C07_S01,Y4_obfuscated_boolean,Y4,1,(FaLse	 is	 FaLse)	 aND	 (39	 =	 39),(FALSE IS FALSE) AND (39 = 39),30,11,0,4,1.0,2,2,0,0,0,0,2,2,2.0,0,0.1667,0.2,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C07_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C07_S02,Y4_obfuscated_boolean,Y4,1,(FaLse/**/is/**/FaLse)/**/aND/**/(52/**/=/**/52),(FALSE IS FALSE) AND (52 = 52),30,11,0,4,1.0,2,2,1,0,0,0,2,2,2.0,0,0.1667,0.2,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C07_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C07_S03,Y4_obfuscated_boolean,Y4,1,(((FaLse	 is	 FaLse)	 aND	 (65	 =	 65))),(FALSE IS FALSE) AND (65 = 65),34,15,0,8,3.0,2,2,0,0,0,0,2,2,2.0,0,0.2647,0.1765,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y2_R013_C07_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R013_C07_S04,Y4_obfuscated_boolean,Y4,1,(FaLse/**/is/**/TRue)/**/aND/**/(78/**/=/**/78),(FALSE IS TRUE) AND (78 = 78),29,11,0,4,1.0,2,2,1,0,0,0,2,2,2.0,0,0.1724,0.2069,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C07_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C07_S05,Y4_obfuscated_boolean,Y4,1,(FaLse	 is	 TRue)	 aND	 (91	 =	 91),(FALSE IS TRUE) AND (91 = 91),29,11,0,4,1.0,2,2,0,0,0,0,2,2,2.0,0,0.1724,0.2069,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C07_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C07_S06,Y4_obfuscated_boolean,Y4,1,(FaLse/**/is/**/TRue)/**/aND/**/(7/**/=/**/7),(FALSE IS TRUE) AND (7 = 7),27,11,0,4,1.0,2,2,1,0,0,0,2,1,1.0,0,0.1852,0.2222,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C07_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C08_S01,Y4_obfuscated_boolean,Y4,1,(fAlSE/**/IS/**/fAlSE)/**/Or/**/(67/**/<>/**/67),(FALSE IS FALSE) OR (67 <> 67),30,11,0,4,1.0,4,2,1,0,0,0,2,2,2.0,0,0.2,0.2,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C08_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C08_S02,Y4_obfuscated_boolean,Y4,1,(fAlSE	 IS	 fAlSE)	 Or	 (80	 <>	 80),(FALSE IS FALSE) OR (80 <> 80),30,11,0,4,1.0,4,2,0,0,0,0,2,2,2.0,0,0.2,0.2,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C08_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C08_S03,Y4_obfuscated_boolean,Y4,1,(((fAlSE/**/IS/**/fAlSE)/**/Or/**/(93/**/<>/**/93))),(FALSE IS FALSE) OR (93 <> 93),34,15,0,8,3.0,4,2,1,0,0,0,2,2,2.0,0,0.2941,0.1765,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y2_R013_C08_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R013_C08_S04,Y4_obfuscated_boolean,Y4,1,(fAlSE	 IS	 trUE)	 Or	 (9	 <>	 9),(FALSE IS TRUE) OR (9 <> 9),27,11,0,4,1.0,4,2,0,0,0,0,2,1,1.0,0,0.2222,0.2222,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C08_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C08_S05,Y4_obfuscated_boolean,Y4,1,(fAlSE/**/IS/**/trUE)/**/Or/**/(22/**/<>/**/22),(FALSE IS TRUE) OR (22 <> 22),29,11,0,4,1.0,4,2,1,0,0,0,2,2,2.0,0,0.2069,0.2069,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C08_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C08_S06,Y4_obfuscated_boolean,Y4,1,(fAlSE	 IS	 trUE)	 Or	 (35	 <>	 35),(FALSE IS TRUE) OR (35 <> 35),29,11,0,4,1.0,4,2,0,0,0,0,2,2,2.0,0,0.2069,0.2069,0.5714,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C08_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C09_S01,Y4_obfuscated_boolean,Y4,1,((FaLse	 is	 FaLse)	 =	 TRue),((FALSE IS FALSE) = TRUE),25,9,0,4,2.0,1,1,0,0,0,0,0,0,0.0,0,0.2,0.16,0.8,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C09_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C09_S02,Y4_obfuscated_boolean,Y4,1,((FaLse/**/is/**/FaLse)/**/=/**/TRue),((FALSE IS FALSE) = TRUE),25,9,0,4,2.0,1,1,1,0,0,0,0,0,0.0,0,0.2,0.16,0.8,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C09_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C09_S03,Y4_obfuscated_boolean,Y4,1,((((FaLse	 is	 FaLse)	 =	 TRue))),((FALSE IS FALSE) = TRUE),29,13,0,8,4.0,1,1,0,0,0,0,0,0,0.0,0,0.3103,0.1379,0.8,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y2_R013_C09_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R013_C09_S04,Y4_obfuscated_boolean,Y4,1,((FaLse/**/is/**/TRue)/**/=/**/TRue),((FALSE IS TRUE) = TRUE),24,9,0,4,2.0,1,1,1,0,0,0,0,0,0.0,0,0.2083,0.1667,0.8,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C09_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C09_S05,Y4_obfuscated_boolean,Y4,1,((FaLse	 is	 TRue)	 =	 TRue),((FALSE IS TRUE) = TRUE),24,9,0,4,2.0,1,1,0,0,0,0,0,0,0.0,0,0.2083,0.1667,0.8,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C09_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C09_S06,Y4_obfuscated_boolean,Y4,1,((FaLse/**/is/**/TRue)/**/=/**/TRue),((FALSE IS TRUE) = TRUE),24,9,0,4,2.0,1,1,1,0,0,0,0,0,0.0,0,0.2083,0.1667,0.8,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C09_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C10_S01,Y4_obfuscated_boolean,Y4,1,"COAlESCE((fAlSE/**/IS/**/fAlSE),/**/fAlSE)","COALESCE((FALSE IS FALSE), FALSE)",33,10,0,4,2.0,0,1,1,0,0,1,0,0,0.0,0,0.1515,0.0909,1.25,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C10_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C10_S02,Y4_obfuscated_boolean,Y4,1,"COAlESCE((fAlSE	 IS	 fAlSE),	 fAlSE)","COALESCE((FALSE IS FALSE), FALSE)",33,10,0,4,2.0,0,1,0,0,0,1,0,0,0.0,0,0.1515,0.0909,1.25,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C10_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C10_S03,Y4_obfuscated_boolean,Y4,1,"((COAlESCE((fAlSE/**/IS/**/fAlSE),/**/fAlSE)))","COALESCE((FALSE IS FALSE), FALSE)",37,14,0,8,4.0,0,1,1,0,0,1,0,0,0.0,0,0.2432,0.0811,1.25,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y2_R013_C10_S03,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R013_C10_S04,Y4_obfuscated_boolean,Y4,1,"COAlESCE((fAlSE	 IS	 trUE),	 fAlSE)","COALESCE((FALSE IS TRUE), FALSE)",32,10,0,4,2.0,0,1,0,0,0,1,0,0,0.0,0,0.1562,0.0938,1.25,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C10_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R013_C10_S05,Y4_obfuscated_boolean,Y4,1,"COAlESCE((fAlSE/**/IS/**/trUE),/**/fAlSE)","COALESCE((FALSE IS TRUE), FALSE)",32,10,0,4,2.0,0,1,1,0,0,1,0,0,0.0,0,0.1562,0.0938,1.25,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C10_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R013_C10_S06,Y4_obfuscated_boolean,Y4,1,"COAlESCE((fAlSE	 IS	 trUE),	 fAlSE)","COALESCE((FALSE IS TRUE), FALSE)",32,10,0,4,2.0,0,1,0,0,0,1,0,0,0.0,0,0.1562,0.0938,1.25,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R013_C10_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R014_C01_S01,Y4_obfuscated_boolean,Y4,1,"COAlESCE(nUll,/**/26)/**/=/**/26","COALESCE(NULL, 26) = 26",23,8,0,2,1.0,1,0,1,0,0,1,2,2,2.0,0,0.1739,0.1304,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R014_C01_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R014_C01_S02,Y4_obfuscated_boolean,Y4,1,"((COAlESCE(nUll,	 39)	 =	 39))","COALESCE(NULL, 39) = 39",27,12,0,6,3.0,1,0,0,0,0,1,2,2,2.0,0,0.2963,0.1111,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y2_R014_C01_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R014_C01_S03,Y4_obfuscated_boolean,Y4,1,"COAlESCE(nUll,/**/52)/**/=/**/52","COALESCE(NULL, 52) = 52",23,8,0,2,1.0,1,0,1,0,0,1,2,2,2.0,0,0.1739,0.1304,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R014_C01_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R014_C01_S04,Y4_obfuscated_boolean,Y4,1,"COAlESCE(nUll,	 65)	 =	 66","COALESCE(NULL, 65) = 66",23,8,0,2,1.0,1,0,0,0,0,1,2,2,2.0,0,0.1739,0.1304,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R014_C01_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
Y4_R014_C01_S05,Y4_obfuscated_boolean,Y4,1,"COAlESCE(nUll,/**/78)/**/=/**/79","COALESCE(NULL, 78) = 79",23,8,0,2,1.0,1,0,1,0,0,1,2,2,2.0,0,0.1739,0.1304,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R014_C01_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0,static_accepted_runtime_not_run
Y4_R014_C01_S06,Y4_obfuscated_boolean,Y4,1,"((COAlESCE(nUll,	 91)	 =	 92))","COALESCE(NULL, 91) = 92",27,12,0,6,3.0,1,0,0,0,0,1,2,2,2.0,0,0.2963,0.1111,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y2_R014_C01_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0,static_accepted_runtime_not_run
Y4_R014_C02_S01,Y4_obfuscated_boolean,Y4,1,"(coaLesce(NuLL,	 37)	 =	 37)","(COALESCE(NULL, 37) = 37)",25,10,0,4,2.0,1,0,0,0,0,1,2,2,2.0,0,0.24,0.12,0.5,1.0,not_run,not_run,1.0,1.0,null_boolean,1,V4.1_static_feature_table,not_run,Y1_R014_C02_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0,static_accepted_runtime_not_run
