WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1778559009.146844    2680 port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1778559011.015121    2680 port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
WAF disabled (--no_waf)
Device: cuda
Vocab size: 89
Loaded MLE checkpoint (val_ppl=1.2743555710579424)
Re-lex dict loaded: ['__STR__', '__INT__', '__HEX__', '__TABLE__', '__COL__', '__IDENT__', '__TIME__', '__BIGINT__']
Total adversarial steps: 20000
Entropy coeff: warmup=0.05 adv=0.03 ref=0.01
Temperature: warmup=1.2 adv=1.1 ref=1.0
C:\Users\Admin\AppData\Local\Programs\Python\Python311\Lib\site-packages\torch\autograd\graph.py:869: UserWarning: Attempting to run cuBLAS, but there was no current CUDA context! Attempting to set the primary context... (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\aten\src\ATen\cuda\CublasHandlePool.cpp:335.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
[   50/20000] phase=warmup g=-0.4886 pg=-0.2872 H=4.028 r=-0.3706 ema=-0.2924 adv_std=0.2855 unique=58/64
[ 8150/20000] phase=adversarial g=-0.0112 pg=0.0004 H=0.387 r=0.5600 ema=0.5589 adv_std=0.0000 unique=6/64
[ 8200/20000] phase=adversarial g=-0.0113 pg=0.0003 H=0.385 r=0.5600 ema=0.5592 adv_std=0.0000 unique=6/64
[ 8250/20000] phase=adversarial g=-0.0111 pg=0.0005 H=0.385 r=0.5600 ema=0.5587 adv_std=0.0000 unique=7/64
[ 8300/20000] phase=adversarial g=-0.0111 pg=0.0003 H=0.378 r=0.5600 ema=0.5593 adv_std=0.0000 unique=6/64
[ 8350/20000] phase=adversarial g=-0.0112 pg=0.0002 H=0.383 r=0.5600 ema=0.5594 adv_std=0.0000 unique=6/64
[ 8400/20000] phase=adversarial g=-0.0105 pg=0.0008 H=0.377 r=0.5600 ema=0.5579 adv_std=0.0000 unique=6/64
[ 8450/20000] phase=adversarial g=-0.0185 pg=-0.0069 H=0.384 r=0.5550 ema=0.5589 adv_std=0.0400 unique=7/64
[ 8500/20000] phase=adversarial g=-0.0112 pg=0.0004 H=0.387 r=0.5600 ema=0.5590 adv_std=0.0000 unique=6/64
[ 8550/20000] phase=adversarial g=-0.0190 pg=-0.0071 H=0.398 r=0.5550 ema=0.5594 adv_std=0.0400 unique=8/64
[ 8600/20000] phase=adversarial g=-0.0154 pg=-0.0035 H=0.395 r=0.5578 ema=0.5594 adv_std=0.0175 unique=7/64
[ 8650/20000] phase=adversarial g=-0.0112 pg=0.0003 H=0.384 r=0.5600 ema=0.5591 adv_std=0.0000 unique=6/64
[ 8700/20000] phase=adversarial g=-0.0115 pg=0.0002 H=0.393 r=0.5600 ema=0.5594 adv_std=0.0000 unique=6/64
[ 8750/20000] phase=adversarial g=-0.0182 pg=-0.0063 H=0.396 r=0.5550 ema=0.5588 adv_std=0.0400 unique=7/64
[ 8800/20000] phase=adversarial g=-0.0110 pg=0.0006 H=0.388 r=0.5600 ema=0.5585 adv_std=0.0000 unique=6/64
[ 8850/20000] phase=adversarial g=-0.0193 pg=-0.0075 H=0.392 r=0.5550 ema=0.5590 adv_std=0.0400 unique=7/64
[ 8900/20000] phase=adversarial g=-0.0217 pg=-0.0101 H=0.390 r=0.5550 ema=0.5594 adv_std=0.0400 unique=7/64
[ 8950/20000] phase=adversarial g=-0.0113 pg=0.0003 H=0.388 r=0.5600 ema=0.5592 adv_std=0.0000 unique=6/64
[ 9000/20000] phase=adversarial g=-0.0113 pg=0.0004 H=0.391 r=0.5600 ema=0.5589 adv_std=0.0000 unique=6/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step9000.pt
  Reward stats: {'phase': 'adversarial', 'cache': {'size': 100000, 'hits': 444747, 'misses': 131253, 'hit_rate': 0.7721302083333333}, 'ast': {'cache_size': 36, 'parse_fail_rate': 0.0, 'total_seen': 32546}}
[ 9050/20000] phase=adversarial g=-0.0108 pg=0.0006 H=0.381 r=0.5600 ema=0.5585 adv_std=0.0000 unique=6/64
[ 9100/20000] phase=adversarial g=-0.0111 pg=0.0003 H=0.379 r=0.5600 ema=0.5592 adv_std=0.0000 unique=6/64
[ 9150/20000] phase=adversarial g=-0.0179 pg=-0.0062 H=0.392 r=0.5550 ema=0.5576 adv_std=0.0400 unique=7/64
[ 9200/20000] phase=adversarial g=-0.0115 pg=0.0004 H=0.396 r=0.5600 ema=0.5590 adv_std=0.0000 unique=8/64
[ 9250/20000] phase=adversarial g=-0.0113 pg=0.0004 H=0.393 r=0.5600 ema=0.5589 adv_std=0.0000 unique=7/64
[ 9300/20000] phase=adversarial g=-0.0115 pg=0.0002 H=0.388 r=0.5600 ema=0.5596 adv_std=0.0000 unique=6/64
[ 9350/20000] phase=adversarial g=-0.0115 pg=0.0002 H=0.387 r=0.5600 ema=0.5596 adv_std=0.0000 unique=6/64
[ 9400/20000] phase=adversarial g=-0.0116 pg=0.0001 H=0.389 r=0.5600 ema=0.5597 adv_std=0.0000 unique=7/64
[ 9450/20000] phase=adversarial g=-0.0116 pg=0.0002 H=0.391 r=0.5600 ema=0.5596 adv_std=0.0000 unique=6/64
[ 9500/20000] phase=adversarial g=-0.0164 pg=-0.0046 H=0.392 r=0.5578 ema=0.5596 adv_std=0.0175 unique=7/64
[ 9550/20000] phase=adversarial g=-0.0109 pg=0.0005 H=0.381 r=0.5600 ema=0.5586 adv_std=0.0000 unique=6/64
[ 9600/20000] phase=adversarial g=-0.0114 pg=0.0002 H=0.389 r=0.5600 ema=0.5594 adv_std=0.0000 unique=6/64
[ 9650/20000] phase=adversarial g=-0.0186 pg=-0.0069 H=0.390 r=0.5550 ema=0.5586 adv_std=0.0400 unique=7/64
[ 9700/20000] phase=adversarial g=-0.0112 pg=0.0004 H=0.386 r=0.5600 ema=0.5590 adv_std=0.0000 unique=6/64
[ 9750/20000] phase=adversarial g=-0.0185 pg=-0.0069 H=0.387 r=0.5550 ema=0.5587 adv_std=0.0400 unique=7/64
[ 9800/20000] phase=adversarial g=-0.0113 pg=0.0002 H=0.384 r=0.5600 ema=0.5595 adv_std=0.0000 unique=6/64
[ 9850/20000] phase=adversarial g=-0.0120 pg=0.0002 H=0.404 r=0.5600 ema=0.5595 adv_std=0.0000 unique=6/64
[ 9900/20000] phase=adversarial g=-0.0131 pg=0.0023 H=0.516 r=0.5600 ema=0.5555 adv_std=0.0000 unique=6/64
[ 9950/20000] phase=adversarial g=-0.0072 pg=0.0064 H=0.453 r=0.5600 ema=0.5452 adv_std=0.0000 unique=5/64
[10000/20000] phase=adversarial g=-0.0011 pg=0.0122 H=0.445 r=0.5434 ema=0.5113 adv_std=0.1325 unique=5/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step10000.pt
  Reward stats: {'phase': 'adversarial', 'cache': {'size': 100000, 'hits': 508659, 'misses': 131341, 'hit_rate': 0.7947796875}, 'ast': {'cache_size': 36, 'parse_fail_rate': 0.0, 'total_seen': 32566}}
[10050/20000] phase=adversarial g=-0.0178 pg=-0.0058 H=0.399 r=0.4606 ema=0.4909 adv_std=0.3114 unique=7/64
[10100/20000] phase=adversarial g=0.0043 pg=0.0156 H=0.374 r=0.5434 ema=0.4983 adv_std=0.1325 unique=5/64
[10150/20000] phase=adversarial g=-0.0125 pg=0.0007 H=0.441 r=0.5103 ema=0.5087 adv_std=0.2258 unique=6/64
[10200/20000] phase=adversarial g=-0.0127 pg=-0.0003 H=0.415 r=0.4938 ema=0.4958 adv_std=0.2586 unique=7/64
[10250/20000] phase=adversarial g=-0.0047 pg=0.0071 H=0.393 r=0.5103 ema=0.4965 adv_std=0.2258 unique=6/64
[10300/20000] phase=adversarial g=-0.0033 pg=0.0118 H=0.505 r=0.5600 ema=0.5358 adv_std=0.0250 unique=5/64
[10350/20000] phase=adversarial g=-0.0663 pg=-0.0502 H=0.539 r=0.5434 ema=0.5659 adv_std=0.1492 unique=5/64
[10400/20000] phase=adversarial g=-0.0169 pg=-0.0018 H=0.504 r=0.5103 ema=0.5841 adv_std=0.2547 unique=7/64
[10450/20000] phase=adversarial g=-0.0123 pg=0.0030 H=0.509 r=0.5600 ema=0.5570 adv_std=0.0250 unique=4/64
[10500/20000] phase=adversarial g=-0.0133 pg=0.0038 H=0.571 r=0.5600 ema=0.5529 adv_std=0.0000 unique=4/64
[10550/20000] phase=adversarial g=-0.0195 pg=-0.0022 H=0.578 r=0.5434 ema=0.5514 adv_std=0.1325 unique=5/64
[10600/20000] phase=adversarial g=-0.0149 pg=0.0033 H=0.606 r=0.5600 ema=0.5543 adv_std=0.0000 unique=4/64
[10650/20000] phase=adversarial g=-0.0199 pg=-0.0023 H=0.584 r=0.5578 ema=0.5555 adv_std=0.0175 unique=5/64
[10700/20000] phase=adversarial g=-0.0149 pg=0.0025 H=0.579 r=0.5600 ema=0.5554 adv_std=0.0000 unique=4/64
[10750/20000] phase=adversarial g=-0.0131 pg=0.0045 H=0.588 r=0.5600 ema=0.5516 adv_std=0.0000 unique=4/64
[10800/20000] phase=adversarial g=-0.0180 pg=-0.0009 H=0.568 r=0.5434 ema=0.5507 adv_std=0.1325 unique=5/64
[10850/20000] phase=adversarial g=-0.0155 pg=0.0014 H=0.566 r=0.5578 ema=0.5496 adv_std=0.0175 unique=5/64
[10900/20000] phase=adversarial g=-0.0132 pg=0.0044 H=0.587 r=0.5600 ema=0.5518 adv_std=0.0000 unique=4/64
[10950/20000] phase=adversarial g=-0.0139 pg=0.0036 H=0.582 r=0.5600 ema=0.5538 adv_std=0.0000 unique=4/64
[11000/20000] phase=adversarial g=-0.0131 pg=0.0039 H=0.565 r=0.5600 ema=0.5528 adv_std=0.0000 unique=4/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step11000.pt
  Reward stats: {'phase': 'adversarial', 'cache': {'size': 100000, 'hits': 572586, 'misses': 131414, 'hit_rate': 0.8133323863636364}, 'ast': {'cache_size': 36, 'parse_fail_rate': 0.0, 'total_seen': 32573}}
[11050/20000] phase=adversarial g=-0.0151 pg=0.0026 H=0.592 r=0.5600 ema=0.5555 adv_std=0.0000 unique=4/64
[11100/20000] phase=adversarial g=-0.0143 pg=0.0033 H=0.587 r=0.5600 ema=0.5541 adv_std=0.0000 unique=4/64
[11150/20000] phase=adversarial g=-0.0202 pg=-0.0026 H=0.588 r=0.5434 ema=0.5553 adv_std=0.1325 unique=5/64
[11200/20000] phase=adversarial g=-0.0204 pg=-0.0027 H=0.588 r=0.5434 ema=0.5532 adv_std=0.1325 unique=5/64
[11250/20000] phase=adversarial g=-0.0151 pg=0.0021 H=0.574 r=0.5600 ema=0.5563 adv_std=0.0000 unique=4/64
[11300/20000] phase=adversarial g=-0.0151 pg=0.0026 H=0.590 r=0.5600 ema=0.5556 adv_std=0.0000 unique=4/64
[11350/20000] phase=adversarial g=-0.0129 pg=0.0045 H=0.579 r=0.5600 ema=0.5517 adv_std=0.0000 unique=4/64
[11400/20000] phase=adversarial g=-0.0134 pg=0.0041 H=0.582 r=0.5600 ema=0.5528 adv_std=0.0000 unique=4/64
[11450/20000] phase=adversarial g=-0.0142 pg=0.0031 H=0.579 r=0.5600 ema=0.5541 adv_std=0.0000 unique=4/64
[11500/20000] phase=adversarial g=-0.0197 pg=-0.0021 H=0.587 r=0.5434 ema=0.5542 adv_std=0.1325 unique=6/64
[11550/20000] phase=adversarial g=-0.0147 pg=0.0029 H=0.586 r=0.5600 ema=0.5548 adv_std=0.0000 unique=4/64
[11600/20000] phase=adversarial g=-0.0207 pg=-0.0033 H=0.581 r=0.5434 ema=0.5536 adv_std=0.1325 unique=5/64
[11650/20000] phase=adversarial g=-0.0163 pg=0.0011 H=0.583 r=0.5556 ema=0.5551 adv_std=0.0100 unique=5/64
[11700/20000] phase=adversarial g=-0.0156 pg=0.0023 H=0.595 r=0.5600 ema=0.5560 adv_std=0.0000 unique=4/64
[11750/20000] phase=adversarial g=-0.0387 pg=-0.0209 H=0.595 r=0.5512 ema=0.5557 adv_std=0.0700 unique=5/64
[11800/20000] phase=adversarial g=-0.0217 pg=-0.0036 H=0.603 r=0.5434 ema=0.5556 adv_std=0.1325 unique=5/64
[11850/20000] phase=adversarial g=-0.0160 pg=0.0016 H=0.587 r=0.5600 ema=0.5574 adv_std=0.0000 unique=4/64
[11900/20000] phase=adversarial g=-0.0226 pg=-0.0052 H=0.580 r=0.5434 ema=0.5579 adv_std=0.1325 unique=5/64
[11950/20000] phase=adversarial g=-0.0159 pg=0.0018 H=0.589 r=0.5600 ema=0.5570 adv_std=0.0000 unique=4/64

[Step 12000] Phase -> refinement | lr_g=2e-05 | entropy_coeff=0.010 | temp=1.0
[12000/20000] phase=refinement g=-0.0045 pg=0.0013 H=0.583 r=0.5600 ema=0.5577 adv_std=0.0000 unique=4/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step12000.pt
  Reward stats: {'phase': 'refinement', 'cache': {'size': 100000, 'hits': 636544, 'misses': 131456, 'hit_rate': 0.8288333333333333}, 'ast': {'cache_size': 0, 'parse_fail_rate': 0.0, 'total_seen': 0}}
[12050/20000] phase=refinement g=-0.0276 pg=-0.0217 H=0.593 r=0.4938 ema=0.5542 adv_std=0.2586 unique=7/64
[12100/20000] phase=refinement g=-0.0039 pg=0.0015 H=0.539 r=0.5600 ema=0.5566 adv_std=0.0000 unique=4/64
[12150/20000] phase=refinement g=-0.0024 pg=0.0029 H=0.534 r=0.5600 ema=0.5534 adv_std=0.0000 unique=4/64
[12200/20000] phase=refinement g=-0.0031 pg=0.0023 H=0.539 r=0.5600 ema=0.5550 adv_std=0.0000 unique=4/64
[12250/20000] phase=refinement g=-0.0032 pg=0.0026 H=0.583 r=0.5600 ema=0.5549 adv_std=0.0000 unique=4/64
[12300/20000] phase=refinement g=-0.0038 pg=0.0019 H=0.570 r=0.5600 ema=0.5560 adv_std=0.0000 unique=4/64
[12350/20000] phase=refinement g=-0.0036 pg=0.0022 H=0.575 r=0.5600 ema=0.5556 adv_std=0.0000 unique=4/64
[12400/20000] phase=refinement g=-0.0031 pg=0.0024 H=0.551 r=0.5600 ema=0.5549 adv_std=0.0000 unique=4/64
[12450/20000] phase=refinement g=-0.0039 pg=0.0018 H=0.570 r=0.5600 ema=0.5567 adv_std=0.0000 unique=4/64
[12500/20000] phase=refinement g=-0.0041 pg=0.0017 H=0.577 r=0.5600 ema=0.5568 adv_std=0.0000 unique=4/64
[12550/20000] phase=refinement g=-0.0040 pg=0.0018 H=0.579 r=0.5600 ema=0.5566 adv_std=0.0000 unique=4/64
[12600/20000] phase=refinement g=-0.0046 pg=0.0012 H=0.580 r=0.5600 ema=0.5577 adv_std=0.0000 unique=4/64
[12650/20000] phase=refinement g=-0.0044 pg=0.0014 H=0.579 r=0.5600 ema=0.5573 adv_std=0.0000 unique=4/64
[12700/20000] phase=refinement g=-0.0050 pg=0.0007 H=0.573 r=0.5600 ema=0.5586 adv_std=0.0000 unique=4/64
[12750/20000] phase=refinement g=-0.0050 pg=0.0008 H=0.582 r=0.5600 ema=0.5585 adv_std=0.0000 unique=4/64
[12800/20000] phase=refinement g=-0.0045 pg=0.0013 H=0.574 r=0.5600 ema=0.5575 adv_std=0.0000 unique=4/64
[12850/20000] phase=refinement g=-0.0037 pg=0.0020 H=0.578 r=0.5600 ema=0.5559 adv_std=0.0000 unique=4/64
[12900/20000] phase=refinement g=-0.0091 pg=-0.0032 H=0.586 r=0.5434 ema=0.5568 adv_std=0.1325 unique=5/64
[12950/20000] phase=refinement g=-0.0038 pg=0.0018 H=0.563 r=0.5600 ema=0.5565 adv_std=0.0000 unique=4/64
[13000/20000] phase=refinement g=-0.0050 pg=0.0009 H=0.593 r=0.5600 ema=0.5584 adv_std=0.0000 unique=4/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step13000.pt
  Reward stats: {'phase': 'refinement', 'cache': {'size': 100000, 'hits': 700533, 'misses': 131467, 'hit_rate': 0.8419867788461538}, 'ast': {'cache_size': 0, 'parse_fail_rate': 0.0, 'total_seen': 0}}
[13050/20000] phase=refinement g=-0.0050 pg=0.0009 H=0.588 r=0.5600 ema=0.5583 adv_std=0.0000 unique=4/64
[13100/20000] phase=refinement g=-0.0051 pg=0.0009 H=0.600 r=0.5600 ema=0.5583 adv_std=0.0000 unique=4/64
[13150/20000] phase=refinement g=-0.0046 pg=0.0013 H=0.589 r=0.5600 ema=0.5576 adv_std=0.0000 unique=4/64
[13200/20000] phase=refinement g=-0.0047 pg=0.0012 H=0.590 r=0.5600 ema=0.5577 adv_std=0.0000 unique=4/64
[13250/20000] phase=refinement g=-0.0041 pg=0.0018 H=0.588 r=0.5600 ema=0.5567 adv_std=0.0000 unique=4/64
[13300/20000] phase=refinement g=-0.0085 pg=-0.0027 H=0.581 r=0.5434 ema=0.5573 adv_std=0.1325 unique=5/64
[13350/20000] phase=refinement g=-0.0047 pg=0.0011 H=0.581 r=0.5600 ema=0.5579 adv_std=0.0000 unique=4/64
[13400/20000] phase=refinement g=-0.0044 pg=0.0013 H=0.574 r=0.5600 ema=0.5574 adv_std=0.0000 unique=4/64
[13450/20000] phase=refinement g=-0.0050 pg=0.0010 H=0.598 r=0.5600 ema=0.5582 adv_std=0.0000 unique=4/64
[13500/20000] phase=refinement g=-0.0043 pg=0.0013 H=0.561 r=0.5600 ema=0.5575 adv_std=0.0000 unique=4/64
[13550/20000] phase=refinement g=-0.0041 pg=0.0017 H=0.583 r=0.5600 ema=0.5569 adv_std=0.0000 unique=4/64
[13600/20000] phase=refinement g=-0.0024 pg=0.0031 H=0.543 r=0.5600 ema=0.5534 adv_std=0.0000 unique=4/64
[13650/20000] phase=refinement g=-0.0039 pg=0.0018 H=0.573 r=0.5600 ema=0.5564 adv_std=0.0000 unique=4/64
[13700/20000] phase=refinement g=-0.0042 pg=0.0015 H=0.568 r=0.5600 ema=0.5568 adv_std=0.0000 unique=4/64
[13750/20000] phase=refinement g=-0.0038 pg=0.0019 H=0.575 r=0.5600 ema=0.5564 adv_std=0.0000 unique=4/64
[13800/20000] phase=refinement g=-0.0033 pg=0.0022 H=0.552 r=0.5600 ema=0.5553 adv_std=0.0000 unique=4/64
[13850/20000] phase=refinement g=-0.0032 pg=0.0024 H=0.565 r=0.5600 ema=0.5552 adv_std=0.0000 unique=4/64
[13900/20000] phase=refinement g=-0.0092 pg=-0.0036 H=0.563 r=0.5434 ema=0.5561 adv_std=0.1325 unique=5/64
[13950/20000] phase=refinement g=-0.0073 pg=-0.0017 H=0.565 r=0.5556 ema=0.5571 adv_std=0.0100 unique=5/64
[14000/20000] phase=refinement g=-0.0039 pg=0.0017 H=0.560 r=0.5600 ema=0.5565 adv_std=0.0000 unique=4/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step14000.pt
  Reward stats: {'phase': 'refinement', 'cache': {'size': 100000, 'hits': 764526, 'misses': 131474, 'hit_rate': 0.853265625}, 'ast': {'cache_size': 0, 'parse_fail_rate': 0.0, 'total_seen': 0}}
[14050/20000] phase=refinement g=-0.0048 pg=0.0010 H=0.583 r=0.5600 ema=0.5580 adv_std=0.0000 unique=4/64
[14100/20000] phase=refinement g=-0.0038 pg=0.0020 H=0.583 r=0.5600 ema=0.5561 adv_std=0.0000 unique=4/64
[14150/20000] phase=refinement g=-0.0107 pg=-0.0050 H=0.569 r=0.5434 ema=0.5582 adv_std=0.1325 unique=5/64
[14200/20000] phase=refinement g=-0.0044 pg=0.0013 H=0.565 r=0.5600 ema=0.5575 adv_std=0.0000 unique=4/64
[14250/20000] phase=refinement g=-0.0044 pg=0.0013 H=0.568 r=0.5600 ema=0.5575 adv_std=0.0000 unique=4/64
[14300/20000] phase=refinement g=-0.0041 pg=0.0016 H=0.573 r=0.5600 ema=0.5570 adv_std=0.0000 unique=4/64
[14350/20000] phase=refinement g=-0.0041 pg=0.0015 H=0.568 r=0.5600 ema=0.5571 adv_std=0.0000 unique=4/64
[14400/20000] phase=refinement g=-0.0049 pg=0.0009 H=0.582 r=0.5600 ema=0.5584 adv_std=0.0000 unique=4/64
[14450/20000] phase=refinement g=-0.0052 pg=0.0007 H=0.586 r=0.5600 ema=0.5588 adv_std=0.0000 unique=4/64
[14500/20000] phase=refinement g=-0.0047 pg=0.0010 H=0.577 r=0.5600 ema=0.5581 adv_std=0.0000 unique=4/64
[14550/20000] phase=refinement g=-0.0099 pg=-0.0040 H=0.586 r=0.5434 ema=0.5584 adv_std=0.1325 unique=5/64
[14600/20000] phase=refinement g=-0.0043 pg=0.0014 H=0.570 r=0.5600 ema=0.5570 adv_std=0.0000 unique=4/64
[14650/20000] phase=refinement g=-0.0043 pg=0.0015 H=0.581 r=0.5600 ema=0.5574 adv_std=0.0000 unique=4/64
[14700/20000] phase=refinement g=-0.0050 pg=0.0009 H=0.589 r=0.5600 ema=0.5583 adv_std=0.0000 unique=4/64
[14750/20000] phase=refinement g=-0.0050 pg=0.0008 H=0.582 r=0.5600 ema=0.5585 adv_std=0.0000 unique=4/64
[14800/20000] phase=refinement g=-0.0038 pg=0.0019 H=0.565 r=0.5600 ema=0.5563 adv_std=0.0000 unique=4/64
[14850/20000] phase=refinement g=-0.0144 pg=-0.0086 H=0.578 r=0.5269 ema=0.5575 adv_std=0.1859 unique=6/64
[14900/20000] phase=refinement g=-0.0049 pg=0.0010 H=0.584 r=0.5600 ema=0.5583 adv_std=0.0000 unique=4/64
[14950/20000] phase=refinement g=-0.0043 pg=0.0015 H=0.585 r=0.5600 ema=0.5571 adv_std=0.0000 unique=4/64
[15000/20000] phase=refinement g=-0.0048 pg=0.0011 H=0.585 r=0.5600 ema=0.5580 adv_std=0.0000 unique=4/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step15000.pt
  Reward stats: {'phase': 'refinement', 'cache': {'size': 100000, 'hits': 828517, 'misses': 131483, 'hit_rate': 0.8630385416666667}, 'ast': {'cache_size': 0, 'parse_fail_rate': 0.0, 'total_seen': 0}}
[15050/20000] phase=refinement g=-0.0049 pg=0.0011 H=0.598 r=0.5600 ema=0.5580 adv_std=0.0000 unique=4/64
[15100/20000] phase=refinement g=-0.0052 pg=0.0006 H=0.584 r=0.5600 ema=0.5589 adv_std=0.0000 unique=4/64
[15150/20000] phase=refinement g=-0.0053 pg=0.0006 H=0.586 r=0.5600 ema=0.5590 adv_std=0.0000 unique=4/64
[15200/20000] phase=refinement g=-0.0052 pg=0.0007 H=0.584 r=0.5600 ema=0.5588 adv_std=0.0000 unique=4/64
[15250/20000] phase=refinement g=-0.0042 pg=0.0017 H=0.586 r=0.5600 ema=0.5569 adv_std=0.0000 unique=4/64
[15300/20000] phase=refinement g=-0.0051 pg=0.0008 H=0.587 r=0.5600 ema=0.5586 adv_std=0.0000 unique=4/64
[15350/20000] phase=refinement g=-0.0100 pg=-0.0040 H=0.602 r=0.5434 ema=0.5581 adv_std=0.1325 unique=5/64
[15400/20000] phase=refinement g=-0.0110 pg=-0.0052 H=0.583 r=0.5434 ema=0.5574 adv_std=0.1325 unique=5/64
[15450/20000] phase=refinement g=-0.0050 pg=0.0009 H=0.596 r=0.5600 ema=0.5583 adv_std=0.0000 unique=4/64
[15500/20000] phase=refinement g=-0.0045 pg=0.0012 H=0.574 r=0.5600 ema=0.5576 adv_std=0.0000 unique=4/64
[15550/20000] phase=refinement g=-0.0050 pg=0.0009 H=0.585 r=0.5600 ema=0.5584 adv_std=0.0000 unique=4/64
[15600/20000] phase=refinement g=-0.0050 pg=0.0009 H=0.586 r=0.5600 ema=0.5584 adv_std=0.0000 unique=4/64
[15650/20000] phase=refinement g=-0.0039 pg=0.0017 H=0.560 r=0.5600 ema=0.5566 adv_std=0.0000 unique=4/64
[15700/20000] phase=refinement g=-0.0043 pg=0.0016 H=0.583 r=0.5600 ema=0.5571 adv_std=0.0000 unique=4/64
[15750/20000] phase=refinement g=-0.0047 pg=0.0011 H=0.584 r=0.5600 ema=0.5579 adv_std=0.0000 unique=4/64
[15800/20000] phase=refinement g=-0.0045 pg=0.0012 H=0.569 r=0.5600 ema=0.5577 adv_std=0.0000 unique=4/64
[15850/20000] phase=refinement g=-0.0053 pg=0.0006 H=0.592 r=0.5600 ema=0.5589 adv_std=0.0000 unique=4/64
[15900/20000] phase=refinement g=-0.0055 pg=0.0005 H=0.603 r=0.5600 ema=0.5591 adv_std=0.0000 unique=4/64
[15950/20000] phase=refinement g=-0.0049 pg=0.0010 H=0.589 r=0.5600 ema=0.5582 adv_std=0.0000 unique=4/64
[16000/20000] phase=refinement g=-0.0058 pg=0.0004 H=0.618 r=0.5600 ema=0.5593 adv_std=0.0000 unique=4/64
  Checkpoint: SeqGAN_SQLi\checkpoints\v3\adv_step16000.pt
  Reward stats: {'phase': 'refinement', 'cache': {'size': 100000, 'hits': 892497, 'misses': 131503, 'hit_rate': 0.8715791015625}, 'ast': {'cache_size': 0, 'parse_fail_rate': 0.0, 'total_seen': 0}}
[16050/20000] phase=refinement g=-0.0052 pg=0.0005 H=0.573 r=0.5600 ema=0.5590 adv_std=0.0000 unique=4/64
[16100/20000] phase=refinement g=-0.0046 pg=0.0013 H=0.590 r=0.5600 ema=0.5575 adv_std=0.0000 unique=4/64
[16150/20000] phase=refinement g=-0.0056 pg=0.0002 H=0.585 r=0.5600 ema=0.5596 adv_std=0.0000 unique=4/64
[16200/20000] phase=refinement g=-0.0050 pg=0.0011 H=0.608 r=0.5600 ema=0.5582 adv_std=0.0000 unique=4/64
[16250/20000] phase=refinement g=-0.0057 pg=0.0004 H=0.607 r=0.5600 ema=0.5593 adv_std=0.0000 unique=4/64
[16300/20000] phase=refinement g=-0.0059 pg=0.0001 H=0.598 r=0.5600 ema=0.5598 adv_std=0.0000 unique=4/64
[16350/20000] phase=refinement g=-0.0060 pg=0.0001 H=0.614 r=0.5600 ema=0.5598 adv_std=0.0000 unique=4/64
[16400/20000] phase=refinement g=-0.0053 pg=0.0005 H=0.581 r=0.5600 ema=0.5591 adv_std=0.0000 unique=4/64
[16450/20000] phase=refinement g=-0.0053 pg=0.0008 H=0.608 r=0.5600 ema=0.5587 adv_std=0.0000 unique=4/64
[16500/20000] phase=refinement g=-0.0055 pg=0.0006 H=0.603 r=0.5600 ema=0.5590 adv_std=0.0000 unique=4/64
[16550/20000] phase=refinement g=-0.0058 pg=0.0001 H=0.587 r=0.5600 ema=0.5599 adv_std=0.0000 unique=4/64
[16600/20000] phase=refinement g=-0.0059 pg=0.0001 H=0.607 r=0.5600 ema=0.5598 adv_std=0.0000 unique=4/64
[16650/20000] phase=refinement g=-0.0056 pg=0.0004 H=0.603 r=0.5600 ema=0.5593 adv_std=0.0000 unique=4/64
[16700/20000] phase=refinement g=-0.0058 pg=0.0001 H=0.596 r=0.5600 ema=0.5598 adv_std=0.0000 unique=4/64
[16750/20000] phase=refinement g=-0.0056 pg=0.0005 H=0.606 r=0.5600 ema=0.5591 adv_std=0.0000 unique=4/64
[16800/20000] phase=refinement g=-0.0051 pg=0.0008 H=0.589 r=0.5600 ema=0.5585 adv_std=0.0000 unique=4/64
[16850/20000] phase=refinement g=-0.0057 pg=0.0002 H=0.589 r=0.5600 ema=0.5596 adv_std=0.0000 unique=4/64
[16900/20000] phase=refinement g=-0.0057 pg=0.0003 H=0.607 r=0.5600 ema=0.5594 adv_std=0.0000 unique=4/64
