sample_id,module_id,y_level,payload_raw,validation_payload_v4,semantic_family,static_valid_v4,static_quality_score_v4,slot_sanity_score_v4,module_contract_valid_score,malformed_syntax_penalty_v4,evidence_tier,hard_case_reason,intended_tier,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved
Y3_R002_C04_S05,Y3_encoded_boolean,Y3,(27%20%3C%3E%2027)%20IS%20TRUE,(27 <> 27) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C04_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C04_S06,Y3_encoded_boolean,Y3,%2840%20%3C%3E%2040%29%20IS%20TRUE,(40 <> 40) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C04_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C05_S01,Y3_encoded_boolean,Y3,(83%20%3C%3E%203)%20IS%20NOT%20FALSE,(83 <> 3) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C05_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C05_S02,Y3_encoded_boolean,Y3,%2896%20%3C%3E%2016%29%20IS%20NOT%20FALSE,(96 <> 16) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C05_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C05_S03,Y3_encoded_boolean,Y3,%2812%20<>%2029%29%20IS%20NOT%20FALSE,(12 <> 29) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C05_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C05_S04,Y3_encoded_boolean,Y3,(25%20%3C%3E%2025)%20IS%20NOT%20FALSE,(25 <> 25) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C05_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C05_S05,Y3_encoded_boolean,Y3,%2838%20%3C%3E%2038%29%20IS%20NOT%20FALSE,(38 <> 38) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C05_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C05_S06,Y3_encoded_boolean,Y3,%2851%20<>%2051%29%20IS%20NOT%20FALSE,(51 <> 51) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C05_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C06_S01,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2894%20%3C%3E%2014%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (94 <> 14) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C06_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C06_S02,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2810%20<>%2027%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (10 <> 27) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C06_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C06_S03,Y3_encoded_boolean,Y3,CASE%20WHEN%20(23%20%3C%3E%2040)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (23 <> 40) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C06_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C06_S04,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2836%20%3C%3E%2036%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (36 <> 36) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C06_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C06_S05,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2849%20<>%2049%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (49 <> 49) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C06_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C06_S06,Y3_encoded_boolean,Y3,CASE%20WHEN%20(62%20%3C%3E%2062)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (62 <> 62) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C06_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C07_S01,Y3_encoded_boolean,Y3,%288%20<>%2025%29%20AND%20%2859%20=%2059%29,(8 <> 25) AND (59 = 59),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C07_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C07_S02,Y3_encoded_boolean,Y3,(21%20%3C%3E%2038)%20AND%20(72%20%3D%2072),(21 <> 38) AND (72 = 72),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C07_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C07_S03,Y3_encoded_boolean,Y3,%2834%20%3C%3E%2051%29%20AND%20%2885%20%3D%2085%29,(34 <> 51) AND (85 = 85),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C07_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C07_S04,Y3_encoded_boolean,Y3,%2847%20<>%2047%29%20AND%20%281%20=%201%29,(47 <> 47) AND (1 = 1),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C07_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C07_S05,Y3_encoded_boolean,Y3,(60%20%3C%3E%2060)%20AND%20(14%20%3D%2014),(60 <> 60) AND (14 = 14),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C07_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C07_S06,Y3_encoded_boolean,Y3,%2873%20%3C%3E%2073%29%20AND%20%2827%20%3D%2027%29,(73 <> 73) AND (27 = 27),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C07_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C08_S01,Y3_encoded_boolean,Y3,(19%20%3C%3E%2036)%20OR%20(87%20%3C%3E%2087),(19 <> 36) OR (87 <> 87),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C08_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C08_S02,Y3_encoded_boolean,Y3,%2832%20%3C%3E%2049%29%20OR%20%283%20%3C%3E%203%29,(32 <> 49) OR (3 <> 3),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C08_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C08_S03,Y3_encoded_boolean,Y3,%2845%20<>%2062%29%20OR%20%2816%20<>%2016%29,(45 <> 62) OR (16 <> 16),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C08_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C08_S04,Y3_encoded_boolean,Y3,(58%20%3C%3E%2058)%20OR%20(29%20%3C%3E%2029),(58 <> 58) OR (29 <> 29),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C08_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C08_S05,Y3_encoded_boolean,Y3,%2871%20%3C%3E%2071%29%20OR%20%2842%20%3C%3E%2042%29,(71 <> 71) OR (42 <> 42),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C08_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C08_S06,Y3_encoded_boolean,Y3,%2884%20<>%2084%29%20OR%20%2855%20<>%2055%29,(84 <> 84) OR (55 <> 55),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C08_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C09_S01,Y3_encoded_boolean,Y3,%28%2830%20%3C%3E%2047%29%20%3D%20TRUE%29,((30 <> 47) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C09_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C09_S02,Y3_encoded_boolean,Y3,%28%2843%20<>%2060%29%20=%20TRUE%29,((43 <> 60) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C09_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C09_S03,Y3_encoded_boolean,Y3,((56%20%3C%3E%2073)%20%3D%20TRUE),((56 <> 73) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C09_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C09_S04,Y3_encoded_boolean,Y3,%28%2869%20%3C%3E%2069%29%20%3D%20TRUE%29,((69 <> 69) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C09_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C09_S05,Y3_encoded_boolean,Y3,%28%2882%20<>%2082%29%20=%20TRUE%29,((82 <> 82) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C09_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C09_S06,Y3_encoded_boolean,Y3,((95%20%3C%3E%2095)%20%3D%20TRUE),((95 <> 95) = TRUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C09_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C10_S01,Y3_encoded_boolean,Y3,COALESCE%28%2841%20<>%2058%29%2C%20FALSE%29,"COALESCE((41 <> 58), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C10_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C10_S02,Y3_encoded_boolean,Y3,"COALESCE((54%20%3C%3E%2071),%20FALSE)","COALESCE((54 <> 71), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C10_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C10_S03,Y3_encoded_boolean,Y3,COALESCE%28%2867%20%3C%3E%2084%29%2C%20FALSE%29,"COALESCE((67 <> 84), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C10_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R002_C10_S04,Y3_encoded_boolean,Y3,COALESCE%28%2880%20<>%2080%29%2C%20FALSE%29,"COALESCE((80 <> 80), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C10_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R002_C10_S05,Y3_encoded_boolean,Y3,"COALESCE((93%20%3C%3E%2093),%20FALSE)","COALESCE((93 <> 93), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C10_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R002_C10_S06,Y3_encoded_boolean,Y3,COALESCE%28%289%20%3C%3E%209%29%2C%20FALSE%29,"COALESCE((9 <> 9), FALSE)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C10_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C01_S01,Y3_encoded_boolean,Y3,63%20%3E%2046,63 > 46,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C01_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C01_S02,Y3_encoded_boolean,Y3,76%20%3E%2059,76 > 59,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C01_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C01_S03,Y3_encoded_boolean,Y3,89%20>%2072,89 > 72,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C01_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C01_S04,Y3_encoded_boolean,Y3,5%20%3E%206,5 > 6,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C01_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C01_S05,Y3_encoded_boolean,Y3,18%20%3E%2019,18 > 19,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C01_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C01_S06,Y3_encoded_boolean,Y3,31%20>%2032,31 > 32,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C01_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C02_S01,Y3_encoded_boolean,Y3,%2874%20%3E%2057%29,(74 > 57),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C02_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C02_S02,Y3_encoded_boolean,Y3,%2887%20>%2070%29,(87 > 70),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C02_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C02_S03,Y3_encoded_boolean,Y3,(3%20%3E%2083),(3 > 83),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C02_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C02_S04,Y3_encoded_boolean,Y3,%2816%20%3E%2017%29,(16 > 17),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C02_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C02_S05,Y3_encoded_boolean,Y3,%2829%20>%2030%29,(29 > 30),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C02_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C02_S06,Y3_encoded_boolean,Y3,(42%20%3E%2043),(42 > 43),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C02_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C03_S01,Y3_encoded_boolean,Y3,NOT%20%2885%20>%2086%29,NOT (85 > 86),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C03_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C03_S02,Y3_encoded_boolean,Y3,NOT%20(1%20%3E%202),NOT (1 > 2),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C03_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C03_S03,Y3_encoded_boolean,Y3,NOT%20%2814%20%3E%2015%29,NOT (14 > 15),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C03_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C03_S04,Y3_encoded_boolean,Y3,NOT%20%2827%20>%2010%29,NOT (27 > 10),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C03_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C03_S05,Y3_encoded_boolean,Y3,NOT%20(40%20%3E%2023),NOT (40 > 23),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C03_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C03_S06,Y3_encoded_boolean,Y3,NOT%20%2853%20%3E%2036%29,NOT (53 > 36),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C03_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C04_S01,Y3_encoded_boolean,Y3,(96%20%3E%2079)%20IS%20TRUE,(96 > 79) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C04_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C04_S02,Y3_encoded_boolean,Y3,%2812%20%3E%2092%29%20IS%20TRUE,(12 > 92) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C04_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C04_S03,Y3_encoded_boolean,Y3,%2825%20>%208%29%20IS%20TRUE,(25 > 8) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C04_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C04_S04,Y3_encoded_boolean,Y3,(38%20%3E%2039)%20IS%20TRUE,(38 > 39) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C04_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C04_S05,Y3_encoded_boolean,Y3,%2851%20%3E%2052%29%20IS%20TRUE,(51 > 52) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C04_S05,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C04_S06,Y3_encoded_boolean,Y3,%2864%20>%2065%29%20IS%20TRUE,(64 > 65) IS TRUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C04_S06,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C05_S01,Y3_encoded_boolean,Y3,%2810%20%3E%2090%29%20IS%20NOT%20FALSE,(10 > 90) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C05_S01,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C05_S02,Y3_encoded_boolean,Y3,%2823%20>%206%29%20IS%20NOT%20FALSE,(23 > 6) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C05_S02,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C05_S03,Y3_encoded_boolean,Y3,(36%20%3E%2019)%20IS%20NOT%20FALSE,(36 > 19) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C05_S03,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C05_S04,Y3_encoded_boolean,Y3,%2849%20%3E%2050%29%20IS%20NOT%20FALSE,(49 > 50) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C05_S04,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C05_S05,Y3_encoded_boolean,Y3,%2862%20>%2063%29%20IS%20NOT%20FALSE,(62 > 63) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C05_S05,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C05_S06,Y3_encoded_boolean,Y3,(75%20%3E%2076)%20IS%20NOT%20FALSE,(75 > 76) IS NOT FALSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C05_S06,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C06_S01,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2821%20>%204%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (21 > 4) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C06_S01,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C06_S02,Y3_encoded_boolean,Y3,CASE%20WHEN%20(34%20%3E%2017)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (34 > 17) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C06_S02,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C06_S03,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2847%20%3E%2030%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (47 > 30) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C06_S03,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C06_S04,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2860%20>%2061%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (60 > 61) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C06_S04,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C06_S05,Y3_encoded_boolean,Y3,CASE%20WHEN%20(73%20%3E%2074)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (73 > 74) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C06_S05,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C06_S06,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2886%20%3E%2087%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (86 > 87) THEN TRUE ELSE FALSE END,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C06_S06,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C07_S01,Y3_encoded_boolean,Y3,(32%20%3E%2015)%20AND%20(66%20%3D%2066),(32 > 15) AND (66 = 66),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C07_S01,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
Y3_R003_C07_S02,Y3_encoded_boolean,Y3,%2845%20%3E%2028%29%20AND%20%2879%20%3D%2079%29,(45 > 28) AND (79 = 79),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C07_S02,Y1_basic_boolean,T_Y3_URL_FULL,1,1,1
Y3_R003_C07_S03,Y3_encoded_boolean,Y3,%2858%20>%2041%29%20AND%20%2892%20=%2092%29,(58 > 41) AND (92 = 92),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C07_S03,Y2_boolean_variation,T_Y3_URL_PARTIAL,1,1,1
Y3_R003_C07_S04,Y3_encoded_boolean,Y3,(71%20%3E%2072)%20AND%20(8%20%3D%208),(71 > 72) AND (8 = 8),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C07_S04,Y1_basic_boolean,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1
