sample_id,module_id,y_level,payload_raw,validation_payload_v4,semantic_family,static_valid_v4,static_quality_score_v4,slot_sanity_score_v4,module_contract_valid_score,malformed_syntax_penalty_v4,evidence_tier,hard_case_reason,intended_tier,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved
Y2_R032_C06_S01,Y2_boolean_variation,Y2,CASE  WHEN  ('SIGNAL6'  ilike  'si%')  THEN  TRUE  ELSE  false  end,CASE WHEN ('SIGNAL6' ilike 'si%') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C06_S02,Y2_boolean_variation,Y2,( case when ('ALPHA7' ILIKE 'al%') then true else FALSE END ),( case when ('ALPHA7' ILIKE 'al%') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C06_S03,Y2_boolean_variation,Y2,CASE WHEN ('BETA8' ilike 'be%') THEN TRUE ELSE false end,CASE WHEN ('BETA8' ilike 'be%') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C06_S04,Y2_boolean_variation,Y2,(  case  when  ('GAMMA0'  ILIKE  'zz%')  then  true  else  FALSE  END  ),( case when ('GAMMA0' ILIKE 'zz%') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C06_S05,Y2_boolean_variation,Y2,CASE WHEN ('DELTA1' ilike 'zz%') THEN TRUE ELSE false end,CASE WHEN ('DELTA1' ilike 'zz%') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C06_S06,Y2_boolean_variation,Y2,( case when ('OMEGA2' ILIKE 'zz%') then true else FALSE END ),( case when ('OMEGA2' ILIKE 'zz%') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C07_S01,Y2_boolean_variation,Y2,(  ('ALPHA6'  ilike  'al%')  and  (75  =  75)  ),( ('ALPHA6' ilike 'al%') and (75 = 75) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C07_S02,Y2_boolean_variation,Y2,('BETA7' ILIKE 'be%') AND (88 = 88),('BETA7' ILIKE 'be%') AND (88 = 88),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R032_C07_S03,Y2_boolean_variation,Y2,( ('GAMMA8' ilike 'ga%') and (4 = 4) ),( ('GAMMA8' ilike 'ga%') and (4 = 4) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C07_S04,Y2_boolean_variation,Y2,('DELTA0'  ILIKE  'zz%')  AND  (17  =  17),('DELTA0' ILIKE 'zz%') AND (17 = 17),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R032_C07_S05,Y2_boolean_variation,Y2,( ('OMEGA1' ilike 'zz%') and (30 = 30) ),( ('OMEGA1' ilike 'zz%') and (30 = 30) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C07_S06,Y2_boolean_variation,Y2,('ACTIVE2' ILIKE 'zz%') AND (43 = 43),('ACTIVE2' ILIKE 'zz%') AND (43 = 43),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R032_C08_S01,Y2_boolean_variation,Y2,('BETA6'  ilike  'be%')  OR  (6  <>  6),('BETA6' ilike 'be%') OR (6 <> 6),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C08_S02,Y2_boolean_variation,Y2,( ('GAMMA7' ILIKE 'ga%') or (19 <> 19) ),( ('GAMMA7' ILIKE 'ga%') or (19 <> 19) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C08_S03,Y2_boolean_variation,Y2,('DELTA8' ilike 'de%') OR (32 <> 32),('DELTA8' ilike 'de%') OR (32 <> 32),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C08_S04,Y2_boolean_variation,Y2,(  ('OMEGA0'  ILIKE  'zz%')  or  (45  <>  45)  ),( ('OMEGA0' ILIKE 'zz%') or (45 <> 45) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C08_S05,Y2_boolean_variation,Y2,('ACTIVE1' ilike 'zz%') OR (58 <> 58),('ACTIVE1' ilike 'zz%') OR (58 <> 58),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C08_S06,Y2_boolean_variation,Y2,( ('PENDING2' ILIKE 'zz%') or (71 <> 71) ),( ('PENDING2' ILIKE 'zz%') or (71 <> 71) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C09_S01,Y2_boolean_variation,Y2,(  (('GAMMA6'  ilike  'ga%')  =  TRUE)  ),( (('GAMMA6' ilike 'ga%') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C09_S02,Y2_boolean_variation,Y2,(('DELTA7' ILIKE 'de%') = true),(('DELTA7' ILIKE 'de%') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C09_S03,Y2_boolean_variation,Y2,( (('OMEGA8' ilike 'om%') = TRUE) ),( (('OMEGA8' ilike 'om%') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C09_S04,Y2_boolean_variation,Y2,(('ACTIVE0'  ILIKE  'zz%')  =  true),(('ACTIVE0' ILIKE 'zz%') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C09_S05,Y2_boolean_variation,Y2,( (('PENDING1' ilike 'zz%') = TRUE) ),( (('PENDING1' ilike 'zz%') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C09_S06,Y2_boolean_variation,Y2,(('PUBLIC2' ILIKE 'zz%') = true),(('PUBLIC2' ILIKE 'zz%') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C10_S01,Y2_boolean_variation,Y2,"COALESCE(('DELTA6'  ilike  'de%'),  false)","COALESCE(('DELTA6' ilike 'de%'), false)",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C10_S02,Y2_boolean_variation,Y2,"( coalesce(('OMEGA7' ILIKE 'om%'), FALSE) )","( coalesce(('OMEGA7' ILIKE 'om%'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C10_S03,Y2_boolean_variation,Y2,"COALESCE(('ACTIVE8' ilike 'ac%'), false)","COALESCE(('ACTIVE8' ilike 'ac%'), false)",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C10_S04,Y2_boolean_variation,Y2,"(  coalesce(('PENDING0'  ILIKE  'zz%'),  FALSE)  )","( coalesce(('PENDING0' ILIKE 'zz%'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C10_S05,Y2_boolean_variation,Y2,"COALESCE(('PUBLIC1' ilike 'zz%'), false)","COALESCE(('PUBLIC1' ilike 'zz%'), false)",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R032_C10_S06,Y2_boolean_variation,Y2,"( coalesce(('MEMBER2' ILIKE 'zz%'), FALSE) )","( coalesce(('MEMBER2' ILIKE 'zz%'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C01_S01,Y2_boolean_variation,Y2,'core7' NOT like 'zz%','core7' NOT like 'zz%',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C01_S02,Y2_boolean_variation,Y2,( 'safe8' not LIKE 'zz%' ),( 'safe8' not LIKE 'zz%' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C01_S03,Y2_boolean_variation,Y2,'audit0'  NOT  like  'zz%','audit0' NOT like 'zz%',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C01_S04,Y2_boolean_variation,Y2,( 'trace1' not LIKE 'tr%' ),( 'trace1' not LIKE 'tr%' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C01_S05,Y2_boolean_variation,Y2,'signal2' NOT like 'si%','signal2' NOT like 'si%',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C01_S06,Y2_boolean_variation,Y2,(  'alpha3'  not  LIKE  'al%'  ),( 'alpha3' not LIKE 'al%' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C02_S01,Y2_boolean_variation,Y2,( ('safe7' NOT like 'zz%') ),( ('safe7' NOT like 'zz%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C02_S02,Y2_boolean_variation,Y2,('audit8' not LIKE 'zz%'),('audit8' not LIKE 'zz%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C02_S03,Y2_boolean_variation,Y2,(  ('trace0'  NOT  like  'zz%')  ),( ('trace0' NOT like 'zz%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C02_S04,Y2_boolean_variation,Y2,('signal1' not LIKE 'si%'),('signal1' not LIKE 'si%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C02_S05,Y2_boolean_variation,Y2,( ('alpha2' NOT like 'al%') ),( ('alpha2' NOT like 'al%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C02_S06,Y2_boolean_variation,Y2,('beta3'  not  LIKE  'be%'),('beta3' not LIKE 'be%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C03_S01,Y2_boolean_variation,Y2,NOT ('audit7' NOT like 'au%'),NOT ('audit7' NOT like 'au%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C03_S02,Y2_boolean_variation,Y2,( not ('trace8' not LIKE 'tr%') ),( not ('trace8' not LIKE 'tr%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C03_S03,Y2_boolean_variation,Y2,NOT  ('signal0'  NOT  like  'si%'),NOT ('signal0' NOT like 'si%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C03_S04,Y2_boolean_variation,Y2,( not ('alpha1' not LIKE 'zz%') ),( not ('alpha1' not LIKE 'zz%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C03_S05,Y2_boolean_variation,Y2,NOT ('beta2' NOT like 'zz%'),NOT ('beta2' NOT like 'zz%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C03_S06,Y2_boolean_variation,Y2,(  not  ('gamma3'  not  LIKE  'zz%')  ),( not ('gamma3' not LIKE 'zz%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C04_S01,Y2_boolean_variation,Y2,( ('trace7' NOT like 'zz%') is true ),( ('trace7' NOT like 'zz%') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C04_S02,Y2_boolean_variation,Y2,('signal8' not LIKE 'zz%') IS TRUE,('signal8' not LIKE 'zz%') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C04_S03,Y2_boolean_variation,Y2,(  ('alpha0'  NOT  like  'zz%')  is  true  ),( ('alpha0' NOT like 'zz%') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C04_S04,Y2_boolean_variation,Y2,('beta1' not LIKE 'be%') IS TRUE,('beta1' not LIKE 'be%') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C04_S05,Y2_boolean_variation,Y2,( ('gamma2' NOT like 'ga%') is true ),( ('gamma2' NOT like 'ga%') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C04_S06,Y2_boolean_variation,Y2,('delta3'  not  LIKE  'de%')  IS  TRUE,('delta3' not LIKE 'de%') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C05_S01,Y2_boolean_variation,Y2,('signal7' NOT like 'zz%') is NOT FALSE,('signal7' NOT like 'zz%') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C05_S02,Y2_boolean_variation,Y2,( ('alpha8' not LIKE 'zz%') IS not false ),( ('alpha8' not LIKE 'zz%') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C05_S03,Y2_boolean_variation,Y2,('beta0'  NOT  like  'zz%')  is  NOT  FALSE,('beta0' NOT like 'zz%') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C05_S04,Y2_boolean_variation,Y2,( ('gamma1' not LIKE 'ga%') IS not false ),( ('gamma1' not LIKE 'ga%') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C05_S05,Y2_boolean_variation,Y2,('delta2' NOT like 'de%') is NOT FALSE,('delta2' NOT like 'de%') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C05_S06,Y2_boolean_variation,Y2,(  ('omega3'  not  LIKE  'om%')  IS  not  false  ),( ('omega3' not LIKE 'om%') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C06_S01,Y2_boolean_variation,Y2,( case when ('alpha7' NOT like 'zz%') then true else FALSE END ),( case when ('alpha7' NOT like 'zz%') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C06_S02,Y2_boolean_variation,Y2,CASE WHEN ('beta8' not LIKE 'zz%') THEN TRUE ELSE false end,CASE WHEN ('beta8' not LIKE 'zz%') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C06_S03,Y2_boolean_variation,Y2,(  case  when  ('gamma0'  NOT  like  'zz%')  then  true  else  FALSE  END  ),( case when ('gamma0' NOT like 'zz%') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C06_S04,Y2_boolean_variation,Y2,CASE WHEN ('delta1' not LIKE 'de%') THEN TRUE ELSE false end,CASE WHEN ('delta1' not LIKE 'de%') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C06_S05,Y2_boolean_variation,Y2,( case when ('omega2' NOT like 'om%') then true else FALSE END ),( case when ('omega2' NOT like 'om%') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C06_S06,Y2_boolean_variation,Y2,CASE  WHEN  ('active3'  not  LIKE  'ac%')  THEN  TRUE  ELSE  false  end,CASE WHEN ('active3' not LIKE 'ac%') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C07_S01,Y2_boolean_variation,Y2,('beta7' NOT like 'zz%') AND (82 = 82),('beta7' NOT like 'zz%') AND (82 = 82),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C07_S02,Y2_boolean_variation,Y2,( ('gamma8' not LIKE 'zz%') and (95 = 95) ),( ('gamma8' not LIKE 'zz%') and (95 = 95) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C07_S03,Y2_boolean_variation,Y2,('delta0'  NOT  like  'zz%')  AND  (11  =  11),('delta0' NOT like 'zz%') AND (11 = 11),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C07_S04,Y2_boolean_variation,Y2,( ('omega1' not LIKE 'om%') and (24 = 24) ),( ('omega1' not LIKE 'om%') and (24 = 24) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C07_S05,Y2_boolean_variation,Y2,('active2' NOT like 'ac%') AND (37 = 37),('active2' NOT like 'ac%') AND (37 = 37),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C07_S06,Y2_boolean_variation,Y2,(  ('pending3'  not  LIKE  'pe%')  and  (50  =  50)  ),( ('pending3' not LIKE 'pe%') and (50 = 50) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C08_S01,Y2_boolean_variation,Y2,( ('gamma7' NOT like 'zz%') or (13 <> 13) ),( ('gamma7' NOT like 'zz%') or (13 <> 13) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C08_S02,Y2_boolean_variation,Y2,('delta8' not LIKE 'zz%') OR (26 <> 26),('delta8' not LIKE 'zz%') OR (26 <> 26),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C08_S03,Y2_boolean_variation,Y2,(  ('omega0'  NOT  like  'zz%')  or  (39  <>  39)  ),( ('omega0' NOT like 'zz%') or (39 <> 39) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C08_S04,Y2_boolean_variation,Y2,('active1' not LIKE 'ac%') OR (52 <> 52),('active1' not LIKE 'ac%') OR (52 <> 52),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C08_S05,Y2_boolean_variation,Y2,( ('pending2' NOT like 'pe%') or (65 <> 65) ),( ('pending2' NOT like 'pe%') or (65 <> 65) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C08_S06,Y2_boolean_variation,Y2,('public3'  not  LIKE  'pu%')  OR  (78  <>  78),('public3' not LIKE 'pu%') OR (78 <> 78),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C09_S01,Y2_boolean_variation,Y2,(('delta7' NOT like 'zz%') = true),(('delta7' NOT like 'zz%') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C09_S02,Y2_boolean_variation,Y2,( (('omega8' not LIKE 'zz%') = TRUE) ),( (('omega8' not LIKE 'zz%') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C09_S03,Y2_boolean_variation,Y2,(('active0'  NOT  like  'zz%')  =  true),(('active0' NOT like 'zz%') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C09_S04,Y2_boolean_variation,Y2,( (('pending1' not LIKE 'pe%') = TRUE) ),( (('pending1' not LIKE 'pe%') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C09_S05,Y2_boolean_variation,Y2,(('public2' NOT like 'pu%') = true),(('public2' NOT like 'pu%') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C09_S06,Y2_boolean_variation,Y2,(  (('member3'  not  LIKE  'me%')  =  TRUE)  ),( (('member3' not LIKE 'me%') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C10_S01,Y2_boolean_variation,Y2,"( coalesce(('omega7' NOT like 'zz%'), FALSE) )","( coalesce(('omega7' NOT like 'zz%'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C10_S02,Y2_boolean_variation,Y2,"COALESCE(('active8' not LIKE 'zz%'), false)","COALESCE(('active8' not LIKE 'zz%'), false)",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R033_C10_S03,Y2_boolean_variation,Y2,"(  coalesce(('pending0'  NOT  like  'zz%'),  FALSE)  )","( coalesce(('pending0' NOT like 'zz%'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
