run_id,cell_ruleset_id,root_id,structure_cell_id,module_id,semantic_family,target_quota,generated_count,unique_count,accepted_count,ruleset_match_rate,skeleton_match_rate,slot_match_rate,off_ruleset_rate,near_duplicate_rate,mean_reward_total,mean_nearest_train_similarity,failure_top1,failure_top2
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R097_C09,PG_BOOL_R097,PG_BOOL_R097_C09,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R097_C10,PG_BOOL_R097,PG_BOOL_R097_C10,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R098_C01,PG_BOOL_R098,PG_BOOL_R098_C01,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R098_C02,PG_BOOL_R098,PG_BOOL_R098_C02,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R098_C03,PG_BOOL_R098,PG_BOOL_R098_C03,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R098_C04,PG_BOOL_R098,PG_BOOL_R098_C04,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R098_C05,PG_BOOL_R098,PG_BOOL_R098_C05,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R098_C06,PG_BOOL_R098,PG_BOOL_R098_C06,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R098_C07,PG_BOOL_R098,PG_BOOL_R098_C07,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R098_C08,PG_BOOL_R098,PG_BOOL_R098_C08,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R098_C09,PG_BOOL_R098,PG_BOOL_R098_C09,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R098_C10,PG_BOOL_R098,PG_BOOL_R098_C10,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R099_C01,PG_BOOL_R099,PG_BOOL_R099_C01,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R099_C02,PG_BOOL_R099,PG_BOOL_R099_C02,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R099_C03,PG_BOOL_R099,PG_BOOL_R099_C03,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R099_C04,PG_BOOL_R099,PG_BOOL_R099_C04,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R099_C05,PG_BOOL_R099,PG_BOOL_R099_C05,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R099_C06,PG_BOOL_R099,PG_BOOL_R099_C06,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R099_C07,PG_BOOL_R099,PG_BOOL_R099_C07,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R099_C08,PG_BOOL_R099,PG_BOOL_R099_C08,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R099_C09,PG_BOOL_R099,PG_BOOL_R099_C09,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R099_C10,PG_BOOL_R099,PG_BOOL_R099_C10,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R100_C01,PG_BOOL_R100,PG_BOOL_R100_C01,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R100_C02,PG_BOOL_R100,PG_BOOL_R100_C02,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R100_C03,PG_BOOL_R100,PG_BOOL_R100_C03,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R100_C04,PG_BOOL_R100,PG_BOOL_R100_C04,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R100_C05,PG_BOOL_R100,PG_BOOL_R100_C05,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R100_C06,PG_BOOL_R100,PG_BOOL_R100_C06,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R100_C07,PG_BOOL_R100,PG_BOOL_R100_C07,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R100_C08,PG_BOOL_R100,PG_BOOL_R100_C08,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R100_C09,PG_BOOL_R100,PG_BOOL_R100_C09,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y1_R100_C10,PG_BOOL_R100,PG_BOOL_R100_C10,Y1_basic_boolean,logical_composition,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R001_C01,PG_BOOL_R001,PG_BOOL_R001_C01,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R001_C02,PG_BOOL_R001,PG_BOOL_R001_C02,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R001_C03,PG_BOOL_R001,PG_BOOL_R001_C03,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R001_C04,PG_BOOL_R001,PG_BOOL_R001_C04,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R001_C05,PG_BOOL_R001,PG_BOOL_R001_C05,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R001_C06,PG_BOOL_R001,PG_BOOL_R001_C06,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R001_C07,PG_BOOL_R001,PG_BOOL_R001_C07,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R001_C08,PG_BOOL_R001,PG_BOOL_R001_C08,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R001_C09,PG_BOOL_R001,PG_BOOL_R001_C09,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R001_C10,PG_BOOL_R001,PG_BOOL_R001_C10,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R002_C01,PG_BOOL_R002,PG_BOOL_R002_C01,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R002_C02,PG_BOOL_R002,PG_BOOL_R002_C02,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R002_C03,PG_BOOL_R002,PG_BOOL_R002_C03,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R002_C04,PG_BOOL_R002,PG_BOOL_R002_C04,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R002_C05,PG_BOOL_R002,PG_BOOL_R002_C05,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R002_C06,PG_BOOL_R002,PG_BOOL_R002_C06,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R002_C07,PG_BOOL_R002,PG_BOOL_R002_C07,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R002_C08,PG_BOOL_R002,PG_BOOL_R002_C08,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R002_C09,PG_BOOL_R002,PG_BOOL_R002_C09,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R002_C10,PG_BOOL_R002,PG_BOOL_R002_C10,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R003_C01,PG_BOOL_R003,PG_BOOL_R003_C01,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R003_C02,PG_BOOL_R003,PG_BOOL_R003_C02,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R003_C03,PG_BOOL_R003,PG_BOOL_R003_C03,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R003_C04,PG_BOOL_R003,PG_BOOL_R003_C04,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R003_C05,PG_BOOL_R003,PG_BOOL_R003_C05,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R003_C06,PG_BOOL_R003,PG_BOOL_R003_C06,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R003_C07,PG_BOOL_R003,PG_BOOL_R003_C07,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R003_C08,PG_BOOL_R003,PG_BOOL_R003_C08,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R003_C09,PG_BOOL_R003,PG_BOOL_R003_C09,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R003_C10,PG_BOOL_R003,PG_BOOL_R003_C10,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R004_C01,PG_BOOL_R004,PG_BOOL_R004_C01,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R004_C02,PG_BOOL_R004,PG_BOOL_R004_C02,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R004_C03,PG_BOOL_R004,PG_BOOL_R004_C03,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R004_C04,PG_BOOL_R004,PG_BOOL_R004_C04,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R004_C05,PG_BOOL_R004,PG_BOOL_R004_C05,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R004_C06,PG_BOOL_R004,PG_BOOL_R004_C06,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R004_C07,PG_BOOL_R004,PG_BOOL_R004_C07,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R004_C08,PG_BOOL_R004,PG_BOOL_R004_C08,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R004_C09,PG_BOOL_R004,PG_BOOL_R004_C09,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R004_C10,PG_BOOL_R004,PG_BOOL_R004_C10,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R005_C01,PG_BOOL_R005,PG_BOOL_R005_C01,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R005_C02,PG_BOOL_R005,PG_BOOL_R005_C02,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R005_C03,PG_BOOL_R005,PG_BOOL_R005_C03,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R005_C04,PG_BOOL_R005,PG_BOOL_R005_C04,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R005_C05,PG_BOOL_R005,PG_BOOL_R005_C05,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R005_C06,PG_BOOL_R005,PG_BOOL_R005_C06,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R005_C07,PG_BOOL_R005,PG_BOOL_R005_C07,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R005_C08,PG_BOOL_R005,PG_BOOL_R005_C08,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R005_C09,PG_BOOL_R005,PG_BOOL_R005_C09,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R005_C10,PG_BOOL_R005,PG_BOOL_R005_C10,Y2_boolean_variation,comparison_numeric,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R006_C01,PG_BOOL_R006,PG_BOOL_R006_C01,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R006_C02,PG_BOOL_R006,PG_BOOL_R006_C02,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R006_C03,PG_BOOL_R006,PG_BOOL_R006_C03,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R006_C04,PG_BOOL_R006,PG_BOOL_R006_C04,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R006_C05,PG_BOOL_R006,PG_BOOL_R006_C05,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R006_C06,PG_BOOL_R006,PG_BOOL_R006_C06,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R006_C07,PG_BOOL_R006,PG_BOOL_R006_C07,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R006_C08,PG_BOOL_R006,PG_BOOL_R006_C08,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R006_C09,PG_BOOL_R006,PG_BOOL_R006_C09,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R006_C10,PG_BOOL_R006,PG_BOOL_R006_C10,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R007_C01,PG_BOOL_R007,PG_BOOL_R007_C01,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R007_C02,PG_BOOL_R007,PG_BOOL_R007_C02,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R007_C03,PG_BOOL_R007,PG_BOOL_R007_C03,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R007_C04,PG_BOOL_R007,PG_BOOL_R007_C04,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R007_C05,PG_BOOL_R007,PG_BOOL_R007_C05,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R007_C06,PG_BOOL_R007,PG_BOOL_R007_C06,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R007_C07,PG_BOOL_R007,PG_BOOL_R007_C07,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,RS_Y2_R007_C08,PG_BOOL_R007,PG_BOOL_R007_C08,Y2_boolean_variation,comparison_text,6,6,6,6,1.0,1.0,1.0,0.0,0.0,0.9350000000000002,0.0,none,not_computed
