sample_id,module_id,y_level,payload_raw,validation_payload_v4,semantic_family,static_valid_v4,static_quality_score_v4,slot_sanity_score_v4,module_contract_valid_score,malformed_syntax_penalty_v4,evidence_tier,hard_case_reason,intended_tier,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved
Y1_R086_C04_S04,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') IS TRUE,(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') IS TRUE,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C04_S05,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') IS TRUE,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') IS TRUE,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C04_S06,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') IS TRUE,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') IS TRUE,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C05_S01,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') IS NOT FALSE,(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') IS NOT FALSE,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C05_S02,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') IS NOT FALSE,(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') IS NOT FALSE,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C05_S03,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') IS NOT FALSE,(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') IS NOT FALSE,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C05_S04,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') IS NOT FALSE,(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') IS NOT FALSE,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C05_S05,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') IS NOT FALSE,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') IS NOT FALSE,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C05_S06,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') IS NOT FALSE,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') IS NOT FALSE,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C06_S01,Y1_basic_boolean,Y1,CASE WHEN (uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') THEN TRUE ELSE FALSE END,CASE WHEN (uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') THEN TRUE ELSE FALSE END,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C06_S02,Y1_basic_boolean,Y1,CASE WHEN (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') THEN TRUE ELSE FALSE END,CASE WHEN (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') THEN TRUE ELSE FALSE END,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C06_S03,Y1_basic_boolean,Y1,CASE WHEN (uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') THEN TRUE ELSE FALSE END,CASE WHEN (uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') THEN TRUE ELSE FALSE END,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C06_S04,Y1_basic_boolean,Y1,CASE WHEN (uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') THEN TRUE ELSE FALSE END,CASE WHEN (uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') THEN TRUE ELSE FALSE END,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C06_S05,Y1_basic_boolean,Y1,CASE WHEN (uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') THEN TRUE ELSE FALSE END,CASE WHEN (uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') THEN TRUE ELSE FALSE END,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C06_S06,Y1_basic_boolean,Y1,CASE WHEN (uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') THEN TRUE ELSE FALSE END,CASE WHEN (uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') THEN TRUE ELSE FALSE END,uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C07_S01,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') AND (65 = 65),(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') AND (65 = 65),uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C07_S02,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') AND (78 = 78),(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') AND (78 = 78),uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C07_S03,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') AND (91 = 91),(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') AND (91 = 91),uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C07_S04,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') AND (7 = 7),(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') AND (7 = 7),uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C07_S05,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') AND (20 = 20),(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') AND (20 = 20),uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C07_S06,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') AND (33 = 33),(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') AND (33 = 33),uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C08_S01,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') OR (93 <> 93),(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') OR (93 <> 93),uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y1_R086_C08_S02,Y1_basic_boolean,Y1,(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') OR (9 <> 9),(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') OR (9 <> 9),uuid_predicate,1,0.9,0.0,1.0,0.0,T1_static_validated,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,1,1
Y2_R031_C01_S01,Y2_boolean_variation,Y2,'west5' like 'we%','west5' like 'we%',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C01_S02,Y2_boolean_variation,Y2,(  'prime6'  LIKE  'pr%'  ),( 'prime6' LIKE 'pr%' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C01_S03,Y2_boolean_variation,Y2,'core7' like 'co%','core7' like 'co%',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C01_S04,Y2_boolean_variation,Y2,( 'safe8' LIKE 'zz%' ),( 'safe8' LIKE 'zz%' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C01_S05,Y2_boolean_variation,Y2,'audit0'  like  'zz%','audit0' like 'zz%',like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C01_S06,Y2_boolean_variation,Y2,( 'trace1' LIKE 'zz%' ),( 'trace1' LIKE 'zz%' ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C02_S01,Y2_boolean_variation,Y2,( ('prime5' like 'pr%') ),( ('prime5' like 'pr%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C02_S02,Y2_boolean_variation,Y2,('core6'  LIKE  'co%'),('core6' LIKE 'co%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C02_S03,Y2_boolean_variation,Y2,( ('safe7' like 'sa%') ),( ('safe7' like 'sa%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C02_S04,Y2_boolean_variation,Y2,('audit8' LIKE 'zz%'),('audit8' LIKE 'zz%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C02_S05,Y2_boolean_variation,Y2,(  ('trace0'  like  'zz%')  ),( ('trace0' like 'zz%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C02_S06,Y2_boolean_variation,Y2,('signal1' LIKE 'zz%'),('signal1' LIKE 'zz%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C03_S01,Y2_boolean_variation,Y2,NOT ('core5' like 'zz%'),NOT ('core5' like 'zz%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C03_S02,Y2_boolean_variation,Y2,(  not  ('safe6'  LIKE  'zz%')  ),( not ('safe6' LIKE 'zz%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C03_S03,Y2_boolean_variation,Y2,NOT ('audit7' like 'zz%'),NOT ('audit7' like 'zz%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C03_S04,Y2_boolean_variation,Y2,( not ('trace8' LIKE 'tr%') ),( not ('trace8' LIKE 'tr%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C03_S05,Y2_boolean_variation,Y2,NOT  ('signal0'  like  'si%'),NOT ('signal0' like 'si%'),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C03_S06,Y2_boolean_variation,Y2,( not ('alpha1' LIKE 'al%') ),( not ('alpha1' LIKE 'al%') ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C04_S01,Y2_boolean_variation,Y2,( ('safe5' like 'sa%') is true ),( ('safe5' like 'sa%') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C04_S02,Y2_boolean_variation,Y2,('audit6'  LIKE  'au%')  IS  TRUE,('audit6' LIKE 'au%') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C04_S03,Y2_boolean_variation,Y2,( ('trace7' like 'tr%') is true ),( ('trace7' like 'tr%') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C04_S04,Y2_boolean_variation,Y2,('signal8' LIKE 'zz%') IS TRUE,('signal8' LIKE 'zz%') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C04_S05,Y2_boolean_variation,Y2,(  ('alpha0'  like  'zz%')  is  true  ),( ('alpha0' like 'zz%') is true ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C04_S06,Y2_boolean_variation,Y2,('beta1' LIKE 'zz%') IS TRUE,('beta1' LIKE 'zz%') IS TRUE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C05_S01,Y2_boolean_variation,Y2,('audit5' like 'au%') is NOT FALSE,('audit5' like 'au%') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C05_S02,Y2_boolean_variation,Y2,(  ('trace6'  LIKE  'tr%')  IS  not  false  ),( ('trace6' LIKE 'tr%') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C05_S03,Y2_boolean_variation,Y2,('signal7' like 'si%') is NOT FALSE,('signal7' like 'si%') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C05_S04,Y2_boolean_variation,Y2,( ('alpha8' LIKE 'zz%') IS not false ),( ('alpha8' LIKE 'zz%') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C05_S05,Y2_boolean_variation,Y2,('beta0'  like  'zz%')  is  NOT  FALSE,('beta0' like 'zz%') is NOT FALSE,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C05_S06,Y2_boolean_variation,Y2,( ('gamma1' LIKE 'zz%') IS not false ),( ('gamma1' LIKE 'zz%') IS not false ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C06_S01,Y2_boolean_variation,Y2,( case when ('trace5' like 'tr%') then true else FALSE END ),( case when ('trace5' like 'tr%') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C06_S02,Y2_boolean_variation,Y2,CASE  WHEN  ('signal6'  LIKE  'si%')  THEN  TRUE  ELSE  false  end,CASE WHEN ('signal6' LIKE 'si%') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C06_S03,Y2_boolean_variation,Y2,( case when ('alpha7' like 'al%') then true else FALSE END ),( case when ('alpha7' like 'al%') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C06_S04,Y2_boolean_variation,Y2,CASE WHEN ('beta8' LIKE 'zz%') THEN TRUE ELSE false end,CASE WHEN ('beta8' LIKE 'zz%') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C06_S05,Y2_boolean_variation,Y2,(  case  when  ('gamma0'  like  'zz%')  then  true  else  FALSE  END  ),( case when ('gamma0' like 'zz%') then true else FALSE END ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C06_S06,Y2_boolean_variation,Y2,CASE WHEN ('delta1' LIKE 'zz%') THEN TRUE ELSE false end,CASE WHEN ('delta1' LIKE 'zz%') THEN TRUE ELSE false end,like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C07_S01,Y2_boolean_variation,Y2,('signal5' like 'si%') AND (68 = 68),('signal5' like 'si%') AND (68 = 68),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C07_S02,Y2_boolean_variation,Y2,(  ('alpha6'  LIKE  'al%')  and  (81  =  81)  ),( ('alpha6' LIKE 'al%') and (81 = 81) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C07_S03,Y2_boolean_variation,Y2,('beta7' like 'be%') AND (94 = 94),('beta7' like 'be%') AND (94 = 94),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C07_S04,Y2_boolean_variation,Y2,( ('gamma8' LIKE 'zz%') and (10 = 10) ),( ('gamma8' LIKE 'zz%') and (10 = 10) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C07_S05,Y2_boolean_variation,Y2,('delta0'  like  'zz%')  AND  (23  =  23),('delta0' like 'zz%') AND (23 = 23),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C07_S06,Y2_boolean_variation,Y2,( ('omega1' LIKE 'zz%') and (36 = 36) ),( ('omega1' LIKE 'zz%') and (36 = 36) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C08_S01,Y2_boolean_variation,Y2,( ('alpha5' like 'al%') or (96 <> 96) ),( ('alpha5' like 'al%') or (96 <> 96) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C08_S02,Y2_boolean_variation,Y2,('beta6'  LIKE  'be%')  OR  (12  <>  12),('beta6' LIKE 'be%') OR (12 <> 12),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C08_S03,Y2_boolean_variation,Y2,( ('gamma7' like 'ga%') or (25 <> 25) ),( ('gamma7' like 'ga%') or (25 <> 25) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C08_S04,Y2_boolean_variation,Y2,('delta8' LIKE 'zz%') OR (38 <> 38),('delta8' LIKE 'zz%') OR (38 <> 38),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C08_S05,Y2_boolean_variation,Y2,(  ('omega0'  like  'zz%')  or  (51  <>  51)  ),( ('omega0' like 'zz%') or (51 <> 51) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C08_S06,Y2_boolean_variation,Y2,('active1' LIKE 'zz%') OR (64 <> 64),('active1' LIKE 'zz%') OR (64 <> 64),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C09_S01,Y2_boolean_variation,Y2,(('beta5' like 'be%') = true),(('beta5' like 'be%') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C09_S02,Y2_boolean_variation,Y2,(  (('gamma6'  LIKE  'ga%')  =  TRUE)  ),( (('gamma6' LIKE 'ga%') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C09_S03,Y2_boolean_variation,Y2,(('delta7' like 'de%') = true),(('delta7' like 'de%') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C09_S04,Y2_boolean_variation,Y2,( (('omega8' LIKE 'zz%') = TRUE) ),( (('omega8' LIKE 'zz%') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C09_S05,Y2_boolean_variation,Y2,(('active0'  like  'zz%')  =  true),(('active0' like 'zz%') = true),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C09_S06,Y2_boolean_variation,Y2,( (('pending1' LIKE 'zz%') = TRUE) ),( (('pending1' LIKE 'zz%') = TRUE) ),like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,1
Y2_R031_C10_S01,Y2_boolean_variation,Y2,"( coalesce(('gamma5' like 'ga%'), FALSE) )","( coalesce(('gamma5' like 'ga%'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C10_S02,Y2_boolean_variation,Y2,"COALESCE(('delta6'  LIKE  'de%'),  false)","COALESCE(('delta6' LIKE 'de%'), false)",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
Y2_R031_C10_S03,Y2_boolean_variation,Y2,"( coalesce(('omega7' like 'om%'), FALSE) )","( coalesce(('omega7' like 'om%'), FALSE) )",like_ilike,0,0.85,1.0,0.8,0.0,T0_generated_candidate,slot_sanity_or_static_issue,LLM_review_or_future_special_module,,,NONE_BASE,1,0,0
