sample_id,module_id,y_level,payload_raw,validation_payload_v4,semantic_family,static_valid_v4,static_quality_score_v4,slot_sanity_score_v4,module_contract_valid_score,malformed_syntax_penalty_v4,evidence_tier,hard_case_reason,intended_tier,parent_sample_id,parent_module_level,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved
Y4_R002_C04_S05,Y4_obfuscated_boolean,Y4,(27	 <>	 27)	 is	 TRue,(27 <> 27) is TRue,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C04_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C04_S06,Y4_obfuscated_boolean,Y4,(((40/**/<>/**/40)/**/is/**/TRue)),(((40 <> 40) is TRue)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C04_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C05_S01,Y4_obfuscated_boolean,Y4,(83/**/<>/**/3)/**/IS/**/nOt/**/fAlSE,(83 <> 3) IS nOt fAlSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C05_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C05_S02,Y4_obfuscated_boolean,Y4,(((96	 <>	 16)	 IS	 nOt	 fAlSE)),(((96 <> 16) IS nOt fAlSE)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C05_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C05_S03,Y4_obfuscated_boolean,Y4,(12/**/<>/**/29)/**/IS/**/nOt/**/fAlSE,(12 <> 29) IS nOt fAlSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C05_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C05_S04,Y4_obfuscated_boolean,Y4,(25	 <>	 25)	 IS	 nOt	 fAlSE,(25 <> 25) IS nOt fAlSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C05_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C05_S05,Y4_obfuscated_boolean,Y4,(38/**/<>/**/38)/**/IS/**/nOt/**/fAlSE,(38 <> 38) IS nOt fAlSE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C05_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C05_S06,Y4_obfuscated_boolean,Y4,(((51	 <>	 51)	 IS	 nOt	 fAlSE)),(((51 <> 51) IS nOt fAlSE)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C05_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C06_S01,Y4_obfuscated_boolean,Y4,case	 wHeN	 (94	 <>	 14)	 THeN	 TRue	 eLse	 FaLse	 eND,case wHeN (94 <> 14) THeN TRue eLse FaLse eND,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C06_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C06_S02,Y4_obfuscated_boolean,Y4,((case/**/wHeN/**/(10/**/<>/**/27)/**/THeN/**/TRue/**/eLse/**/FaLse/**/eND)),((case wHeN (10 <> 27) THeN TRue eLse FaLse eND)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C06_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C06_S03,Y4_obfuscated_boolean,Y4,case	 wHeN	 (23	 <>	 40)	 THeN	 TRue	 eLse	 FaLse	 eND,case wHeN (23 <> 40) THeN TRue eLse FaLse eND,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C06_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C06_S04,Y4_obfuscated_boolean,Y4,case/**/wHeN/**/(36/**/<>/**/36)/**/THeN/**/TRue/**/eLse/**/FaLse/**/eND,case wHeN (36 <> 36) THeN TRue eLse FaLse eND,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C06_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C06_S05,Y4_obfuscated_boolean,Y4,case	 wHeN	 (49	 <>	 49)	 THeN	 TRue	 eLse	 FaLse	 eND,case wHeN (49 <> 49) THeN TRue eLse FaLse eND,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C06_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C06_S06,Y4_obfuscated_boolean,Y4,((case/**/wHeN/**/(62/**/<>/**/62)/**/THeN/**/TRue/**/eLse/**/FaLse/**/eND)),((case wHeN (62 <> 62) THeN TRue eLse FaLse eND)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C06_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C07_S01,Y4_obfuscated_boolean,Y4,(8/**/<>/**/25)/**/And/**/(59/**/=/**/59),(8 <> 25) And (59 = 59),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C07_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C07_S02,Y4_obfuscated_boolean,Y4,(((21	 <>	 38)	 And	 (72	 =	 72))),(((21 <> 38) And (72 = 72))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C07_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C07_S03,Y4_obfuscated_boolean,Y4,(34/**/<>/**/51)/**/And/**/(85/**/=/**/85),(34 <> 51) And (85 = 85),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C07_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C07_S04,Y4_obfuscated_boolean,Y4,(47	 <>	 47)	 And	 (1	 =	 1),(47 <> 47) And (1 = 1),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C07_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C07_S05,Y4_obfuscated_boolean,Y4,(60/**/<>/**/60)/**/And/**/(14/**/=/**/14),(60 <> 60) And (14 = 14),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C07_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C07_S06,Y4_obfuscated_boolean,Y4,(((73	 <>	 73)	 And	 (27	 =	 27))),(((73 <> 73) And (27 = 27))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C07_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C08_S01,Y4_obfuscated_boolean,Y4,(19	 <>	 36)	 oR	 (87	 <>	 87),(19 <> 36) oR (87 <> 87),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C08_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C08_S02,Y4_obfuscated_boolean,Y4,(((32/**/<>/**/49)/**/oR/**/(3/**/<>/**/3))),(((32 <> 49) oR (3 <> 3))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C08_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C08_S03,Y4_obfuscated_boolean,Y4,(45	 <>	 62)	 oR	 (16	 <>	 16),(45 <> 62) oR (16 <> 16),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C08_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C08_S04,Y4_obfuscated_boolean,Y4,(58/**/<>/**/58)/**/oR/**/(29/**/<>/**/29),(58 <> 58) oR (29 <> 29),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C08_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C08_S05,Y4_obfuscated_boolean,Y4,(71	 <>	 71)	 oR	 (42	 <>	 42),(71 <> 71) oR (42 <> 42),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C08_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C08_S06,Y4_obfuscated_boolean,Y4,(((84/**/<>/**/84)/**/oR/**/(55/**/<>/**/55))),(((84 <> 84) oR (55 <> 55))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C08_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C09_S01,Y4_obfuscated_boolean,Y4,((30/**/<>/**/47)/**/=/**/trUE),((30 <> 47) = trUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C09_S01,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C09_S02,Y4_obfuscated_boolean,Y4,((((43	 <>	 60)	 =	 trUE))),((((43 <> 60) = trUE))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C09_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C09_S03,Y4_obfuscated_boolean,Y4,((56/**/<>/**/73)/**/=/**/trUE),((56 <> 73) = trUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C09_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C09_S04,Y4_obfuscated_boolean,Y4,((69	 <>	 69)	 =	 trUE),((69 <> 69) = trUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C09_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C09_S05,Y4_obfuscated_boolean,Y4,((82/**/<>/**/82)/**/=/**/trUE),((82 <> 82) = trUE),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C09_S05,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C09_S06,Y4_obfuscated_boolean,Y4,((((95	 <>	 95)	 =	 trUE))),((((95 <> 95) = trUE))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C09_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C10_S01,Y4_obfuscated_boolean,Y4,"coaLesce((41	 <>	 58),	 FaLse)","coaLesce((41 <> 58), FaLse)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C10_S01,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C10_S02,Y4_obfuscated_boolean,Y4,"((coaLesce((54/**/<>/**/71),/**/FaLse)))","((coaLesce((54 <> 71), FaLse)))",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C10_S02,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R002_C10_S03,Y4_obfuscated_boolean,Y4,"coaLesce((67	 <>	 84),	 FaLse)","coaLesce((67 <> 84), FaLse)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C10_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C10_S04,Y4_obfuscated_boolean,Y4,"coaLesce((80/**/<>/**/80),/**/FaLse)","coaLesce((80 <> 80), FaLse)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C10_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R002_C10_S05,Y4_obfuscated_boolean,Y4,"coaLesce((93	 <>	 93),	 FaLse)","coaLesce((93 <> 93), FaLse)",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R002_C10_S05,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R002_C10_S06,Y4_obfuscated_boolean,Y4,"((coaLesce((9/**/<>/**/9),/**/FaLse)))","((coaLesce((9 <> 9), FaLse)))",comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R002_C10_S06,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C01_S01,Y4_obfuscated_boolean,Y4,((63	 >	 46)),((63 > 46)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C01_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,1
Y4_R003_C01_S02,Y4_obfuscated_boolean,Y4,76/**/>/**/59,76 > 59,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C01_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1
Y4_R003_C01_S03,Y4_obfuscated_boolean,Y4,89	 >	 72,89 > 72,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C01_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1
Y4_R003_C01_S04,Y4_obfuscated_boolean,Y4,5/**/>/**/6,5 > 6,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C01_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1
Y4_R003_C01_S05,Y4_obfuscated_boolean,Y4,((18	 >	 19)),((18 > 19)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C01_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,1
Y4_R003_C01_S06,Y4_obfuscated_boolean,Y4,31/**/>/**/32,31 > 32,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C01_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1
Y4_R003_C02_S01,Y4_obfuscated_boolean,Y4,(((74/**/>/**/57))),(((74 > 57))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C02_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,1
Y4_R003_C02_S02,Y4_obfuscated_boolean,Y4,(87	 >	 70),(87 > 70),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C02_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1
Y4_R003_C02_S03,Y4_obfuscated_boolean,Y4,(3/**/>/**/83),(3 > 83),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C02_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,1
Y4_R003_C02_S04,Y4_obfuscated_boolean,Y4,(16	 >	 17),(16 > 17),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C02_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1
Y4_R003_C02_S05,Y4_obfuscated_boolean,Y4,(((29/**/>/**/30))),(((29 > 30))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C02_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,1
Y4_R003_C02_S06,Y4_obfuscated_boolean,Y4,(42	 >	 43),(42 > 43),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C02_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,1
Y4_R003_C03_S01,Y4_obfuscated_boolean,Y4,((NoT	 (85	 >	 86))),((NoT (85 > 86))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C03_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C03_S02,Y4_obfuscated_boolean,Y4,NoT/**/(1/**/>/**/2),NoT (1 > 2),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C03_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C03_S03,Y4_obfuscated_boolean,Y4,NoT	 (14	 >	 15),NoT (14 > 15),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C03_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C03_S04,Y4_obfuscated_boolean,Y4,NoT/**/(27/**/>/**/10),NoT (27 > 10),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C03_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C03_S05,Y4_obfuscated_boolean,Y4,((NoT	 (40	 >	 23))),((NoT (40 > 23))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C03_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C03_S06,Y4_obfuscated_boolean,Y4,NoT/**/(53/**/>/**/36),NoT (53 > 36),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C03_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C04_S01,Y4_obfuscated_boolean,Y4,(((96/**/>/**/79)/**/IS/**/trUE)),(((96 > 79) IS trUE)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C04_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C04_S02,Y4_obfuscated_boolean,Y4,(12	 >	 92)	 IS	 trUE,(12 > 92) IS trUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C04_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C04_S03,Y4_obfuscated_boolean,Y4,(25/**/>/**/8)/**/IS/**/trUE,(25 > 8) IS trUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C04_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C04_S04,Y4_obfuscated_boolean,Y4,(38	 >	 39)	 IS	 trUE,(38 > 39) IS trUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C04_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C04_S05,Y4_obfuscated_boolean,Y4,(((51/**/>/**/52)/**/IS/**/trUE)),(((51 > 52) IS trUE)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C04_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C04_S06,Y4_obfuscated_boolean,Y4,(64	 >	 65)	 IS	 trUE,(64 > 65) IS trUE,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C04_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C05_S01,Y4_obfuscated_boolean,Y4,(((10	 >	 90)	 is	 NoT	 FaLse)),(((10 > 90) is NoT FaLse)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C05_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C05_S02,Y4_obfuscated_boolean,Y4,(23/**/>/**/6)/**/is/**/NoT/**/FaLse,(23 > 6) is NoT FaLse,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C05_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C05_S03,Y4_obfuscated_boolean,Y4,(36	 >	 19)	 is	 NoT	 FaLse,(36 > 19) is NoT FaLse,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C05_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C05_S04,Y4_obfuscated_boolean,Y4,(49/**/>/**/50)/**/is/**/NoT/**/FaLse,(49 > 50) is NoT FaLse,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C05_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C05_S05,Y4_obfuscated_boolean,Y4,(((62	 >	 63)	 is	 NoT	 FaLse)),(((62 > 63) is NoT FaLse)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C05_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C05_S06,Y4_obfuscated_boolean,Y4,(75/**/>/**/76)/**/is/**/NoT/**/FaLse,(75 > 76) is NoT FaLse,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C05_S06,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C06_S01,Y4_obfuscated_boolean,Y4,((CASE/**/WhEn/**/(21/**/>/**/4)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End)),((CASE WhEn (21 > 4) thEn trUE ElSE fAlSE End)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C06_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C06_S02,Y4_obfuscated_boolean,Y4,CASE	 WhEn	 (34	 >	 17)	 thEn	 trUE	 ElSE	 fAlSE	 End,CASE WhEn (34 > 17) thEn trUE ElSE fAlSE End,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C06_S02,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C06_S03,Y4_obfuscated_boolean,Y4,CASE/**/WhEn/**/(47/**/>/**/30)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End,CASE WhEn (47 > 30) thEn trUE ElSE fAlSE End,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C06_S03,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C06_S04,Y4_obfuscated_boolean,Y4,CASE	 WhEn	 (60	 >	 61)	 thEn	 trUE	 ElSE	 fAlSE	 End,CASE WhEn (60 > 61) thEn trUE ElSE fAlSE End,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C06_S04,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C06_S05,Y4_obfuscated_boolean,Y4,((CASE/**/WhEn/**/(73/**/>/**/74)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End)),((CASE WhEn (73 > 74) thEn trUE ElSE fAlSE End)),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C06_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C06_S06,Y4_obfuscated_boolean,Y4,CASE	 WhEn	 (86	 >	 87)	 thEn	 trUE	 ElSE	 fAlSE	 End,CASE WhEn (86 > 87) thEn trUE ElSE fAlSE End,comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C06_S06,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C07_S01,Y4_obfuscated_boolean,Y4,(((32	 >	 15)	 aND	 (66	 =	 66))),(((32 > 15) aND (66 = 66))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C07_S01,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
Y4_R003_C07_S02,Y4_obfuscated_boolean,Y4,(45/**/>/**/28)/**/aND/**/(79/**/=/**/79),(45 > 28) aND (79 = 79),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C07_S02,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C07_S03,Y4_obfuscated_boolean,Y4,(58	 >	 41)	 aND	 (92	 =	 92),(58 > 41) aND (92 = 92),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C07_S03,Y1_basic_boolean,T_Y4_TAB_SPACE,1,1,0
Y4_R003_C07_S04,Y4_obfuscated_boolean,Y4,(71/**/>/**/72)/**/aND/**/(8/**/=/**/8),(71 > 72) aND (8 = 8),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y1_R003_C07_S04,Y1_basic_boolean,T_Y4_COMMENT_WS,1,1,0
Y4_R003_C07_S05,Y4_obfuscated_boolean,Y4,(((84	 >	 85)	 aND	 (21	 =	 21))),(((84 > 85) aND (21 = 21))),comparison_numeric,1,1.0,1.0,1.0,0.0,T1_static_validated,representation_case,LLM_review_or_future_special_module,Y2_R003_C07_S05,Y2_boolean_variation,T_Y4_EXTRA_PARENTHESES,1,1,0
