structure_cell_id,root_id,y_level,semantic_family,cell_index,cell_recipe,expected_samples,required_tokens,skeleton_reference,structure_signature,cell_contract
PG_BOOL_R023_C09,PG_BOOL_R023,Y1,membership_list,9,equals_true_wrapper,6,=|IN|NOT|TRUE,"((INT NOT IN (INT, INT, INT)) = TRUE)",06b298cb1bfb161c04c3f28f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R023_C10,PG_BOOL_R023,Y1,membership_list,10,coalesce_false_wrapper,6,COALESCE|FALSE|IN|NOT,"COALESCE((INT NOT IN (INT, INT, INT)), FALSE)",a8192a87203bb9f16295d1b2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C01,PG_BOOL_R024,Y1,membership_list,1,base_predicate,6,IN,"STR IN (STR, STR)",92f29bd75548203b77a5c3cb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C02,PG_BOOL_R024,Y1,membership_list,2,parenthesized_predicate,6,IN,"(STR IN (STR, STR))",ee25b3f392b2073720a71f0c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C03,PG_BOOL_R024,Y1,membership_list,3,negated_inverse_predicate,6,IN|NOT,"NOT (STR IN (STR, STR))",96258c184ddc38b2c33be3ca,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C04,PG_BOOL_R024,Y1,membership_list,4,is_true_wrapper,6,IN|IS|TRUE,"(STR IN (STR, STR)) IS TRUE",e098b504eac90732f6187631,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C05,PG_BOOL_R024,Y1,membership_list,5,is_not_false_wrapper,6,FALSE|IN|IS|NOT,"(STR IN (STR, STR)) IS NOT FALSE",171e30a37095233b948ec6b1,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C06,PG_BOOL_R024,Y1,membership_list,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|IN|THEN|TRUE|WHEN,"CASE WHEN (STR IN (STR, STR)) THEN TRUE ELSE FALSE END",ff8b49406665d00b835b9e48,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C07,PG_BOOL_R024,Y1,membership_list,7,and_true_guard,6,=|AND|IN,"(STR IN (STR, STR)) AND (INT = INT)",164e88c87e362b586a714617,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C08,PG_BOOL_R024,Y1,membership_list,8,or_false_guard,6,<|<>|>|IN|OR,"(STR IN (STR, STR)) OR (INT <> INT)",6ee466c55739d0dd993f7735,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C09,PG_BOOL_R024,Y1,membership_list,9,equals_true_wrapper,6,=|IN|TRUE,"((STR IN (STR, STR)) = TRUE)",1c9adb10d338f48742dd2cfd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R024_C10,PG_BOOL_R024,Y1,membership_list,10,coalesce_false_wrapper,6,COALESCE|FALSE|IN,"COALESCE((STR IN (STR, STR)), FALSE)",17b5a25dd7ba6f0390a0b1d6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C01,PG_BOOL_R025,Y1,membership_list,1,base_predicate,6,IN|NOT,"STR NOT IN (STR, STR)",76d514ea4ea417ae4e795176,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C02,PG_BOOL_R025,Y1,membership_list,2,parenthesized_predicate,6,IN|NOT,"(STR NOT IN (STR, STR))",65be15dba4b81f1e96913cdf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C03,PG_BOOL_R025,Y1,membership_list,3,negated_inverse_predicate,6,IN|NOT,"NOT (STR NOT IN (STR, STR))",8bcb3d682ffe4e3cdbd6def7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C04,PG_BOOL_R025,Y1,membership_list,4,is_true_wrapper,6,IN|IS|NOT|TRUE,"(STR NOT IN (STR, STR)) IS TRUE",d72f658528ac8192959cf6e6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C05,PG_BOOL_R025,Y1,membership_list,5,is_not_false_wrapper,6,FALSE|IN|IS|NOT,"(STR NOT IN (STR, STR)) IS NOT FALSE",31ab30024450de349f7979e3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C06,PG_BOOL_R025,Y1,membership_list,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|IN|NOT|THEN|TRUE|WHEN,"CASE WHEN (STR NOT IN (STR, STR)) THEN TRUE ELSE FALSE END",1cad8e4f9c104fe9744d96e4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C07,PG_BOOL_R025,Y1,membership_list,7,and_true_guard,6,=|AND|IN|NOT,"(STR NOT IN (STR, STR)) AND (INT = INT)",ab6955ed87e84356894ed7de,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C08,PG_BOOL_R025,Y1,membership_list,8,or_false_guard,6,<|<>|>|IN|NOT|OR,"(STR NOT IN (STR, STR)) OR (INT <> INT)",1735ad47b840a00a35fce2c2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C09,PG_BOOL_R025,Y1,membership_list,9,equals_true_wrapper,6,=|IN|NOT|TRUE,"((STR NOT IN (STR, STR)) = TRUE)",80eab8b9567c4d641cb6d002,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R025_C10,PG_BOOL_R025,Y1,membership_list,10,coalesce_false_wrapper,6,COALESCE|FALSE|IN|NOT,"COALESCE((STR NOT IN (STR, STR)), FALSE)",faec4d6a05a153256ddd9f39,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C01,PG_BOOL_R026,Y1,any_all_array,1,base_predicate,6,=|ANY|ARRAY,"INT = ANY(ARRAY[INT, INT, INT])",912959fd4c44569787cbe0b3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C02,PG_BOOL_R026,Y1,any_all_array,2,parenthesized_predicate,6,=|ANY|ARRAY,"(INT = ANY(ARRAY[INT, INT, INT]))",59700c22ebe12d723f3d25dd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C03,PG_BOOL_R026,Y1,any_all_array,3,negated_inverse_predicate,6,=|ANY|ARRAY|NOT,"NOT (INT = ANY(ARRAY[INT, INT, INT]))",4e291829d084618ab2138b84,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C04,PG_BOOL_R026,Y1,any_all_array,4,is_true_wrapper,6,=|ANY|ARRAY|IS|TRUE,"(INT = ANY(ARRAY[INT, INT, INT])) IS TRUE",8cdb2b26b0be784c422a746e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C05,PG_BOOL_R026,Y1,any_all_array,5,is_not_false_wrapper,6,=|ANY|ARRAY|FALSE|IS|NOT,"(INT = ANY(ARRAY[INT, INT, INT])) IS NOT FALSE",e5b3545999b1baa3e7baffc4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C06,PG_BOOL_R026,Y1,any_all_array,6,case_boolean_wrapper,6,=|ANY|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT = ANY(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",cc772e1e6c1400d9eddea79e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C07,PG_BOOL_R026,Y1,any_all_array,7,and_true_guard,6,=|AND|ANY|ARRAY,"(INT = ANY(ARRAY[INT, INT, INT])) AND (INT = INT)",2ded985eec821c3a34097ff0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C08,PG_BOOL_R026,Y1,any_all_array,8,or_false_guard,6,<|<>|=|>|ANY|ARRAY|OR,"(INT = ANY(ARRAY[INT, INT, INT])) OR (INT <> INT)",255588a690f3950fc1db2faf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C09,PG_BOOL_R026,Y1,any_all_array,9,equals_true_wrapper,6,=|ANY|ARRAY|TRUE,"((INT = ANY(ARRAY[INT, INT, INT])) = TRUE)",3f45d16a54196f32224f5c0d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R026_C10,PG_BOOL_R026,Y1,any_all_array,10,coalesce_false_wrapper,6,=|ANY|ARRAY|COALESCE|FALSE,"COALESCE((INT = ANY(ARRAY[INT, INT, INT])), FALSE)",b416bdcf82ce5fedaaee1fdf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C01,PG_BOOL_R027,Y1,any_all_array,1,base_predicate,6,<|<>|>|ALL|ARRAY,"INT <> ALL(ARRAY[INT, INT, INT])",27ddcd2643876686b4bd2775,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C02,PG_BOOL_R027,Y1,any_all_array,2,parenthesized_predicate,6,<|<>|>|ALL|ARRAY,"(INT <> ALL(ARRAY[INT, INT, INT]))",2709e2de934c2a4f30156f20,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C03,PG_BOOL_R027,Y1,any_all_array,3,negated_inverse_predicate,6,<|<>|>|ALL|ARRAY|NOT,"NOT (INT <> ALL(ARRAY[INT, INT, INT]))",fa55c02829ca82335c8e931c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C04,PG_BOOL_R027,Y1,any_all_array,4,is_true_wrapper,6,<|<>|>|ALL|ARRAY|IS|TRUE,"(INT <> ALL(ARRAY[INT, INT, INT])) IS TRUE",1a7e2ac1df98e9a99deef81f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C05,PG_BOOL_R027,Y1,any_all_array,5,is_not_false_wrapper,6,<|<>|>|ALL|ARRAY|FALSE|IS|NOT,"(INT <> ALL(ARRAY[INT, INT, INT])) IS NOT FALSE",34ddccfaf72e2f3cba9de6ed,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C06,PG_BOOL_R027,Y1,any_all_array,6,case_boolean_wrapper,6,<|<>|>|ALL|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT <> ALL(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",31c252a2987ade0b6e5f5e66,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C07,PG_BOOL_R027,Y1,any_all_array,7,and_true_guard,6,<|<>|=|>|ALL|AND|ARRAY,"(INT <> ALL(ARRAY[INT, INT, INT])) AND (INT = INT)",0df6f4557358b9c2de68ce16,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C08,PG_BOOL_R027,Y1,any_all_array,8,or_false_guard,6,<|<>|>|ALL|ARRAY|OR,"(INT <> ALL(ARRAY[INT, INT, INT])) OR (INT <> INT)",5463ff77f1a2a07c4a0b7801,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C09,PG_BOOL_R027,Y1,any_all_array,9,equals_true_wrapper,6,<|<>|=|>|ALL|ARRAY|TRUE,"((INT <> ALL(ARRAY[INT, INT, INT])) = TRUE)",93a0aadadaf9a8cdc44f4dfc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R027_C10,PG_BOOL_R027,Y1,any_all_array,10,coalesce_false_wrapper,6,<|<>|>|ALL|ARRAY|COALESCE|FALSE,"COALESCE((INT <> ALL(ARRAY[INT, INT, INT])), FALSE)",776c47e0515393645f6ca7da,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C01,PG_BOOL_R028,Y1,any_all_array,1,base_predicate,6,>|ALL|ARRAY,"INT > ALL(ARRAY[INT, INT, INT])",0a5bbf78be5f03d60ae314db,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C02,PG_BOOL_R028,Y1,any_all_array,2,parenthesized_predicate,6,>|ALL|ARRAY,"(INT > ALL(ARRAY[INT, INT, INT]))",e71c5e0875d6091937a6b7b4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C03,PG_BOOL_R028,Y1,any_all_array,3,negated_inverse_predicate,6,>|ALL|ARRAY|NOT,"NOT (INT > ALL(ARRAY[INT, INT, INT]))",a812b7fb945fa9ae80e9dab9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C04,PG_BOOL_R028,Y1,any_all_array,4,is_true_wrapper,6,>|ALL|ARRAY|IS|TRUE,"(INT > ALL(ARRAY[INT, INT, INT])) IS TRUE",bd2624ed657893eeeeeda72b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C05,PG_BOOL_R028,Y1,any_all_array,5,is_not_false_wrapper,6,>|ALL|ARRAY|FALSE|IS|NOT,"(INT > ALL(ARRAY[INT, INT, INT])) IS NOT FALSE",abce030e1d1145519d186efa,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C06,PG_BOOL_R028,Y1,any_all_array,6,case_boolean_wrapper,6,>|ALL|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT > ALL(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",4613845cc38a7aadea2af05c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C07,PG_BOOL_R028,Y1,any_all_array,7,and_true_guard,6,=|>|ALL|AND|ARRAY,"(INT > ALL(ARRAY[INT, INT, INT])) AND (INT = INT)",e28ff688cc06095c523ba32d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C08,PG_BOOL_R028,Y1,any_all_array,8,or_false_guard,6,<|<>|>|ALL|ARRAY|OR,"(INT > ALL(ARRAY[INT, INT, INT])) OR (INT <> INT)",3c54e7ec3645dc6dfa6d8085,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C09,PG_BOOL_R028,Y1,any_all_array,9,equals_true_wrapper,6,=|>|ALL|ARRAY|TRUE,"((INT > ALL(ARRAY[INT, INT, INT])) = TRUE)",2a5c7250b48a7e4f3bca9469,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R028_C10,PG_BOOL_R028,Y1,any_all_array,10,coalesce_false_wrapper,6,>|ALL|ARRAY|COALESCE|FALSE,"COALESCE((INT > ALL(ARRAY[INT, INT, INT])), FALSE)",482ec0ee6101058e761e0d66,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C01,PG_BOOL_R029,Y1,any_all_array,1,base_predicate,6,<|ALL|ARRAY,"INT < ALL(ARRAY[INT, INT, INT])",86527842fb3e3b896bb1e1ed,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C02,PG_BOOL_R029,Y1,any_all_array,2,parenthesized_predicate,6,<|ALL|ARRAY,"(INT < ALL(ARRAY[INT, INT, INT]))",2c0f9bb1a1789e6a78c638ca,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C03,PG_BOOL_R029,Y1,any_all_array,3,negated_inverse_predicate,6,<|ALL|ARRAY|NOT,"NOT (INT < ALL(ARRAY[INT, INT, INT]))",c537ec3d69da19cfec3e8d44,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C04,PG_BOOL_R029,Y1,any_all_array,4,is_true_wrapper,6,<|ALL|ARRAY|IS|TRUE,"(INT < ALL(ARRAY[INT, INT, INT])) IS TRUE",7d00741e126acc0073388bc3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C05,PG_BOOL_R029,Y1,any_all_array,5,is_not_false_wrapper,6,<|ALL|ARRAY|FALSE|IS|NOT,"(INT < ALL(ARRAY[INT, INT, INT])) IS NOT FALSE",9c5a20cdfd25d68d9c8b666f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C06,PG_BOOL_R029,Y1,any_all_array,6,case_boolean_wrapper,6,<|ALL|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT < ALL(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",6212b1dfdfb10ccf763e0546,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C07,PG_BOOL_R029,Y1,any_all_array,7,and_true_guard,6,<|=|ALL|AND|ARRAY,"(INT < ALL(ARRAY[INT, INT, INT])) AND (INT = INT)",9852e64a92904354a15cfaab,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C08,PG_BOOL_R029,Y1,any_all_array,8,or_false_guard,6,<|<>|>|ALL|ARRAY|OR,"(INT < ALL(ARRAY[INT, INT, INT])) OR (INT <> INT)",181cabcae8fdf25791aab4d7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C09,PG_BOOL_R029,Y1,any_all_array,9,equals_true_wrapper,6,<|=|ALL|ARRAY|TRUE,"((INT < ALL(ARRAY[INT, INT, INT])) = TRUE)",a082a902235efe82f312fcdd,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R029_C10,PG_BOOL_R029,Y1,any_all_array,10,coalesce_false_wrapper,6,<|ALL|ARRAY|COALESCE|FALSE,"COALESCE((INT < ALL(ARRAY[INT, INT, INT])), FALSE)",c1d581d014bb2d2794d6a3db,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C01,PG_BOOL_R030,Y1,any_all_array,1,base_predicate,6,<|<=|=|ANY|ARRAY,"INT <= ANY(ARRAY[INT, INT, INT])",3d6e42fff09ba31e3305ec9d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C02,PG_BOOL_R030,Y1,any_all_array,2,parenthesized_predicate,6,<|<=|=|ANY|ARRAY,"(INT <= ANY(ARRAY[INT, INT, INT]))",69cdd563e4d0aa25c0990b0b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C03,PG_BOOL_R030,Y1,any_all_array,3,negated_inverse_predicate,6,<|<=|=|ANY|ARRAY|NOT,"NOT (INT <= ANY(ARRAY[INT, INT, INT]))",ba587991f445851dd7235fb7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C04,PG_BOOL_R030,Y1,any_all_array,4,is_true_wrapper,6,<|<=|=|ANY|ARRAY|IS|TRUE,"(INT <= ANY(ARRAY[INT, INT, INT])) IS TRUE",ee3200dcce852f1361a5256b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C05,PG_BOOL_R030,Y1,any_all_array,5,is_not_false_wrapper,6,<|<=|=|ANY|ARRAY|FALSE|IS|NOT,"(INT <= ANY(ARRAY[INT, INT, INT])) IS NOT FALSE",2bada32654a4874069030fb3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C06,PG_BOOL_R030,Y1,any_all_array,6,case_boolean_wrapper,6,<|<=|=|ANY|ARRAY|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,"CASE WHEN (INT <= ANY(ARRAY[INT, INT, INT])) THEN TRUE ELSE FALSE END",d9e184b397cbea93c844036f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C07,PG_BOOL_R030,Y1,any_all_array,7,and_true_guard,6,<|<=|=|AND|ANY|ARRAY,"(INT <= ANY(ARRAY[INT, INT, INT])) AND (INT = INT)",2e5796bd8f00043635acd8fe,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C08,PG_BOOL_R030,Y1,any_all_array,8,or_false_guard,6,<|<=|<>|=|>|ANY|ARRAY|OR,"(INT <= ANY(ARRAY[INT, INT, INT])) OR (INT <> INT)",94b569e458c6b434bd63c0d5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C09,PG_BOOL_R030,Y1,any_all_array,9,equals_true_wrapper,6,<|<=|=|ANY|ARRAY|TRUE,"((INT <= ANY(ARRAY[INT, INT, INT])) = TRUE)",ea652930acf1e70d0070da4a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R030_C10,PG_BOOL_R030,Y1,any_all_array,10,coalesce_false_wrapper,6,<|<=|=|ANY|ARRAY|COALESCE|FALSE,"COALESCE((INT <= ANY(ARRAY[INT, INT, INT])), FALSE)",489b6239ed7f68dd59962334,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C01,PG_BOOL_R031,Y1,like_ilike,1,base_predicate,6,LIKE,STR LIKE STR,bf7d919fa1dbbe7e99692b37,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C02,PG_BOOL_R031,Y1,like_ilike,2,parenthesized_predicate,6,LIKE,(STR LIKE STR),553b3c85825ee88f3d8959c2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C03,PG_BOOL_R031,Y1,like_ilike,3,negated_inverse_predicate,6,LIKE|NOT,NOT (STR LIKE STR),85fe75b095ae8982d3e3ef59,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C04,PG_BOOL_R031,Y1,like_ilike,4,is_true_wrapper,6,IS|LIKE|TRUE,(STR LIKE STR) IS TRUE,ced26698c16d3fca151147e2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C05,PG_BOOL_R031,Y1,like_ilike,5,is_not_false_wrapper,6,FALSE|IS|LIKE|NOT,(STR LIKE STR) IS NOT FALSE,673dd68c3bea17b515eed156,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C06,PG_BOOL_R031,Y1,like_ilike,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|LIKE|THEN|TRUE|WHEN,CASE WHEN (STR LIKE STR) THEN TRUE ELSE FALSE END,814d8253194068e4306e20af,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C07,PG_BOOL_R031,Y1,like_ilike,7,and_true_guard,6,=|AND|LIKE,(STR LIKE STR) AND (INT = INT),0aaa931cc7ed03eda7d337c2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C08,PG_BOOL_R031,Y1,like_ilike,8,or_false_guard,6,<|<>|>|LIKE|OR,(STR LIKE STR) OR (INT <> INT),73926df4af226e361ea644c5,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C09,PG_BOOL_R031,Y1,like_ilike,9,equals_true_wrapper,6,=|LIKE|TRUE,((STR LIKE STR) = TRUE),c997b3103694a54eef9f195a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R031_C10,PG_BOOL_R031,Y1,like_ilike,10,coalesce_false_wrapper,6,COALESCE|FALSE|LIKE,"COALESCE((STR LIKE STR), FALSE)",63113795d3aa3d1a97a66a04,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C01,PG_BOOL_R032,Y1,like_ilike,1,base_predicate,6,ILIKE,STR ILIKE STR,29153e12020b431ddcd70788,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C02,PG_BOOL_R032,Y1,like_ilike,2,parenthesized_predicate,6,ILIKE,(STR ILIKE STR),a65c2bdb53224a3286c15062,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C03,PG_BOOL_R032,Y1,like_ilike,3,negated_inverse_predicate,6,ILIKE|NOT,NOT (STR ILIKE STR),bb20575ffed2c1c73c8496cf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C04,PG_BOOL_R032,Y1,like_ilike,4,is_true_wrapper,6,ILIKE|IS|TRUE,(STR ILIKE STR) IS TRUE,d149c6f9a29835792c6d2410,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C05,PG_BOOL_R032,Y1,like_ilike,5,is_not_false_wrapper,6,FALSE|ILIKE|IS|NOT,(STR ILIKE STR) IS NOT FALSE,84c8167ee3d256bb8cb95bac,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C06,PG_BOOL_R032,Y1,like_ilike,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|ILIKE|THEN|TRUE|WHEN,CASE WHEN (STR ILIKE STR) THEN TRUE ELSE FALSE END,ccb93ac380e0f3f1a6c95af8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C07,PG_BOOL_R032,Y1,like_ilike,7,and_true_guard,6,=|AND|ILIKE,(STR ILIKE STR) AND (INT = INT),716389d54596e678e7afe6c3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C08,PG_BOOL_R032,Y1,like_ilike,8,or_false_guard,6,<|<>|>|ILIKE|OR,(STR ILIKE STR) OR (INT <> INT),b52ba05448c4ccc36bf02d15,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C09,PG_BOOL_R032,Y1,like_ilike,9,equals_true_wrapper,6,=|ILIKE|TRUE,((STR ILIKE STR) = TRUE),c6c660190e3981a014b83a01,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R032_C10,PG_BOOL_R032,Y1,like_ilike,10,coalesce_false_wrapper,6,COALESCE|FALSE|ILIKE,"COALESCE((STR ILIKE STR), FALSE)",8057d9c549c00db35f7e79fa,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C01,PG_BOOL_R033,Y1,like_ilike,1,base_predicate,6,LIKE|NOT,STR NOT LIKE STR,b5e92dd20ea8a8cef980f571,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C02,PG_BOOL_R033,Y1,like_ilike,2,parenthesized_predicate,6,LIKE|NOT,(STR NOT LIKE STR),4f36fb98320ee1491ec90039,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C03,PG_BOOL_R033,Y1,like_ilike,3,negated_inverse_predicate,6,LIKE|NOT,NOT (STR NOT LIKE STR),dd4b2ff4e8d27540d253bf2f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C04,PG_BOOL_R033,Y1,like_ilike,4,is_true_wrapper,6,IS|LIKE|NOT|TRUE,(STR NOT LIKE STR) IS TRUE,be3227e13db3e7f019430a77,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C05,PG_BOOL_R033,Y1,like_ilike,5,is_not_false_wrapper,6,FALSE|IS|LIKE|NOT,(STR NOT LIKE STR) IS NOT FALSE,863c1cd4c29974706830b982,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C06,PG_BOOL_R033,Y1,like_ilike,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|LIKE|NOT|THEN|TRUE|WHEN,CASE WHEN (STR NOT LIKE STR) THEN TRUE ELSE FALSE END,f282b04b74b0209deab69a8b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
PG_BOOL_R033_C07,PG_BOOL_R033,Y1,like_ilike,7,and_true_guard,6,=|AND|LIKE|NOT,(STR NOT LIKE STR) AND (INT = INT),31981ad1bc2d425ef9110768,required_tokens + skeleton_family + delimiter_integrity + boolean_signal
