sample_id,text,payload_raw,prefix,ruleset_id,root_id,structure_cell_id,module_id,y_level,semantic_family,ruleset_family,skeleton_reference,required_tokens,slot_schema_id,source_split,source_view,raw_payload_hash,postgres_runtime_valid,semantic_behavior_valid,usable_for_mle,usable_for_reward_positive,training_role,minimal_seed_reason,schema_version
Y2_R024_C03_S03,"<RULE=RS_Y2_R024_C03><CELL=PG_BOOL_R024_C03><FAMILY=membership_list> ( not ('south1' IN ('north0', 'east2')) )","( not ('south1' IN ('north0', 'east2')) )",<RULE=RS_Y2_R024_C03><CELL=PG_BOOL_R024_C03><FAMILY=membership_list>,RS_Y2_R024_C03,PG_BOOL_R024,PG_BOOL_R024_C03,Y2_boolean_variation,Y2,membership_list,membership_list,"NOT (STR IN (STR, STR))",IN|NOT,SLOT_Y2_R024_C03,train,accepted_static_v4_1,sha256:ee4275c773827aba3c2c20aea1ba2c0169fbedcdd10455d5075dc4e4307869ce,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C03_S04,"<RULE=RS_Y2_R024_C03><CELL=PG_BOOL_R024_C03><FAMILY=membership_list> NOT ('south1' in ('south1', 'west3'))","NOT ('south1' in ('south1', 'west3'))",<RULE=RS_Y2_R024_C03><CELL=PG_BOOL_R024_C03><FAMILY=membership_list>,RS_Y2_R024_C03,PG_BOOL_R024,PG_BOOL_R024_C03,Y2_boolean_variation,Y2,membership_list,membership_list,"NOT (STR IN (STR, STR))",IN|NOT,SLOT_Y2_R024_C03,train,accepted_static_v4_1,sha256:38b6722c1649e95777adc1eb026d40f0a8ab656e0c0b4808d3d350691462a888,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C03_S05,"<RULE=RS_Y2_R024_C03><CELL=PG_BOOL_R024_C03><FAMILY=membership_list> ( not ('east2' IN ('east2', 'prime4')) )","( not ('east2' IN ('east2', 'prime4')) )",<RULE=RS_Y2_R024_C03><CELL=PG_BOOL_R024_C03><FAMILY=membership_list>,RS_Y2_R024_C03,PG_BOOL_R024,PG_BOOL_R024_C03,Y2_boolean_variation,Y2,membership_list,membership_list,"NOT (STR IN (STR, STR))",IN|NOT,SLOT_Y2_R024_C03,dev,accepted_static_v4_1,sha256:9065ec333f6b1ddfee22bf63641175c339eb5f1c545504987cebc10e7f43d460,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C03_S06,"<RULE=RS_Y2_R024_C03><CELL=PG_BOOL_R024_C03><FAMILY=membership_list> NOT ('west3' in ('west3', 'core5'))","NOT ('west3' in ('west3', 'core5'))",<RULE=RS_Y2_R024_C03><CELL=PG_BOOL_R024_C03><FAMILY=membership_list>,RS_Y2_R024_C03,PG_BOOL_R024,PG_BOOL_R024_C03,Y2_boolean_variation,Y2,membership_list,membership_list,"NOT (STR IN (STR, STR))",IN|NOT,SLOT_Y2_R024_C03,train,accepted_static_v4_1,sha256:ac2612c35cf75c5d3b92a25c154d17054d5cba3f80082e566a1ede1a04c94b37,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C04_S01,"<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list> ('stone7' IN ('stone7', 'south0')) IS TRUE","('stone7' IN ('stone7', 'south0')) IS TRUE",<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list>,RS_Y2_R024_C04,PG_BOOL_R024,PG_BOOL_R024_C04,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS TRUE",IN|IS|TRUE,SLOT_Y2_R024_C04,train,accepted_static_v4_1,sha256:3ab14e4d1435a7b41042d37787afa4cd79b12ec4d52f9dfcb22f7b083a0f4052,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C04_S02,"<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list> ( ('north8' in ('north8', 'east1')) is true )","( ('north8' in ('north8', 'east1')) is true )",<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list>,RS_Y2_R024_C04,PG_BOOL_R024,PG_BOOL_R024_C04,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS TRUE",IN|IS|TRUE,SLOT_Y2_R024_C04,train,accepted_static_v4_1,sha256:1ad4d38d0ba4c8b7775dff159261e56a2bef47e73c4486006b8e5983dcbbd182,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C04_S03,"<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list> ('south0' IN ('south0', 'west2')) IS TRUE","('south0' IN ('south0', 'west2')) IS TRUE",<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list>,RS_Y2_R024_C04,PG_BOOL_R024,PG_BOOL_R024_C04,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS TRUE",IN|IS|TRUE,SLOT_Y2_R024_C04,train,accepted_static_v4_1,sha256:e30dd8ed85c7ca3b00231b1384e7c6898a01beaa6c35bb52c10bd853c6e6b50d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C04_S04,"<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list> ( ('west2' in ('east1', 'prime3')) is true )","( ('west2' in ('east1', 'prime3')) is true )",<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list>,RS_Y2_R024_C04,PG_BOOL_R024,PG_BOOL_R024_C04,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS TRUE",IN|IS|TRUE,SLOT_Y2_R024_C04,train,accepted_static_v4_1,sha256:dc6c540440ae97a47577da8ac032131a201d4c1c5bb00ef785eb05c1a5112a13,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C04_S05,"<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list> ('prime3' IN ('west2', 'core4')) IS TRUE","('prime3' IN ('west2', 'core4')) IS TRUE",<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list>,RS_Y2_R024_C04,PG_BOOL_R024,PG_BOOL_R024_C04,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS TRUE",IN|IS|TRUE,SLOT_Y2_R024_C04,test,accepted_static_v4_1,sha256:ab302165fdaa3842f86dd2f9b3b19d0c193b4116e7142789e2147de78fad5266,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C04_S06,"<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list> ( ('core4' in ('prime3', 'safe5')) is true )","( ('core4' in ('prime3', 'safe5')) is true )",<RULE=RS_Y2_R024_C04><CELL=PG_BOOL_R024_C04><FAMILY=membership_list>,RS_Y2_R024_C04,PG_BOOL_R024,PG_BOOL_R024_C04,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS TRUE",IN|IS|TRUE,SLOT_Y2_R024_C04,train,accepted_static_v4_1,sha256:9dbd13e6005c954001759fc5a2ec515d20a45dc2347a8cb704bf86a95b7369ac,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C05_S01,"<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list> ( ('north7' IN ('north7', 'east0')) IS not false )","( ('north7' IN ('north7', 'east0')) IS not false )",<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list>,RS_Y2_R024_C05,PG_BOOL_R024,PG_BOOL_R024_C05,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS NOT FALSE",FALSE|IN|IS|NOT,SLOT_Y2_R024_C05,train,accepted_static_v4_1,sha256:c6bd76c0e321aed023998b6b22730600db3acf8577394fdd569c8b99ae565b0d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C05_S02,"<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list> ('south8' in ('south8', 'west1')) is NOT FALSE","('south8' in ('south8', 'west1')) is NOT FALSE",<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list>,RS_Y2_R024_C05,PG_BOOL_R024,PG_BOOL_R024_C05,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS NOT FALSE",FALSE|IN|IS|NOT,SLOT_Y2_R024_C05,dev,accepted_static_v4_1,sha256:74604ec9d12bec924fa75c064d49feb1349f757f621cf5091027f5692dea3809,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C05_S03,"<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list> ( ('east0' IN ('east0', 'prime2')) IS not false )","( ('east0' IN ('east0', 'prime2')) IS not false )",<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list>,RS_Y2_R024_C05,PG_BOOL_R024,PG_BOOL_R024_C05,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS NOT FALSE",FALSE|IN|IS|NOT,SLOT_Y2_R024_C05,train,accepted_static_v4_1,sha256:16a4595ef651715b41884f5cec2414e918510998022dbe4f08c976d28ab903a4,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C05_S04,"<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list> ('prime2' in ('west1', 'core3')) is NOT FALSE","('prime2' in ('west1', 'core3')) is NOT FALSE",<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list>,RS_Y2_R024_C05,PG_BOOL_R024,PG_BOOL_R024_C05,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS NOT FALSE",FALSE|IN|IS|NOT,SLOT_Y2_R024_C05,train,accepted_static_v4_1,sha256:cf68bd35e5e1257974e167cbf82289672192e74132934b800d0c5a6dfb23369b,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C05_S05,"<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list> ( ('core3' IN ('prime2', 'safe4')) IS not false )","( ('core3' IN ('prime2', 'safe4')) IS not false )",<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list>,RS_Y2_R024_C05,PG_BOOL_R024,PG_BOOL_R024_C05,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS NOT FALSE",FALSE|IN|IS|NOT,SLOT_Y2_R024_C05,train,accepted_static_v4_1,sha256:8fff875da66e959c0d2ebc98cca7c83b7df9068b24cd1ffb7c77c95f933493c3,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C05_S06,"<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list> ('safe4' in ('core3', 'audit5')) is NOT FALSE","('safe4' in ('core3', 'audit5')) is NOT FALSE",<RULE=RS_Y2_R024_C05><CELL=PG_BOOL_R024_C05><FAMILY=membership_list>,RS_Y2_R024_C05,PG_BOOL_R024,PG_BOOL_R024_C05,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) IS NOT FALSE",FALSE|IN|IS|NOT,SLOT_Y2_R024_C05,train,accepted_static_v4_1,sha256:3e17b66531c236f7f84525ff41039df6271201bb362562998a781b59758241fd,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C06_S01,"<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list> CASE WHEN ('south7' IN ('south7', 'west0')) THEN TRUE ELSE false end","CASE WHEN ('south7' IN ('south7', 'west0')) THEN TRUE ELSE false end",<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list>,RS_Y2_R024_C06,PG_BOOL_R024,PG_BOOL_R024_C06,Y2_boolean_variation,Y2,membership_list,membership_list,"CASE WHEN (STR IN (STR, STR)) THEN TRUE ELSE FALSE END",CASE|ELSE|END|FALSE|IN|THEN|TRUE|WHEN,SLOT_Y2_R024_C06,dev,accepted_static_v4_1,sha256:e096bfa243dde547334c5d19fb5d51cdd1b7a631544b5dfc1648ff14b6d4ae9d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C06_S02,"<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list> ( case when ('east8' in ('east8', 'prime1')) then true else FALSE END )","( case when ('east8' in ('east8', 'prime1')) then true else FALSE END )",<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list>,RS_Y2_R024_C06,PG_BOOL_R024,PG_BOOL_R024_C06,Y2_boolean_variation,Y2,membership_list,membership_list,"CASE WHEN (STR IN (STR, STR)) THEN TRUE ELSE FALSE END",CASE|ELSE|END|FALSE|IN|THEN|TRUE|WHEN,SLOT_Y2_R024_C06,test,accepted_static_v4_1,sha256:865dc4dbcb70fdbb7625e0c9c40d25c8c6dc3a0bcc8d434f1d7708f5c5c6beca,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C06_S03,"<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list> CASE WHEN ('west0' IN ('west0', 'core2')) THEN TRUE ELSE false end","CASE WHEN ('west0' IN ('west0', 'core2')) THEN TRUE ELSE false end",<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list>,RS_Y2_R024_C06,PG_BOOL_R024,PG_BOOL_R024_C06,Y2_boolean_variation,Y2,membership_list,membership_list,"CASE WHEN (STR IN (STR, STR)) THEN TRUE ELSE FALSE END",CASE|ELSE|END|FALSE|IN|THEN|TRUE|WHEN,SLOT_Y2_R024_C06,train,accepted_static_v4_1,sha256:39a3250c907383da969b17d00b275d42e31d04e3545163b4f8f7cdbca6728d31,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C06_S04,"<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list> ( case when ('core2' in ('prime1', 'safe3')) then true else FALSE END )","( case when ('core2' in ('prime1', 'safe3')) then true else FALSE END )",<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list>,RS_Y2_R024_C06,PG_BOOL_R024,PG_BOOL_R024_C06,Y2_boolean_variation,Y2,membership_list,membership_list,"CASE WHEN (STR IN (STR, STR)) THEN TRUE ELSE FALSE END",CASE|ELSE|END|FALSE|IN|THEN|TRUE|WHEN,SLOT_Y2_R024_C06,train,accepted_static_v4_1,sha256:bdc94e34d86875ad9c43423cca132a7c35c48970285e40767404649220590adb,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C06_S05,"<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list> CASE WHEN ('safe3' IN ('core2', 'audit4')) THEN TRUE ELSE false end","CASE WHEN ('safe3' IN ('core2', 'audit4')) THEN TRUE ELSE false end",<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list>,RS_Y2_R024_C06,PG_BOOL_R024,PG_BOOL_R024_C06,Y2_boolean_variation,Y2,membership_list,membership_list,"CASE WHEN (STR IN (STR, STR)) THEN TRUE ELSE FALSE END",CASE|ELSE|END|FALSE|IN|THEN|TRUE|WHEN,SLOT_Y2_R024_C06,train,accepted_static_v4_1,sha256:9ba57297b75133bf7477dc6226582c96f389b6ce5f97e0672c8b7e88f4576e9f,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C06_S06,"<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list> ( case when ('audit4' in ('safe3', 'trace5')) then true else FALSE END )","( case when ('audit4' in ('safe3', 'trace5')) then true else FALSE END )",<RULE=RS_Y2_R024_C06><CELL=PG_BOOL_R024_C06><FAMILY=membership_list>,RS_Y2_R024_C06,PG_BOOL_R024,PG_BOOL_R024_C06,Y2_boolean_variation,Y2,membership_list,membership_list,"CASE WHEN (STR IN (STR, STR)) THEN TRUE ELSE FALSE END",CASE|ELSE|END|FALSE|IN|THEN|TRUE|WHEN,SLOT_Y2_R024_C06,train,accepted_static_v4_1,sha256:8a12f7d17751aa6cdec167711a79d19c673522cf3d751aebdad07cba4aaa5be8,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C07_S01,"<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list> ( ('east7' IN ('east7', 'prime0')) and (19 = 19) )","( ('east7' IN ('east7', 'prime0')) and (19 = 19) )",<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list>,RS_Y2_R024_C07,PG_BOOL_R024,PG_BOOL_R024_C07,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) AND (INT = INT)",=|AND|IN,SLOT_Y2_R024_C07,train,accepted_static_v4_1,sha256:1482e6a392b0da51bc9d10953e292cbf82fa08a934255b5d9fd0b9cbba68501c,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C07_S02,"<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list> ('west8' in ('west8', 'core1')) AND (32 = 32)","('west8' in ('west8', 'core1')) AND (32 = 32)",<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list>,RS_Y2_R024_C07,PG_BOOL_R024,PG_BOOL_R024_C07,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) AND (INT = INT)",=|AND|IN,SLOT_Y2_R024_C07,train,accepted_static_v4_1,sha256:2b1da17e6204037701fbbba55b6105141f3943a8b8c1a570e3b5b9fa6d3ab51e,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C07_S03,"<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list> ( ('prime0' IN ('prime0', 'safe2')) and (45 = 45) )","( ('prime0' IN ('prime0', 'safe2')) and (45 = 45) )",<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list>,RS_Y2_R024_C07,PG_BOOL_R024,PG_BOOL_R024_C07,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) AND (INT = INT)",=|AND|IN,SLOT_Y2_R024_C07,dev,accepted_static_v4_1,sha256:2ddf0c81f587f97eee2bfac30a70234b86a69ff68370585e3af16b5b0b32a007,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C07_S04,"<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list> ('safe2' in ('core1', 'audit3')) AND (58 = 58)","('safe2' in ('core1', 'audit3')) AND (58 = 58)",<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list>,RS_Y2_R024_C07,PG_BOOL_R024,PG_BOOL_R024_C07,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) AND (INT = INT)",=|AND|IN,SLOT_Y2_R024_C07,train,accepted_static_v4_1,sha256:d630148bb0fa9fd3698bac22ffe766a4e4d0227d87f111f6729b5d1bd2aa6bab,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C07_S05,"<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list> ( ('audit3' IN ('safe2', 'trace4')) and (71 = 71) )","( ('audit3' IN ('safe2', 'trace4')) and (71 = 71) )",<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list>,RS_Y2_R024_C07,PG_BOOL_R024,PG_BOOL_R024_C07,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) AND (INT = INT)",=|AND|IN,SLOT_Y2_R024_C07,dev,accepted_static_v4_1,sha256:4cc5b8a3328c0c47661731bc0157f178cb9856943803aa4229d3632f5fbd4e78,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C07_S06,"<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list> ('trace4' in ('audit3', 'signal5')) AND (84 = 84)","('trace4' in ('audit3', 'signal5')) AND (84 = 84)",<RULE=RS_Y2_R024_C07><CELL=PG_BOOL_R024_C07><FAMILY=membership_list>,RS_Y2_R024_C07,PG_BOOL_R024,PG_BOOL_R024_C07,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) AND (INT = INT)",=|AND|IN,SLOT_Y2_R024_C07,train,accepted_static_v4_1,sha256:29192267d76eaf56cce02fbc50c377aa9df636fd370978b6648cc52c00af3365,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C08_S01,"<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list> ('west7' IN ('west7', 'core0')) OR (47 <> 47)","('west7' IN ('west7', 'core0')) OR (47 <> 47)",<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list>,RS_Y2_R024_C08,PG_BOOL_R024,PG_BOOL_R024_C08,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) OR (INT <> INT)",<|<>|>|IN|OR,SLOT_Y2_R024_C08,dev,accepted_static_v4_1,sha256:8a69c1191c87857fdb5469e02fc5b524dfd1c516c58035d50cb6b2e339e2c1f7,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C08_S02,"<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list> ( ('prime8' in ('prime8', 'safe1')) or (60 <> 60) )","( ('prime8' in ('prime8', 'safe1')) or (60 <> 60) )",<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list>,RS_Y2_R024_C08,PG_BOOL_R024,PG_BOOL_R024_C08,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) OR (INT <> INT)",<|<>|>|IN|OR,SLOT_Y2_R024_C08,train,accepted_static_v4_1,sha256:25567579e70a63c2cf2474a2a4489f23fea0c4df331da0fe045c449938bca44c,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C08_S03,"<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list> ('core0' IN ('core0', 'audit2')) OR (73 <> 73)","('core0' IN ('core0', 'audit2')) OR (73 <> 73)",<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list>,RS_Y2_R024_C08,PG_BOOL_R024,PG_BOOL_R024_C08,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) OR (INT <> INT)",<|<>|>|IN|OR,SLOT_Y2_R024_C08,train,accepted_static_v4_1,sha256:3b5dc96e7c8797942b6562e6d9e831d54ed50d7aad04933df999a0e1a69951f3,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C08_S04,"<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list> ( ('audit2' in ('safe1', 'trace3')) or (86 <> 86) )","( ('audit2' in ('safe1', 'trace3')) or (86 <> 86) )",<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list>,RS_Y2_R024_C08,PG_BOOL_R024,PG_BOOL_R024_C08,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) OR (INT <> INT)",<|<>|>|IN|OR,SLOT_Y2_R024_C08,train,accepted_static_v4_1,sha256:e13f2565d2e5eb747926946646e42ec1525cf4ace97bc13341264a9aea260c2f,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C08_S05,"<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list> ('trace3' IN ('audit2', 'signal4')) OR (2 <> 2)","('trace3' IN ('audit2', 'signal4')) OR (2 <> 2)",<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list>,RS_Y2_R024_C08,PG_BOOL_R024,PG_BOOL_R024_C08,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) OR (INT <> INT)",<|<>|>|IN|OR,SLOT_Y2_R024_C08,dev,accepted_static_v4_1,sha256:4dfa17a6a72439596241d17498fa70c8374c9113f4e765adcf2c81371ce96d38,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C08_S06,"<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list> ( ('signal4' in ('trace3', 'alpha5')) or (15 <> 15) )","( ('signal4' in ('trace3', 'alpha5')) or (15 <> 15) )",<RULE=RS_Y2_R024_C08><CELL=PG_BOOL_R024_C08><FAMILY=membership_list>,RS_Y2_R024_C08,PG_BOOL_R024,PG_BOOL_R024_C08,Y2_boolean_variation,Y2,membership_list,membership_list,"(STR IN (STR, STR)) OR (INT <> INT)",<|<>|>|IN|OR,SLOT_Y2_R024_C08,train,accepted_static_v4_1,sha256:54eca30c3709cd5434dbbdb8d074c60e4413247b8e4de2f5f987ed44f56d5aea,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C09_S01,"<RULE=RS_Y2_R024_C09><CELL=PG_BOOL_R024_C09><FAMILY=membership_list> ( (('prime7' IN ('prime7', 'safe0')) = TRUE) )","( (('prime7' IN ('prime7', 'safe0')) = TRUE) )",<RULE=RS_Y2_R024_C09><CELL=PG_BOOL_R024_C09><FAMILY=membership_list>,RS_Y2_R024_C09,PG_BOOL_R024,PG_BOOL_R024_C09,Y2_boolean_variation,Y2,membership_list,membership_list,"((STR IN (STR, STR)) = TRUE)",=|IN|TRUE,SLOT_Y2_R024_C09,train,accepted_static_v4_1,sha256:21a7d1e76b38a9c5a557156461ea1fc97d521d3272849b3525c1b7995135d6c0,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C09_S02,"<RULE=RS_Y2_R024_C09><CELL=PG_BOOL_R024_C09><FAMILY=membership_list> (('core8' in ('core8', 'audit1')) = true)","(('core8' in ('core8', 'audit1')) = true)",<RULE=RS_Y2_R024_C09><CELL=PG_BOOL_R024_C09><FAMILY=membership_list>,RS_Y2_R024_C09,PG_BOOL_R024,PG_BOOL_R024_C09,Y2_boolean_variation,Y2,membership_list,membership_list,"((STR IN (STR, STR)) = TRUE)",=|IN|TRUE,SLOT_Y2_R024_C09,train,accepted_static_v4_1,sha256:f808ffbd3f319d4641e82e90251680b536794341413041a5cb5cb8f6567d362a,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y2_R024_C09_S03,"<RULE=RS_Y2_R024_C09><CELL=PG_BOOL_R024_C09><FAMILY=membership_list> ( (('safe0' IN ('safe0', 'trace2')) = TRUE) )","( (('safe0' IN ('safe0', 'trace2')) = TRUE) )",<RULE=RS_Y2_R024_C09><CELL=PG_BOOL_R024_C09><FAMILY=membership_list>,RS_Y2_R024_C09,PG_BOOL_R024,PG_BOOL_R024_C09,Y2_boolean_variation,Y2,membership_list,membership_list,"((STR IN (STR, STR)) = TRUE)",=|IN|TRUE,SLOT_Y2_R024_C09,test,accepted_static_v4_1,sha256:8ab0ea0af845199bcf92cadeea61b7d3ff578f7ed9fe1e3dc48d2316e85e5031,not_run,not_run,True,True,accepted_static_positive,,v5.1
